Tibia - Graphical Multi-User-Dungeon
Löschen alter User gestartet: Sat Apr  1 00:13:00 2006
9645352: 176 Tage idle - Level 7
9442552: 0 Tage idle - Level 13
13968252: 12 Tage idle - Level 1
9119052: 93 Tage idle - Level 14
11909452: 9 Tage idle - Level 1
11954552: 0 Tage idle - Level 18
11422652: 152 Tage idle - Level 7
8990452: 100 Tage idle - Level 16
8246452: 102 Tage idle - Level 3 => LOESCHEN
7986952: 3 Tage idle - Level 16
9347052: 265 Tage idle - Level 9
13796252: 13 Tage idle - Level 1
14151952: 0 Tage idle - Level 4
13599052: 18 Tage idle - Level 1
11499552: 16 Tage idle - Level 1
14162152: 1 Tage idle - Level 1
11459052: 17 Tage idle - Level 1
12189952: 31 Tage idle - Level 11
9459052: 259 Tage idle - Level 12
12310852: 61 Tage idle - Level 16
11884252: 0 Tage idle - Level 14
8328252: 101 Tage idle - Level 11
9833552: 221 Tage idle - Level 13
10267652: 9 Tage idle - Level 22
12296252: 0 Tage idle - Level 1
13513152: 0 Tage idle - Level 1
12919952: 0 Tage idle - Level 13 (KEEP_CHARACTER)
9996252: 8 Tage idle - Level 8 (KEEP_CHARACTER)
12276352: 5 Tage idle - Level 1
13498652: 1 Tage idle - Level 2
10961552: 0 Tage idle - Level 16
13098652: 26 Tage idle - Level 7
9687752: 0 Tage idle - Level 53
8014752: 44 Tage idle - Level 5
8648352: 0 Tage idle - Level 9
12474152: 27 Tage idle - Level 1
13812752: 2 Tage idle - Level 1
14047452: 0 Tage idle - Level 10
13453152: 0 Tage idle - Level 16
14057752: 7 Tage idle - Level 1
9561052: 1 Tage idle - Level 63 (KEEP_CHARACTER)
13833252: 20 Tage idle - Level 1
8714252: 5 Tage idle - Level 4
11658152: 110 Tage idle - Level 3 => LOESCHEN
10400052: 44 Tage idle - Level 3
12758852: 18 Tage idle - Level 8
8496952: 26 Tage idle - Level 3
13038952: 9 Tage idle - Level 1
12814452: 76 Tage idle - Level 4
8795852: 21 Tage idle - Level 8
12095352: 94 Tage idle - Level 11
10279852: 172 Tage idle - Level 8
11374852: 147 Tage idle - Level 4 => LOESCHEN
14119652: 0 Tage idle - Level 3
14008252: 2 Tage idle - Level 11
13332852: 46 Tage idle - Level 1 => LOESCHEN
13586352: 4 Tage idle - Level 7
10057052: 0 Tage idle - Level 22
10715552: 190 Tage idle - Level 6 => LOESCHEN
9354952: 8 Tage idle - Level 14
8219452: 1 Tage idle - Level 5
9537852: 42 Tage idle - Level 15
8118352: 6 Tage idle - Level 18
12521452: 13 Tage idle - Level 1
13171052: 47 Tage idle - Level 1 => LOESCHEN
12243052: 107 Tage idle - Level 4
10062352: 19 Tage idle - Level 11
11284652: 57 Tage idle - Level 12
13845452: 11 Tage idle - Level 1
8194252: 215 Tage idle - Level 11
11867552: 9 Tage idle - Level 11
13278452: 44 Tage idle - Level 1 => LOESCHEN
11173252: 6 Tage idle - Level 5
12107152: 3 Tage idle - Level 5
10052752: 48 Tage idle - Level 10 (KEEP_CHARACTER)
12451152: 70 Tage idle - Level 12
8554452: 0 Tage idle - Level 10
10483552: 1 Tage idle - Level 13 (KEEP_CHARACTER)
13283752: 4 Tage idle - Level 7
10089152: 211 Tage idle - Level 12
10250552: 0 Tage idle - Level 10
13820552: 7 Tage idle - Level 1
8002652: 98 Tage idle - Level 3 => LOESCHEN
12735852: 79 Tage idle - Level 2 => LOESCHEN
8798352: 93 Tage idle - Level 10
13876952: 3 Tage idle - Level 1
8347652: 276 Tage idle - Level 23
8392752: 5 Tage idle - Level 1
11285952: 53 Tage idle - Level 7
13015952: 0 Tage idle - Level 13
10585952: 41 Tage idle - Level 12
13497452: 3 Tage idle - Level 17 (KEEP_CHARACTER)
12574052: 40 Tage idle - Level 1 => LOESCHEN
14015452: 6 Tage idle - Level 1
11402852: 129 Tage idle - Level 14
13922952: 4 Tage idle - Level 1
14005852: 3 Tage idle - Level 1
14178152: 0 Tage idle - Level 1
7947152: 0 Tage idle - Level 24 (KEEP_CHARACTER)
13508652: 16 Tage idle - Level 4
10723352: 146 Tage idle - Level 7
13842352: 18 Tage idle - Level 1
13432052: 27 Tage idle - Level 8 (KEEP_CHARACTER)
10855252: 36 Tage idle - Level 1 => LOESCHEN
8369452: 45 Tage idle - Level 8
13736652: 1 Tage idle - Level 11
9221152: 1 Tage idle - Level 9
8546752: 16 Tage idle - Level 18
13761852: 21 Tage idle - Level 1
13432752: 23 Tage idle - Level 1
11333152: 6 Tage idle - Level 16
14041952: 4 Tage idle - Level 1
14123052: 4 Tage idle - Level 1
13489052: 0 Tage idle - Level 21
13321352: 48 Tage idle - Level 1 => LOESCHEN
14052152: 7 Tage idle - Level 1
7993552: 0 Tage idle - Level 21 (KEEP_CHARACTER)
9977052: 152 Tage idle - Level 6
8222952: 285 Tage idle - Level 9 => LOESCHEN
12003652: 0 Tage idle - Level 1 (KEEP_CHARACTER)
8638852: 68 Tage idle - Level 6
13565252: 14 Tage idle - Level 1 (KEEP_CHARACTER)
8942352: 76 Tage idle - Level 4
13368052: 41 Tage idle - Level 1 => LOESCHEN
13413452: 29 Tage idle - Level 4
14109452: 0 Tage idle - Level 1
12500352: 1 Tage idle - Level 15
12181252: 104 Tage idle - Level 9
7969652: 16 Tage idle - Level 13
9374952: 0 Tage idle - Level 64 (KEEP_CHARACTER)
10249752: 6 Tage idle - Level 15
12516252: 25 Tage idle - Level 1
13530052: 23 Tage idle - Level 1
12445352: 9 Tage idle - Level 1
9714552: 236 Tage idle - Level 8
9304252: 122 Tage idle - Level 12
10345852: 92 Tage idle - Level 10
9972752: 107 Tage idle - Level 8
13343152: 0 Tage idle - Level 13
8685152: 205 Tage idle - Level 1 (KEEP_CHARACTER)
10108152: 230 Tage idle - Level 10
14033552: 9 Tage idle - Level 1
11790452: 20 Tage idle - Level 16
13150652: 33 Tage idle - Level 1 => LOESCHEN
9669852: 244 Tage idle - Level 9
8740852: 4 Tage idle - Level 1
13951252: 12 Tage idle - Level 1
8797152: 32 Tage idle - Level 5 (KEEP_CHARACTER)
10923752: 0 Tage idle - Level 21
13845552: 13 Tage idle - Level 4
13156952: 57 Tage idle - Level 1 => LOESCHEN
14095152: 0 Tage idle - Level 8
14130252: 0 Tage idle - Level 3
13947252: 3 Tage idle - Level 4
9756252: 78 Tage idle - Level 7
8002052: 292 Tage idle - Level 12
12942752: 5 Tage idle - Level 9
10635752: 50 Tage idle - Level 7
10432952: 0 Tage idle - Level 39
12380352: 0 Tage idle - Level 24
13856452: 18 Tage idle - Level 1
12411452: 42 Tage idle - Level 6
13598652: 21 Tage idle - Level 1
9939852: 206 Tage idle - Level 14
14157052: 2 Tage idle - Level 1
12923452: 57 Tage idle - Level 1 => LOESCHEN
13400752: 32 Tage idle - Level 1 => LOESCHEN
13117752: 14 Tage idle - Level 8
13162852: 2 Tage idle - Level 17
12645052: 6 Tage idle - Level 7
13122352: 31 Tage idle - Level 2
10550152: 16 Tage idle - Level 7
8631352: 15 Tage idle - Level 20
13841852: 20 Tage idle - Level 1
10358652: 36 Tage idle - Level 10
9079152: 265 Tage idle - Level 11
12549652: 4 Tage idle - Level 1
9737652: 208 Tage idle - Level 6 => LOESCHEN
13234352: 7 Tage idle - Level 8
8333052: 86 Tage idle - Level 2 => LOESCHEN
12812752: 26 Tage idle - Level 1
12119452: 19 Tage idle - Level 16
11935452: 0 Tage idle - Level 13
9023452: 93 Tage idle - Level 8
12670952: 1 Tage idle - Level 8
12099252: 0 Tage idle - Level 37
8729052: 209 Tage idle - Level 7
12352052: 6 Tage idle - Level 1
13736752: 10 Tage idle - Level 7
9216652: 0 Tage idle - Level 7
10136552: 161 Tage idle - Level 8
9641852: 88 Tage idle - Level 17
9809852: 53 Tage idle - Level 8
7962852: 262 Tage idle - Level 11
8086152: 13 Tage idle - Level 9
13119652: 6 Tage idle - Level 1 (KEEP_CHARACTER)
14007152: 1 Tage idle - Level 1
13660852: 19 Tage idle - Level 1
11516152: 53 Tage idle - Level 1 => LOESCHEN
8754952: 3 Tage idle - Level 21
12454452: 34 Tage idle - Level 4
11987452: 6 Tage idle - Level 4
11288552: 9 Tage idle - Level 1 (KEEP_CHARACTER)
11166952: 1 Tage idle - Level 17
13413552: 4 Tage idle - Level 2 (KEEP_CHARACTER)
12739052: 0 Tage idle - Level 8
11567552: 0 Tage idle - Level 21
9293852: 5 Tage idle - Level 43
12140952: 1 Tage idle - Level 4
13601052: 1 Tage idle - Level 1
13647152: 0 Tage idle - Level 14
10203752: 0 Tage idle - Level 27
9957952: 6 Tage idle - Level 8
8578952: 256 Tage idle - Level 8 => LOESCHEN
13580952: 32 Tage idle - Level 1 => LOESCHEN
11066452: 108 Tage idle - Level 1 (KEEP_CHARACTER)
13621652: 2 Tage idle - Level 8
8750552: 188 Tage idle - Level 7
7949852: 0 Tage idle - Level 15 (KEEP_CHARACTER)
11076752: 132 Tage idle - Level 9
10898352: 105 Tage idle - Level 3 => LOESCHEN
12268852: 2 Tage idle - Level 7
13981552: 0 Tage idle - Level 5
10878452: 118 Tage idle - Level 9
13743952: 25 Tage idle - Level 1
11518052: 22 Tage idle - Level 9
8265352: 0 Tage idle - Level 35
8680252: 47 Tage idle - Level 11
10442652: 67 Tage idle - Level 7
8072852: 1 Tage idle - Level 1 (KEEP_CHARACTER)
9128352: 4 Tage idle - Level 7
10741552: 12 Tage idle - Level 12
13699152: 24 Tage idle - Level 1
12932552: 5 Tage idle - Level 10
14054852: 0 Tage idle - Level 1
12654152: 54 Tage idle - Level 1 => LOESCHEN
8018052: 14 Tage idle - Level 31
11817652: 45 Tage idle - Level 9 (KEEP_CHARACTER)
14156552: 2 Tage idle - Level 1
8073452: 2 Tage idle - Level 2 (KEEP_CHARACTER)
11954152: 89 Tage idle - Level 4
9376952: 93 Tage idle - Level 11
11878652: 116 Tage idle - Level 3 => LOESCHEN
13734952: 9 Tage idle - Level 8
13816052: 21 Tage idle - Level 3
13162252: 16 Tage idle - Level 1 (KEEP_CHARACTER)
9883252: 244 Tage idle - Level 8 => LOESCHEN
8059152: 25 Tage idle - Level 16
11367252: 1 Tage idle - Level 8
12543452: 56 Tage idle - Level 1 => LOESCHEN
10809052: 178 Tage idle - Level 5 => LOESCHEN
8980452: 270 Tage idle - Level 10
8606252: 64 Tage idle - Level 6
9686752: 3 Tage idle - Level 17
14030552: 1 Tage idle - Level 1
10738852: 193 Tage idle - Level 8
9210452: 94 Tage idle - Level 16
9220752: 0 Tage idle - Level 9
13047552: 2 Tage idle - Level 11
8211552: 128 Tage idle - Level 10
12585152: 0 Tage idle - Level 24
12711752: 21 Tage idle - Level 1
12347552: 26 Tage idle - Level 9
12479452: 0 Tage idle - Level 26 (KEEP_CHARACTER)
12230552: 3 Tage idle - Level 1
12565252: 7 Tage idle - Level 9 (KEEP_CHARACTER)
13381952: 0 Tage idle - Level 8
8835552: 68 Tage idle - Level 6
10845852: 140 Tage idle - Level 8
10309252: 1 Tage idle - Level 8
12216252: 15 Tage idle - Level 1
14082552: 3 Tage idle - Level 1
9662452: 86 Tage idle - Level 17
10121352: 29 Tage idle - Level 8
13032952: 13 Tage idle - Level 4
9956752: 2 Tage idle - Level 1
13337452: 48 Tage idle - Level 1 => LOESCHEN
8592652: 2 Tage idle - Level 42 (KEEP_CHARACTER)
8628752: 264 Tage idle - Level 10
13134652: 2 Tage idle - Level 4
9197152: 256 Tage idle - Level 8 => LOESCHEN
9232252: 0 Tage idle - Level 5
12905552: 12 Tage idle - Level 7
11323752: 10 Tage idle - Level 9
12176152: 13 Tage idle - Level 25 (KEEP_CHARACTER)
9870552: 72 Tage idle - Level 3
12353452: 13 Tage idle - Level 18
8942552: 233 Tage idle - Level 11
12231852: 1 Tage idle - Level 7
13378552: 43 Tage idle - Level 1 => LOESCHEN
12987052: 0 Tage idle - Level 3
10219052: 53 Tage idle - Level 15
12946652: 7 Tage idle - Level 7
12247752: 1 Tage idle - Level 8 (KEEP_CHARACTER)
10431152: 1 Tage idle - Level 6
13013652: 0 Tage idle - Level 8 (KEEP_CHARACTER)
8396052: 0 Tage idle - Level 88 (KEEP_CHARACTER)
9243152: 62 Tage idle - Level 1 => LOESCHEN
8071652: 0 Tage idle - Level 20
12389952: 24 Tage idle - Level 14
8244252: 322 Tage idle - Level 15
13495152: 7 Tage idle - Level 1
11598452: 1 Tage idle - Level 23
10051752: 10 Tage idle - Level 11
9471152: 86 Tage idle - Level 5
12663252: 70 Tage idle - Level 20
9897352: 125 Tage idle - Level 8
8148852: 9 Tage idle - Level 12
9203352: 22 Tage idle - Level 13
12476352: 94 Tage idle - Level 6
9871852: 91 Tage idle - Level 15
13120652: 57 Tage idle - Level 2
7944952: 97 Tage idle - Level 23
8706152: 3 Tage idle - Level 9
14145752: 0 Tage idle - Level 1 (KEEP_CHARACTER)
13591952: 27 Tage idle - Level 2 (KEEP_CHARACTER)
12456452: 93 Tage idle - Level 4
12127352: 14 Tage idle - Level 1
8017552: 3 Tage idle - Level 3
8068252: 244 Tage idle - Level 8 => LOESCHEN
11047252: 11 Tage idle - Level 3
14085052: 2 Tage idle - Level 8
13035452: 60 Tage idle - Level 1 => LOESCHEN
8371852: 0 Tage idle - Level 18 (KEEP_CHARACTER)
12030952: 119 Tage idle - Level 3 => LOESCHEN
13045752: 57 Tage idle - Level 1 => LOESCHEN
12609152: 80 Tage idle - Level 2 => LOESCHEN
13541852: 21 Tage idle - Level 1
10266052: 195 Tage idle - Level 10
7950152: 26 Tage idle - Level 25 (KEEP_CHARACTER)
10889452: 0 Tage idle - Level 2 (KEEP_CHARACTER)
12745752: 17 Tage idle - Level 6
14110552: 2 Tage idle - Level 1
13846352: 2 Tage idle - Level 4
13491452: 3 Tage idle - Level 1
14004852: 9 Tage idle - Level 1
12770952: 0 Tage idle - Level 15
9761752: 136 Tage idle - Level 5
9478752: 7 Tage idle - Level 13
12827552: 17 Tage idle - Level 5
10691952: 5 Tage idle - Level 13 (KEEP_CHARACTER)
12214452: 58 Tage idle - Level 1 => LOESCHEN
12503052: 84 Tage idle - Level 6
13193152: 35 Tage idle - Level 4
9863452: 2 Tage idle - Level 18
11002452: 4 Tage idle - Level 8
13811152: 21 Tage idle - Level 1
8368452: 1 Tage idle - Level 25
10586152: 199 Tage idle - Level 6 => LOESCHEN
12529252: 42 Tage idle - Level 1 => LOESCHEN
10221252: 0 Tage idle - Level 16
13132852: 57 Tage idle - Level 1 => LOESCHEN
10474852: 80 Tage idle - Level 7
13502652: 0 Tage idle - Level 8
10190852: 6 Tage idle - Level 1
13801552: 14 Tage idle - Level 10
9453852: 255 Tage idle - Level 10
12509352: 36 Tage idle - Level 13
13234552: 3 Tage idle - Level 10
10576552: 0 Tage idle - Level 3
13862552: 14 Tage idle - Level 4 (KEEP_CHARACTER)
8247452: 178 Tage idle - Level 9
9342452: 175 Tage idle - Level 7
9388552: 3 Tage idle - Level 13
8713352: 25 Tage idle - Level 14
13919152: 0 Tage idle - Level 1
9115052: 28 Tage idle - Level 48
12707152: 7 Tage idle - Level 8
12636252: 84 Tage idle - Level 4
11672152: 2 Tage idle - Level 6
12357952: 90 Tage idle - Level 3 => LOESCHEN
12980252: 64 Tage idle - Level 3
12317452: 18 Tage idle - Level 12
7942452: 10 Tage idle - Level 26
12915252: 69 Tage idle - Level 4
13802852: 5 Tage idle - Level 3
13975152: 3 Tage idle - Level 1
10445952: 24 Tage idle - Level 1 (KEEP_CHARACTER)
9166452: 60 Tage idle - Level 10
14169452: 0 Tage idle - Level 1
10040252: 194 Tage idle - Level 7
11349352: 126 Tage idle - Level 8
12854652: 29 Tage idle - Level 6
13215952: 6 Tage idle - Level 1
10436252: 57 Tage idle - Level 8
10816352: 181 Tage idle - Level 10
12434752: 79 Tage idle - Level 3
12930852: 4 Tage idle - Level 8
9501052: 13 Tage idle - Level 8
11025552: 70 Tage idle - Level 9
7994452: 0 Tage idle - Level 55 (KEEP_CHARACTER)
13758752: 0 Tage idle - Level 25 (KEEP_CHARACTER)
10563152: 209 Tage idle - Level 8
9446052: 44 Tage idle - Level 5
10158552: 2 Tage idle - Level 4
10457452: 63 Tage idle - Level 9
13657652: 9 Tage idle - Level 9
12729652: 16 Tage idle - Level 2
11558052: 41 Tage idle - Level 5
13642352: 25 Tage idle - Level 1
8574052: 194 Tage idle - Level 16
8371252: 42 Tage idle - Level 4 (KEEP_CHARACTER)
9715452: 0 Tage idle - Level 11
12532052: 89 Tage idle - Level 5
9193552: 22 Tage idle - Level 3
8139252: 5 Tage idle - Level 9
13678852: 1 Tage idle - Level 8
8068352: 20 Tage idle - Level 3
13480652: 34 Tage idle - Level 7
13313952: 15 Tage idle - Level 9
8655952: 80 Tage idle - Level 2 => LOESCHEN
13258952: 12 Tage idle - Level 1
10554852: 34 Tage idle - Level 4
12948652: 60 Tage idle - Level 1 => LOESCHEN
13851052: 19 Tage idle - Level 1
10818952: 1 Tage idle - Level 40
13937952: 5 Tage idle - Level 1
10408652: 19 Tage idle - Level 14
9909252: 5 Tage idle - Level 27
12928752: 14 Tage idle - Level 5
13619052: 26 Tage idle - Level 1
13137952: 57 Tage idle - Level 1 => LOESCHEN
7956553: 42 Tage idle - Level 8
14035753: 0 Tage idle - Level 3
13330053: 48 Tage idle - Level 1 => LOESCHEN
13589253: 30 Tage idle - Level 3
9768053: 242 Tage idle - Level 13
8677753: 168 Tage idle - Level 9
13837453: 19 Tage idle - Level 1
13472253: 20 Tage idle - Level 7
14162653: 0 Tage idle - Level 3
12483653: 7 Tage idle - Level 4
7982353: 2 Tage idle - Level 21 (KEEP_CHARACTER)
13903353: 13 Tage idle - Level 1
8540853: 0 Tage idle - Level 17
8591553: 2 Tage idle - Level 26
9565953: 231 Tage idle - Level 10
10480153: 6 Tage idle - Level 24 (KEEP_CHARACTER)
10359553: 131 Tage idle - Level 5
9697853: 223 Tage idle - Level 9
11580853: 22 Tage idle - Level 1 (KEEP_CHARACTER)
13787753: 15 Tage idle - Level 5
10714053: 4 Tage idle - Level 15
13879153: 9 Tage idle - Level 4
8476153: 252 Tage idle - Level 10
14108553: 0 Tage idle - Level 8
14078053: 6 Tage idle - Level 1
8480853: 5 Tage idle - Level 1
10693953: 104 Tage idle - Level 10
9900553: 86 Tage idle - Level 8
12884953: 50 Tage idle - Level 1 => LOESCHEN
8982553: 1 Tage idle - Level 16
7948853: 47 Tage idle - Level 23
13008553: 41 Tage idle - Level 10
13925153: 0 Tage idle - Level 4
11901153: 25 Tage idle - Level 9
8107253: 15 Tage idle - Level 8 (KEEP_CHARACTER)
13195853: 54 Tage idle - Level 1 => LOESCHEN
10081453: 234 Tage idle - Level 7 => LOESCHEN
10659753: 57 Tage idle - Level 5
13864553: 4 Tage idle - Level 3
11405753: 99 Tage idle - Level 13
9734853: 72 Tage idle - Level 6
10811453: 21 Tage idle - Level 3
13150353: 0 Tage idle - Level 1
13930453: 1 Tage idle - Level 16
8315353: 165 Tage idle - Level 13
12364553: 7 Tage idle - Level 15
11020653: 18 Tage idle - Level 8
14013353: 9 Tage idle - Level 1
14059453: 2 Tage idle - Level 2
11233753: 0 Tage idle - Level 13
8108553: 94 Tage idle - Level 4
13359453: 4 Tage idle - Level 10
9993653: 0 Tage idle - Level 15
13156653: 26 Tage idle - Level 7
13571553: 28 Tage idle - Level 2
13166953: 52 Tage idle - Level 1 => LOESCHEN
13581853: 34 Tage idle - Level 1 => LOESCHEN
13870453: 18 Tage idle - Level 1
9841853: 27 Tage idle - Level 1
8214953: 130 Tage idle - Level 22
14064753: 1 Tage idle - Level 4
10802453: 0 Tage idle - Level 24 (KEEP_CHARACTER)
10235453: 223 Tage idle - Level 9
11786853: 88 Tage idle - Level 10
12426453: 92 Tage idle - Level 1 => LOESCHEN
12142453: 39 Tage idle - Level 13
13496653: 38 Tage idle - Level 1 => LOESCHEN
14176753: 0 Tage idle - Level 1
13947653: 0 Tage idle - Level 18
9346353: 93 Tage idle - Level 3 => LOESCHEN
9680053: 3 Tage idle - Level 34
12573253: 0 Tage idle - Level 4
8595353: 42 Tage idle - Level 23
7950353: 113 Tage idle - Level 5
13015753: 6 Tage idle - Level 3
13927753: 1 Tage idle - Level 7
12629953: 0 Tage idle - Level 11
10864053: 0 Tage idle - Level 25 (KEEP_CHARACTER)
11878953: 46 Tage idle - Level 1 => LOESCHEN
11422553: 82 Tage idle - Level 3 (KEEP_CHARACTER)
8372653: 61 Tage idle - Level 5
13902153: 5 Tage idle - Level 1
12401553: 63 Tage idle - Level 8
8053853: 13 Tage idle - Level 7
13836953: 10 Tage idle - Level 3
11321453: 48 Tage idle - Level 6
13355753: 7 Tage idle - Level 1
14035853: 8 Tage idle - Level 1
11620353: 112 Tage idle - Level 5
12771753: 13 Tage idle - Level 1
12452953: 5 Tage idle - Level 1
7951653: 31 Tage idle - Level 35
14107353: 5 Tage idle - Level 1
13781553: 0 Tage idle - Level 6
13204553: 34 Tage idle - Level 2
12240453: 20 Tage idle - Level 1
12995753: 53 Tage idle - Level 6
8140953: 70 Tage idle - Level 4
12839253: 54 Tage idle - Level 11
9044353: 5 Tage idle - Level 11
11419853: 54 Tage idle - Level 8
9546053: 0 Tage idle - Level 17
12155253: 31 Tage idle - Level 1 => LOESCHEN
12697453: 35 Tage idle - Level 1 => LOESCHEN
13701253: 0 Tage idle - Level 22
12368353: 13 Tage idle - Level 5
9272353: 80 Tage idle - Level 3
11764453: 3 Tage idle - Level 9
13378153: 44 Tage idle - Level 4
7948953: 0 Tage idle - Level 138 (KEEP_CHARACTER)
13884553: 7 Tage idle - Level 1
13844053: 12 Tage idle - Level 5
10938153: 57 Tage idle - Level 8
13358253: 36 Tage idle - Level 1 => LOESCHEN
14038353: 7 Tage idle - Level 1 (KEEP_CHARACTER)
8036453: 163 Tage idle - Level 15
13986253: 6 Tage idle - Level 5
10335353: 29 Tage idle - Level 2
13165753: 57 Tage idle - Level 1 => LOESCHEN
12981753: 0 Tage idle - Level 6
13332753: 23 Tage idle - Level 10
14018453: 9 Tage idle - Level 1
12166853: 18 Tage idle - Level 6
14069153: 0 Tage idle - Level 8
13140153: 39 Tage idle - Level 1 => LOESCHEN
13718453: 0 Tage idle - Level 9 (KEEP_CHARACTER)
11820753: 15 Tage idle - Level 1
9578153: 5 Tage idle - Level 9 (KEEP_CHARACTER)
13936153: 8 Tage idle - Level 1
13611753: 26 Tage idle - Level 2
9269653: 8 Tage idle - Level 7
8006953: 0 Tage idle - Level 37 (KEEP_CHARACTER)
11198753: 1 Tage idle - Level 19
9846953: 245 Tage idle - Level 9
10771453: 3 Tage idle - Level 1
13100353: 9 Tage idle - Level 1 (KEEP_CHARACTER)
8108653: 104 Tage idle - Level 15
12273853: 77 Tage idle - Level 5
13941453: 0 Tage idle - Level 1
13120953: 50 Tage idle - Level 6
12608853: 88 Tage idle - Level 2 => LOESCHEN
12816253: 3 Tage idle - Level 1
12613453: 36 Tage idle - Level 19
13384753: 45 Tage idle - Level 1 => LOESCHEN
13754553: 0 Tage idle - Level 17
9984053: 91 Tage idle - Level 6
10109253: 183 Tage idle - Level 7
10934453: 5 Tage idle - Level 9 (KEEP_CHARACTER)
9462453: 191 Tage idle - Level 6 => LOESCHEN
