Tibia - Graphical Multi-User-Dungeon
Löschen alter User gestartet: Sun Jan  1 00:13:00 2006
11485649: 59 Tage idle - Level 3
11490249: 21 Tage idle - Level 1
11242349: 9 Tage idle - Level 8
9318949: 60 Tage idle - Level 12
11085649: 0 Tage idle - Level 1
10030349: 5 Tage idle - Level 5
8689549: 176 Tage idle - Level 8
8942349: 5 Tage idle - Level 27
12566349: 0 Tage idle - Level 1
12029849: 0 Tage idle - Level 1 (KEEP_CHARACTER)
10010449: 54 Tage idle - Level 1 => LOESCHEN
11729849: 50 Tage idle - Level 1 => LOESCHEN
8968549: 196 Tage idle - Level 7
8558249: 37 Tage idle - Level 3 (KEEP_CHARACTER)
12211749: 2 Tage idle - Level 6
10198749: 0 Tage idle - Level 27
11258949: 16 Tage idle - Level 8
9050449: 0 Tage idle - Level 39 (KEEP_CHARACTER)
12526549: 2 Tage idle - Level 1
8593749: 39 Tage idle - Level 11
11694349: 0 Tage idle - Level 10
12536849: 0 Tage idle - Level 4
11365249: 11 Tage idle - Level 5
8760749: 4 Tage idle - Level 31
12131149: 15 Tage idle - Level 8
12258449: 12 Tage idle - Level 1
12263049: 2 Tage idle - Level 1
12147049: 8 Tage idle - Level 1
9963049: 140 Tage idle - Level 13
10340849: 122 Tage idle - Level 8
11897849: 21 Tage idle - Level 3
12293949: 2 Tage idle - Level 4
11583649: 0 Tage idle - Level 9 (KEEP_CHARACTER)
8523749: 1 Tage idle - Level 23
11877949: 0 Tage idle - Level 4
8863049: 7 Tage idle - Level 15
11760949: 48 Tage idle - Level 1 => LOESCHEN
8544249: 56 Tage idle - Level 6
9801649: 93 Tage idle - Level 13
11442049: 32 Tage idle - Level 5
10519749: 45 Tage idle - Level 2
8524349: 141 Tage idle - Level 8
9543849: 0 Tage idle - Level 4
9468249: 165 Tage idle - Level 7
8185349: 0 Tage idle - Level 8
12001149: 29 Tage idle - Level 6
9215349: 64 Tage idle - Level 6
8251249: 7 Tage idle - Level 11
8621049: 221 Tage idle - Level 11
11985549: 1 Tage idle - Level 8
10241649: 88 Tage idle - Level 4
12509149: 1 Tage idle - Level 4
8606849: 0 Tage idle - Level 8 (KEEP_CHARACTER)
11195849: 79 Tage idle - Level 4
8186649: 5 Tage idle - Level 6 (KEEP_CHARACTER)
11986149: 20 Tage idle - Level 1
12048549: 1 Tage idle - Level 10 (KEEP_CHARACTER)
9003549: 9 Tage idle - Level 8
11966249: 35 Tage idle - Level 1 => LOESCHEN
12489649: 4 Tage idle - Level 1
12033249: 30 Tage idle - Level 1 => LOESCHEN
8130949: 75 Tage idle - Level 8
9196449: 7 Tage idle - Level 17
12043549: 30 Tage idle - Level 1 => LOESCHEN
12003049: 5 Tage idle - Level 1
10937149: 31 Tage idle - Level 1 => LOESCHEN
11591449: 0 Tage idle - Level 9
11140749: 15 Tage idle - Level 1
8060649: 131 Tage idle - Level 10
11658349: 55 Tage idle - Level 1 => LOESCHEN
11536749: 0 Tage idle - Level 11
11957249: 29 Tage idle - Level 3
11258349: 25 Tage idle - Level 8 (KEEP_CHARACTER)
11592049: 59 Tage idle - Level 1 => LOESCHEN
10826449: 9 Tage idle - Level 1
11678949: 0 Tage idle - Level 1 (KEEP_CHARACTER)
8456649: 54 Tage idle - Level 1 (KEEP_CHARACTER)
9197749: 11 Tage idle - Level 9
8315049: 1 Tage idle - Level 8
12146549: 10 Tage idle - Level 1
11501549: 2 Tage idle - Level 1
8943049: 40 Tage idle - Level 1 (KEEP_CHARACTER)
10457249: 0 Tage idle - Level 17
9096649: 0 Tage idle - Level 21
9177849: 39 Tage idle - Level 1 => LOESCHEN
12080249: 25 Tage idle - Level 1
12415249: 8 Tage idle - Level 1
11861449: 5 Tage idle - Level 7
11613549: 26 Tage idle - Level 1 (KEEP_CHARACTER)
9816349: 100 Tage idle - Level 8
11183049: 11 Tage idle - Level 8
10797249: 65 Tage idle - Level 4
11897949: 10 Tage idle - Level 6
12248949: 0 Tage idle - Level 5
9284849: 8 Tage idle - Level 1
10939749: 41 Tage idle - Level 16
8235149: 0 Tage idle - Level 28
10863149: 43 Tage idle - Level 1 => LOESCHEN
10164249: 104 Tage idle - Level 8
7975649: 101 Tage idle - Level 5
10377349: 40 Tage idle - Level 1 => LOESCHEN
10468849: 0 Tage idle - Level 22 (KEEP_CHARACTER)
10680949: 10 Tage idle - Level 15
11913749: 38 Tage idle - Level 1 => LOESCHEN
12355949: 10 Tage idle - Level 1
10701749: 10 Tage idle - Level 1
11022249: 42 Tage idle - Level 10
8392949: 148 Tage idle - Level 11
9453049: 8 Tage idle - Level 4
12027449: 4 Tage idle - Level 8
10829649: 3 Tage idle - Level 32 (KEEP_CHARACTER)
10388949: 89 Tage idle - Level 5
11600149: 58 Tage idle - Level 1 => LOESCHEN
8145649: 76 Tage idle - Level 18
11788449: 46 Tage idle - Level 1 => LOESCHEN
11823549: 9 Tage idle - Level 8
9165049: 146 Tage idle - Level 11
8779249: 14 Tage idle - Level 10
8814349: 2 Tage idle - Level 8
11099849: 54 Tage idle - Level 1 => LOESCHEN
12103649: 25 Tage idle - Level 1
12524149: 0 Tage idle - Level 15 (KEEP_CHARACTER)
11980649: 33 Tage idle - Level 1 => LOESCHEN
12377749: 0 Tage idle - Level 24
12256049: 0 Tage idle - Level 10
11657149: 5 Tage idle - Level 8
9540149: 107 Tage idle - Level 6
10581749: 62 Tage idle - Level 4
12033349: 30 Tage idle - Level 1 => LOESCHEN
10754349: 98 Tage idle - Level 6
8500849: 62 Tage idle - Level 7
9641949: 125 Tage idle - Level 7
11363549: 57 Tage idle - Level 1 => LOESCHEN
11940849: 35 Tage idle - Level 1 => LOESCHEN
8511049: 41 Tage idle - Level 20
10116749: 6 Tage idle - Level 6
11910649: 22 Tage idle - Level 1
11384049: 0 Tage idle - Level 46 (KEEP_CHARACTER)
12484749: 0 Tage idle - Level 5
10830549: 43 Tage idle - Level 3
12170549: 18 Tage idle - Level 1
8851049: 3 Tage idle - Level 11
8603149: 204 Tage idle - Level 14
11622649: 32 Tage idle - Level 1 => LOESCHEN
11876149: 39 Tage idle - Level 4
8491549: 16 Tage idle - Level 7
12399549: 9 Tage idle - Level 1
9096049: 149 Tage idle - Level 4 => LOESCHEN
8755649: 1 Tage idle - Level 6
11618649: 57 Tage idle - Level 1 => LOESCHEN
12343849: 4 Tage idle - Level 3
10239649: 11 Tage idle - Level 5
8441449: 11 Tage idle - Level 8
11344949: 73 Tage idle - Level 2 => LOESCHEN
10918649: 20 Tage idle - Level 2
8132949: 4 Tage idle - Level 29
9066549: 89 Tage idle - Level 7
11810849: 9 Tage idle - Level 2 (KEEP_CHARACTER)
11203349: 83 Tage idle - Level 4
7964849: 1 Tage idle - Level 19 (KEEP_CHARACTER)
11583149: 57 Tage idle - Level 1 => LOESCHEN
9168249: 0 Tage idle - Level 15
9380349: 19 Tage idle - Level 1 (KEEP_CHARACTER)
10092849: 129 Tage idle - Level 5
10133549: 5 Tage idle - Level 1
10214749: 0 Tage idle - Level 17
10316449: 34 Tage idle - Level 1 => LOESCHEN
12466749: 5 Tage idle - Level 1 (KEEP_CHARACTER)
10777449: 88 Tage idle - Level 5
12481649: 0 Tage idle - Level 9
11771349: 42 Tage idle - Level 4
12532649: 2 Tage idle - Level 1
12173049: 9 Tage idle - Level 1
9614949: 153 Tage idle - Level 12
8240549: 3 Tage idle - Level 31
9047949: 0 Tage idle - Level 5
10534849: 39 Tage idle - Level 2
11214949: 10 Tage idle - Level 12
9554249: 58 Tage idle - Level 7
11290849: 75 Tage idle - Level 3 (KEEP_CHARACTER)
10773049: 17 Tage idle - Level 9
11453149: 23 Tage idle - Level 1 (KEEP_CHARACTER)
12432149: 0 Tage idle - Level 2
12523649: 0 Tage idle - Level 5
11924749: 0 Tage idle - Level 16
11433249: 0 Tage idle - Level 10
10342949: 1 Tage idle - Level 17
12215049: 0 Tage idle - Level 1
11748049: 24 Tage idle - Level 6
12017949: 27 Tage idle - Level 1
11631049: 15 Tage idle - Level 8
12564749: 0 Tage idle - Level 1 (KEEP_CHARACTER)
12154449: 2 Tage idle - Level 11
9226449: 190 Tage idle - Level 10
8799949: 10 Tage idle - Level 14
12453349: 4 Tage idle - Level 1
11165849: 0 Tage idle - Level 12
9115049: 98 Tage idle - Level 13
9049849: 118 Tage idle - Level 9
9267549: 25 Tage idle - Level 11
11703249: 52 Tage idle - Level 1 => LOESCHEN
12474549: 5 Tage idle - Level 1
11708949: 37 Tage idle - Level 1 => LOESCHEN
11303249: 0 Tage idle - Level 22
10101549: 4 Tage idle - Level 1
8192749: 0 Tage idle - Level 30
8517449: 198 Tage idle - Level 6 => LOESCHEN
11587649: 31 Tage idle - Level 1 => LOESCHEN
9455749: 20 Tage idle - Level 20
12399649: 4 Tage idle - Level 7
8416349: 16 Tage idle - Level 15 (KEEP_CHARACTER)
8552949: 178 Tage idle - Level 15
8203949: 81 Tage idle - Level 8 (KEEP_CHARACTER)
10138649: 63 Tage idle - Level 17
12202349: 20 Tage idle - Level 1
12248449: 10 Tage idle - Level 1
8057449: 1 Tage idle - Level 3 (KEEP_CHARACTER)
12258749: 1 Tage idle - Level 7
10939249: 8 Tage idle - Level 2 (KEEP_CHARACTER)
10954149: 31 Tage idle - Level 1 => LOESCHEN
11922949: 37 Tage idle - Level 1 => LOESCHEN
12400149: 0 Tage idle - Level 1
8468349: 148 Tage idle - Level 11
12127449: 24 Tage idle - Level 1
9401249: 14 Tage idle - Level 10
10655949: 0 Tage idle - Level 6
8858749: 0 Tage idle - Level 45
8737049: 11 Tage idle - Level 11
8119349: 55 Tage idle - Level 19
12107549: 4 Tage idle - Level 8
12233849: 14 Tage idle - Level 8
11634949: 6 Tage idle - Level 10
11437749: 22 Tage idle - Level 1
11736649: 32 Tage idle - Level 1 => LOESCHEN
9452649: 2 Tage idle - Level 2
8853749: 4 Tage idle - Level 13
11828049: 44 Tage idle - Level 1 => LOESCHEN
8281049: 4 Tage idle - Level 6
9539449: 152 Tage idle - Level 8
11007549: 0 Tage idle - Level 9
11098749: 0 Tage idle - Level 15 (KEEP_CHARACTER)
9878849: 0 Tage idle - Level 22
9068549: 0 Tage idle - Level 35
7950949: 19 Tage idle - Level 12
10687349: 21 Tage idle - Level 7
9280649: 105 Tage idle - Level 4
12468049: 2 Tage idle - Level 3
11620249: 33 Tage idle - Level 1 => LOESCHEN
12427649: 4 Tage idle - Level 13
9615649: 1 Tage idle - Level 30
8029150: 45 Tage idle - Level 14
12559550: 0 Tage idle - Level 1
12068050: 2 Tage idle - Level 17
9134450: 192 Tage idle - Level 6 => LOESCHEN
9965250: 126 Tage idle - Level 8
9813450: 5 Tage idle - Level 8
12012350: 32 Tage idle - Level 1 => LOESCHEN
11216250: 76 Tage idle - Level 3
12564850: 0 Tage idle - Level 1
9019050: 125 Tage idle - Level 5
8920950: 173 Tage idle - Level 12
10151050: 54 Tage idle - Level 1 (KEEP_CHARACTER)
8971650: 17 Tage idle - Level 6
12388150: 10 Tage idle - Level 1
12555150: 0 Tage idle - Level 1
11956250: 30 Tage idle - Level 2 (KEEP_CHARACTER)
11960950: 34 Tage idle - Level 1 => LOESCHEN
10536850: 113 Tage idle - Level 3 => LOESCHEN
10171650: 8 Tage idle - Level 1 (KEEP_CHARACTER)
11804450: 6 Tage idle - Level 17
9763750: 13 Tage idle - Level 7
10222650: 11 Tage idle - Level 10
11981450: 30 Tage idle - Level 4
11282550: 14 Tage idle - Level 21
10643150: 113 Tage idle - Level 5
11581450: 0 Tage idle - Level 9
10653450: 83 Tage idle - Level 7
8602750: 45 Tage idle - Level 3
8693950: 198 Tage idle - Level 12
12399050: 0 Tage idle - Level 8
9880350: 0 Tage idle - Level 5
10633550: 13 Tage idle - Level 15 (KEEP_CHARACTER)
12454750: 6 Tage idle - Level 1
8426050: 110 Tage idle - Level 14
12095150: 23 Tage idle - Level 3
11739850: 49 Tage idle - Level 1 => LOESCHEN
9815350: 48 Tage idle - Level 6
10239150: 17 Tage idle - Level 5
9455850: 181 Tage idle - Level 8
12019950: 31 Tage idle - Level 1 => LOESCHEN
11506850: 3 Tage idle - Level 1
8821050: 65 Tage idle - Level 6
8999050: 194 Tage idle - Level 9
12247950: 17 Tage idle - Level 1
11694050: 47 Tage idle - Level 5
8644450: 188 Tage idle - Level 9
11050850: 22 Tage idle - Level 6
10994050: 14 Tage idle - Level 2 (KEEP_CHARACTER)
8062150: 207 Tage idle - Level 9
10771350: 34 Tage idle - Level 8 (KEEP_CHARACTER)
9735450: 31 Tage idle - Level 7
12020150: 0 Tage idle - Level 20 (KEEP_CHARACTER)
9335450: 126 Tage idle - Level 13
9882250: 1 Tage idle - Level 24
11685050: 31 Tage idle - Level 1 => LOESCHEN
11892550: 23 Tage idle - Level 1
8214950: 120 Tage idle - Level 20
8062850: 48 Tage idle - Level 8
11163450: 79 Tage idle - Level 8
11624750: 16 Tage idle - Level 12
11848050: 8 Tage idle - Level 6 (KEEP_CHARACTER)
8833250: 128 Tage idle - Level 7
8595350: 231 Tage idle - Level 9
12411150: 7 Tage idle - Level 1
10975450: 20 Tage idle - Level 1
8443550: 205 Tage idle - Level 19
11706550: 10 Tage idle - Level 1 (KEEP_CHARACTER)
11761950: 20 Tage idle - Level 8
10707650: 1 Tage idle - Level 49
12128850: 9 Tage idle - Level 7
11610050: 58 Tage idle - Level 1 => LOESCHEN
12478450: 4 Tage idle - Level 1
10621450: 15 Tage idle - Level 10
9473950: 1 Tage idle - Level 9
11985950: 34 Tage idle - Level 1 => LOESCHEN
12002150: 24 Tage idle - Level 7
10277850: 120 Tage idle - Level 4 => LOESCHEN
8145950: 16 Tage idle - Level 5
8688050: 5 Tage idle - Level 10
8115750: 132 Tage idle - Level 11
12068850: 28 Tage idle - Level 1
9388750: 151 Tage idle - Level 10
8298350: 0 Tage idle - Level 8
11980950: 0 Tage idle - Level 1
10971750: 59 Tage idle - Level 5
11743250: 3 Tage idle - Level 1
11789350: 46 Tage idle - Level 1 => LOESCHEN
11905650: 26 Tage idle - Level 7
9864950: 27 Tage idle - Level 5
8729450: 213 Tage idle - Level 9
12484350: 4 Tage idle - Level 6
8374550: 37 Tage idle - Level 17
11221650: 54 Tage idle - Level 2
8177350: 17 Tage idle - Level 12
9763850: 2 Tage idle - Level 8
10187650: 106 Tage idle - Level 7
11085450: 29 Tage idle - Level 1
10440450: 22 Tage idle - Level 7
10775150: 0 Tage idle - Level 5
9551350: 9 Tage idle - Level 13 (KEEP_CHARACTER)
8131950: 137 Tage idle - Level 9
8962750: 13 Tage idle - Level 19
9242850: 174 Tage idle - Level 5 => LOESCHEN
12217150: 1 Tage idle - Level 1
8522250: 122 Tage idle - Level 7
8609050: 5 Tage idle - Level 6
10041050: 33 Tage idle - Level 2 (KEEP_CHARACTER)
11592450: 39 Tage idle - Level 7
12566850: 0 Tage idle - Level 2
12110450: 26 Tage idle - Level 1
8209050: 124 Tage idle - Level 12
8380450: 9 Tage idle - Level 6
8958750: 162 Tage idle - Level 9
9765050: 26 Tage idle - Level 10
9228550: 42 Tage idle - Level 12
11775350: 46 Tage idle - Level 1 => LOESCHEN
9025750: 7 Tage idle - Level 9
11527450: 9 Tage idle - Level 1
12298750: 6 Tage idle - Level 4 (KEEP_CHARACTER)
11699850: 7 Tage idle - Level 1
11659350: 55 Tage idle - Level 1 => LOESCHEN
10001250: 6 Tage idle - Level 6
9420750: 48 Tage idle - Level 23
12490950: 0 Tage idle - Level 11
11857150: 42 Tage idle - Level 1 => LOESCHEN
11467450: 57 Tage idle - Level 1 => LOESCHEN
11674950: 46 Tage idle - Level 4
11969150: 9 Tage idle - Level 10
11224150: 16 Tage idle - Level 9
11396550: 2 Tage idle - Level 9
11973850: 0 Tage idle - Level 5
10919550: 7 Tage idle - Level 1
11898250: 38 Tage idle - Level 2
7955450: 164 Tage idle - Level 10
11579450: 0 Tage idle - Level 28 (KEEP_CHARACTER)
12426550: 1 Tage idle - Level 5
8524150: 136 Tage idle - Level 4 => LOESCHEN
8058950: 13 Tage idle - Level 17
8884050: 48 Tage idle - Level 6
10479450: 2 Tage idle - Level 14
12502750: 3 Tage idle - Level 1
11381950: 2 Tage idle - Level 13
11468750: 49 Tage idle - Level 7
11351750: 9 Tage idle - Level 8
10707750: 16 Tage idle - Level 25
12447750: 7 Tage idle - Level 1
8388650: 49 Tage idle - Level 10
12381450: 0 Tage idle - Level 2
12513650: 3 Tage idle - Level 1
10586450: 8 Tage idle - Level 4
12235250: 14 Tage idle - Level 1
12316450: 13 Tage idle - Level 1
11843850: 32 Tage idle - Level 2
8003850: 9 Tage idle - Level 11 (KEEP_CHARACTER)
11104450: 2 Tage idle - Level 11
9018650: 1 Tage idle - Level 1
8186450: 92 Tage idle - Level 16
9788850: 1 Tage idle - Level 10
12225650: 11 Tage idle - Level 5
11399050: 3 Tage idle - Level 1
11687750: 46 Tage idle - Level 1 (KEEP_CHARACTER)
8146650: 44 Tage idle - Level 18 (KEEP_CHARACTER)
11738750: 49 Tage idle - Level 1 => LOESCHEN
10982050: 1 Tage idle - Level 1
11176350: 34 Tage idle - Level 24
8299050: 17 Tage idle - Level 12
8795150: 2 Tage idle - Level 19 (KEEP_CHARACTER)
11688350: 53 Tage idle - Level 1 => LOESCHEN
9308550: 164 Tage idle - Level 7
10896950: 8 Tage idle - Level 7
8309650: 13 Tage idle - Level 7
9941150: 133 Tage idle - Level 9
11749650: 46 Tage idle - Level 1 => LOESCHEN
10785550: 8 Tage idle - Level 10
10461050: 92 Tage idle - Level 5
11896450: 0 Tage idle - Level 8 (KEEP_CHARACTER)
9764550: 130 Tage idle - Level 15
9926950: 2 Tage idle - Level 14
11729750: 8 Tage idle - Level 12
11734350: 42 Tage idle - Level 1 => LOESCHEN
9699250: 3 Tage idle - Level 4
10775950: 0 Tage idle - Level 7
8938250: 83 Tage idle - Level 8
11795350: 0 Tage idle - Level 12 (KEEP_CHARACTER)
11830450: 15 Tage idle - Level 5
11177650: 21 Tage idle - Level 4
8654250: 22 Tage idle - Level 4
8203550: 17 Tage idle - Level 18
8294750: 8 Tage idle - Level 6
12156650: 20 Tage idle - Level 2
11846350: 10 Tage idle - Level 1
9972650: 56 Tage idle - Level 8
11856650: 1 Tage idle - Level 1
10685050: 0 Tage idle - Level 19
12090350: 0 Tage idle - Level 9
10234350: 37 Tage idle - Level 7
11537850: 4 Tage idle - Level 1 (KEEP_CHARACTER)
10163450: 0 Tage idle - Level 17
12511150: 2 Tage idle - Level 1
11142450: 78 Tage idle - Level 3
9922550: 80 Tage idle - Level 15
12299450: 9 Tage idle - Level 3
8062350: 0 Tage idle - Level 22
9492050: 93 Tage idle - Level 17
11380750: 5 Tage idle - Level 2
9128150: 7 Tage idle - Level 9
12562550: 0 Tage idle - Level 3
9006550: 207 Tage idle - Level 8
11315750: 1 Tage idle - Level 6
9979550: 2 Tage idle - Level 11
10893850: 2 Tage idle - Level 17
8351650: 94 Tage idle - Level 10
11007150: 6 Tage idle - Level 6
8038450: 230 Tage idle - Level 18
12447150: 7 Tage idle - Level 1
12118050: 15 Tage idle - Level 1
9934050: 148 Tage idle - Level 5
11822750: 22 Tage idle - Level 3
11331250: 59 Tage idle - Level 4
8028850: 11 Tage idle - Level 8
11174550: 59 Tage idle - Level 1 => LOESCHEN
10535150: 4 Tage idle - Level 12 (KEEP_CHARACTER)
8372850: 196 Tage idle - Level 8
12031950: 0 Tage idle - Level 8
12290050: 15 Tage idle - Level 1
12330850: 12 Tage idle - Level 1
9327250: 16 Tage idle - Level 16
8201050: 209 Tage idle - Level 8
11965550: 21 Tage idle - Level 2
11975850: 6 Tage idle - Level 1 (KEEP_CHARACTER)
8464950: 59 Tage idle - Level 12
9479750: 169 Tage idle - Level 11
9778650: 100 Tage idle - Level 13
10566650: 34 Tage idle - Level 1 => LOESCHEN
10318750: 7 Tage idle - Level 10
11677550: 19 Tage idle - Level 3
7942150: 8 Tage idle - Level 19
10886050: 7 Tage idle - Level 1
11692450: 34 Tage idle - Level 1 => LOESCHEN
8506250: 59 Tage idle - Level 41
10070150: 105 Tage idle - Level 9
8561650: 24 Tage idle - Level 8
11753750: 48 Tage idle - Level 1 => LOESCHEN
12155450: 0 Tage idle - Level 8
8090750: 5 Tage idle - Level 7
7948450: 0 Tage idle - Level 33 (KEEP_CHARACTER)
11601950: 54 Tage idle - Level 1 => LOESCHEN
10927450: 0 Tage idle - Level 7
8060550: 3 Tage idle - Level 1 (KEEP_CHARACTER)
9333850: 10 Tage idle - Level 8 (KEEP_CHARACTER)
8790250: 1 Tage idle - Level 27
9470350: 0 Tage idle - Level 12 (KEEP_CHARACTER)
11850450: 36 Tage idle - Level 3
12298250: 0 Tage idle - Level 1
12551050: 1 Tage idle - Level 1
9040150: 119 Tage idle - Level 10
8451550: 15 Tage idle - Level 8
9212850: 159 Tage idle - Level 6
12232250: 18 Tage idle - Level 1
7949750: 83 Tage idle - Level 5
11253950: 71 Tage idle - Level 1 => LOESCHEN
9548150: 177 Tage idle - Level 6
8953950: 102 Tage idle - Level 10
8913450: 52 Tage idle - Level 8
11730050: 0 Tage idle - Level 1 (KEEP_CHARACTER)
9315150: 87 Tage idle - Level 2 => LOESCHEN
11609450: 28 Tage idle - Level 5
12299550: 8 Tage idle - Level 7
10726550: 21 Tage idle - Level 1
11386450: 59 Tage idle - Level 1 => LOESCHEN
7980150: 35 Tage idle - Level 6
10676150: 49 Tage idle - Level 1 => LOESCHEN
10012350: 143 Tage idle - Level 8
12289950: 0 Tage idle - Level 8
11644950: 21 Tage idle - Level 1
11807250: 25 Tage idle - Level 1
11695650: 2 Tage idle - Level 4
12127850: 0 Tage idle - Level 3
10519750: 111 Tage idle - Level 5
10863750: 68 Tage idle - Level 2 => LOESCHEN
10331850: 6 Tage idle - Level 7
8408350: 3 Tage idle - Level 13
10955150: 62 Tage idle - Level 2 => LOESCHEN
12239850: 1 Tage idle - Level 8
12244450: 16 Tage idle - Level 1
12386650: 5 Tage idle - Level 5
9574650: 52 Tage idle - Level 1 => LOESCHEN
8195650: 41 Tage idle - Level 11
10322150: 15 Tage idle - Level 16
12224550: 4 Tage idle - Level 1 (KEEP_CHARACTER)
12305750: 14 Tage idle - Level 4
12350850: 11 Tage idle - Level 1
9883850: 116 Tage idle - Level 4
12159250: 21 Tage idle - Level 1 (KEEP_CHARACTER)
11813150: 5 Tage idle - Level 16
12539350: 1 Tage idle - Level 4
8728450: 13 Tage idle - Level 10
10160450: 64 Tage idle - Level 10
8074650: 4 Tage idle - Level 33 (KEEP_CHARACTER)
10241650: 1 Tage idle - Level 16
11747950: 49 Tage idle - Level 2
12351450: 0 Tage idle - Level 6
8039850: 0 Tage idle - Level 41
8166050: 160 Tage idle - Level 6
12438250: 0 Tage idle - Level 19
11884450: 13 Tage idle - Level 5
11717750: 9 Tage idle - Level 1
11762850: 5 Tage idle - Level 1
12113850: 20 Tage idle - Level 4
11691950: 15 Tage idle - Level 1
11859950: 28 Tage idle - Level 1
10814950: 15 Tage idle - Level 4 (KEEP_CHARACTER)
12144650: 6 Tage idle - Level 28
8698650: 7 Tage idle - Level 19
11302450: 21 Tage idle - Level 8
12362350: 9 Tage idle - Level 1
8951450: 10 Tage idle - Level 17 (KEEP_CHARACTER)
11520150: 63 Tage idle - Level 2 => LOESCHEN
12408750: 4 Tage idle - Level 1
10557050: 0 Tage idle - Level 2
12099950: 1 Tage idle - Level 8
11637850: 8 Tage idle - Level 6
