Tibia - Graphical Multi-User-Dungeon
Löschen alter User gestartet: Wed Mar  1 00:13:00 2006
8316865: 63 Tage idle - Level 13
9994465: 1 Tage idle - Level 12
10038465: 202 Tage idle - Level 8
11751165: 28 Tage idle - Level 2
10660865: 3 Tage idle - Level 46
11761465: 67 Tage idle - Level 5
10260865: 162 Tage idle - Level 6
12943265: 0 Tage idle - Level 1 (KEEP_CHARACTER)
8053365: 3 Tage idle - Level 28
8757965: 4 Tage idle - Level 9
12953565: 37 Tage idle - Level 5
13188265: 21 Tage idle - Level 1
10322065: 131 Tage idle - Level 8
12472365: 25 Tage idle - Level 7
12842165: 13 Tage idle - Level 12
11422765: 0 Tage idle - Level 15
7940965: 16 Tage idle - Level 21
8469965: 22 Tage idle - Level 12 (KEEP_CHARACTER)
9362065: 0 Tage idle - Level 25 (KEEP_CHARACTER)
8277365: 2 Tage idle - Level 7
11869465: 2 Tage idle - Level 8
10241565: 31 Tage idle - Level 11
11879765: 0 Tage idle - Level 39 (KEEP_CHARACTER)
9256365: 52 Tage idle - Level 5
10125565: 180 Tage idle - Level 14
9008465: 197 Tage idle - Level 23
12899165: 4 Tage idle - Level 12
12812665: 45 Tage idle - Level 1 => LOESCHEN
8140465: 27 Tage idle - Level 6 (KEEP_CHARACTER)
11039265: 45 Tage idle - Level 9
9494665: 30 Tage idle - Level 10
12676465: 49 Tage idle - Level 3
13361165: 15 Tage idle - Level 1
12762265: 7 Tage idle - Level 1
7972365: 16 Tage idle - Level 7
8658065: 170 Tage idle - Level 6
13037765: 33 Tage idle - Level 1 => LOESCHEN
9834265: 7 Tage idle - Level 10 (KEEP_CHARACTER)
11019365: 145 Tage idle - Level 5
8414865: 142 Tage idle - Level 14
8587165: 206 Tage idle - Level 8
12782865: 46 Tage idle - Level 2
13133865: 24 Tage idle - Level 3
10025065: 0 Tage idle - Level 80 (KEEP_CHARACTER)
8146765: 27 Tage idle - Level 10 (KEEP_CHARACTER)
10486065: 156 Tage idle - Level 10
9298065: 5 Tage idle - Level 7
8658765: 67 Tage idle - Level 7
11971465: 9 Tage idle - Level 1
13129865: 3 Tage idle - Level 9
13382365: 3 Tage idle - Level 11
11359365: 15 Tage idle - Level 2
13185165: 0 Tage idle - Level 6
9323565: 0 Tage idle - Level 13 (KEEP_CHARACTER)
11500865: 41 Tage idle - Level 11
13449265: 8 Tage idle - Level 1
8167965: 1 Tage idle - Level 16
12156065: 12 Tage idle - Level 1
12981265: 2 Tage idle - Level 8
11764665: 3 Tage idle - Level 7
13378365: 7 Tage idle - Level 5
9480665: 136 Tage idle - Level 10
8633865: 118 Tage idle - Level 11
12672765: 27 Tage idle - Level 1
11582365: 91 Tage idle - Level 8
8522465: 3 Tage idle - Level 13 (KEEP_CHARACTER)
13281965: 1 Tage idle - Level 1
10745865: 51 Tage idle - Level 2
12151065: 58 Tage idle - Level 2
11147565: 144 Tage idle - Level 5
7949765: 319 Tage idle - Level 13
13389265: 13 Tage idle - Level 1
12131165: 33 Tage idle - Level 1 => LOESCHEN
13019765: 26 Tage idle - Level 1
11249265: 52 Tage idle - Level 3
12228265: 0 Tage idle - Level 29
13252365: 0 Tage idle - Level 6
11148165: 38 Tage idle - Level 1 => LOESCHEN
10756765: 94 Tage idle - Level 5
9558465: 5 Tage idle - Level 14
12866565: 23 Tage idle - Level 7
12091065: 0 Tage idle - Level 1
12962665: 37 Tage idle - Level 1 => LOESCHEN
8153965: 3 Tage idle - Level 17 (KEEP_CHARACTER)
10665965: 21 Tage idle - Level 8
10792165: 116 Tage idle - Level 7
11760965: 3 Tage idle - Level 1
8539665: 11 Tage idle - Level 19
8747065: 5 Tage idle - Level 7
13622865: 0 Tage idle - Level 1
13177465: 3 Tage idle - Level 11 (KEEP_CHARACTER)
8757365: 227 Tage idle - Level 9
12877465: 1 Tage idle - Level 9
13557565: 4 Tage idle - Level 1
8985365: 3 Tage idle - Level 6
12644465: 0 Tage idle - Level 10 (KEEP_CHARACTER)
12979165: 15 Tage idle - Level 1
11680365: 29 Tage idle - Level 1
12122865: 2 Tage idle - Level 31
11113665: 7 Tage idle - Level 23
11939865: 3 Tage idle - Level 23
13142265: 27 Tage idle - Level 1
12179165: 5 Tage idle - Level 1
10935265: 1 Tage idle - Level 15
9818165: 40 Tage idle - Level 2
12710365: 21 Tage idle - Level 2
12563965: 8 Tage idle - Level 6
10261565: 0 Tage idle - Level 14
8180365: 17 Tage idle - Level 15
12169565: 5 Tage idle - Level 8
12412065: 0 Tage idle - Level 4
12336565: 6 Tage idle - Level 1
11083865: 2 Tage idle - Level 16
12706365: 32 Tage idle - Level 2
13229765: 8 Tage idle - Level 3
11134865: 17 Tage idle - Level 4
8084965: 0 Tage idle - Level 19 (KEEP_CHARACTER)
13452065: 3 Tage idle - Level 8
13411665: 12 Tage idle - Level 1
7951965: 0 Tage idle - Level 16 (KEEP_CHARACTER)
9570265: 130 Tage idle - Level 7
10566765: 142 Tage idle - Level 10
12554965: 11 Tage idle - Level 1
11135465: 3 Tage idle - Level 6
8247965: 6 Tage idle - Level 11
10875965: 1 Tage idle - Level 5
11637165: 1 Tage idle - Level 7
13088565: 30 Tage idle - Level 1 => LOESCHEN
13174365: 11 Tage idle - Level 1
10349665: 0 Tage idle - Level 22
10319465: 94 Tage idle - Level 3 => LOESCHEN
12504865: 13 Tage idle - Level 4
13438465: 0 Tage idle - Level 16 (KEEP_CHARACTER)
11095365: 11 Tage idle - Level 6
12439565: 0 Tage idle - Level 1
13119665: 16 Tage idle - Level 6
7942965: 52 Tage idle - Level 38 (KEEP_CHARACTER)
11445265: 24 Tage idle - Level 1
13195565: 0 Tage idle - Level 14 (KEEP_CHARACTER)
12885265: 42 Tage idle - Level 1 => LOESCHEN
8076565: 63 Tage idle - Level 20
8324765: 88 Tage idle - Level 14
8375465: 13 Tage idle - Level 11
10877165: 30 Tage idle - Level 13
12282465: 1 Tage idle - Level 3
8416165: 1 Tage idle - Level 9
9065865: 29 Tage idle - Level 3
12085265: 0 Tage idle - Level 18
12900465: 0 Tage idle - Level 27
13590565: 2 Tage idle - Level 1
11364765: 130 Tage idle - Level 8
13267065: 2 Tage idle - Level 2 (KEEP_CHARACTER)
10481865: 167 Tage idle - Level 8
9982465: 26 Tage idle - Level 1
8973265: 1 Tage idle - Level 10
12551165: 1 Tage idle - Level 12
12967065: 37 Tage idle - Level 1 => LOESCHEN
13029465: 0 Tage idle - Level 18
10786365: 120 Tage idle - Level 12
13530165: 0 Tage idle - Level 8
10827065: 157 Tage idle - Level 7
12648265: 47 Tage idle - Level 1 => LOESCHEN
12693365: 38 Tage idle - Level 1 => LOESCHEN
13383765: 12 Tage idle - Level 1
12618065: 0 Tage idle - Level 1
9440965: 1 Tage idle - Level 19 (KEEP_CHARACTER)
8061965: 16 Tage idle - Level 10
9157965: 51 Tage idle - Level 11
12795065: 8 Tage idle - Level 4
10852265: 0 Tage idle - Level 38 (KEEP_CHARACTER)
8482465: 102 Tage idle - Level 10
12430165: 32 Tage idle - Level 3
13536465: 0 Tage idle - Level 8
12795765: 0 Tage idle - Level 12
12259165: 51 Tage idle - Level 7
8194465: 127 Tage idle - Level 5
8974565: 26 Tage idle - Level 13
13227965: 17 Tage idle - Level 1
13561665: 0 Tage idle - Level 9 (KEEP_CHARACTER)
10088765: 42 Tage idle - Level 10
10169965: 16 Tage idle - Level 1
11599665: 0 Tage idle - Level 28
13618265: 0 Tage idle - Level 1
11801765: 4 Tage idle - Level 5
9715965: 0 Tage idle - Level 47 (KEEP_CHARACTER)
11939265: 92 Tage idle - Level 4
10646065: 3 Tage idle - Level 27
9326165: 14 Tage idle - Level 23
13314365: 18 Tage idle - Level 1
8696865: 13 Tage idle - Level 12
8124465: 190 Tage idle - Level 13
13086765: 29 Tage idle - Level 4
10671265: 39 Tage idle - Level 3
8707365: 10 Tage idle - Level 6 (KEEP_CHARACTER)
10884365: 41 Tage idle - Level 8
9513765: 17 Tage idle - Level 41
13259365: 0 Tage idle - Level 15
9022265: 10 Tage idle - Level 7
11235365: 2 Tage idle - Level 10
8347865: 13 Tage idle - Level 42
10514865: 14 Tage idle - Level 8
11448465: 14 Tage idle - Level 13
12098065: 81 Tage idle - Level 3
9119365: 137 Tage idle - Level 7
8281565: 2 Tage idle - Level 8
12888465: 41 Tage idle - Level 1 => LOESCHEN
11260565: 137 Tage idle - Level 6
12645165: 18 Tage idle - Level 5
12858265: 31 Tage idle - Level 1 => LOESCHEN
10302365: 61 Tage idle - Level 6
10226865: 35 Tage idle - Level 12
12909265: 17 Tage idle - Level 1
9362265: 140 Tage idle - Level 6
10004065: 106 Tage idle - Level 8
9423565: 61 Tage idle - Level 4
7941765: 14 Tage idle - Level 1 (KEEP_CHARACTER)
13553965: 1 Tage idle - Level 11
12595465: 0 Tage idle - Level 16
11170365: 56 Tage idle - Level 6
8566865: 290 Tage idle - Level 11
12762465: 48 Tage idle - Level 1 => LOESCHEN
11520265: 119 Tage idle - Level 5
13605565: 0 Tage idle - Level 4
12231165: 36 Tage idle - Level 1 => LOESCHEN
10907065: 154 Tage idle - Level 5 => LOESCHEN
8998265: 13 Tage idle - Level 9
11516265: 116 Tage idle - Level 8
11981965: 1 Tage idle - Level 28
12130065: 4 Tage idle - Level 3
10198265: 181 Tage idle - Level 22
12216965: 19 Tage idle - Level 9
11957365: 10 Tage idle - Level 8
8446465: 51 Tage idle - Level 16
12191065: 44 Tage idle - Level 1 => LOESCHEN
12976865: 6 Tage idle - Level 7
10335065: 37 Tage idle - Level 11
10831165: 1 Tage idle - Level 21
8542565: 62 Tage idle - Level 6
11876865: 45 Tage idle - Level 2
10087565: 158 Tage idle - Level 10
12354065: 3 Tage idle - Level 1 (KEEP_CHARACTER)
12435265: 6 Tage idle - Level 16
11633565: 84 Tage idle - Level 3
12648365: 0 Tage idle - Level 6
12490665: 54 Tage idle - Level 10
12734165: 17 Tage idle - Level 1
13383865: 14 Tage idle - Level 1
13591265: 1 Tage idle - Level 1
12131365: 4 Tage idle - Level 30
11497365: 10 Tage idle - Level 5
8807265: 40 Tage idle - Level 18
9122165: 150 Tage idle - Level 11
11006165: 3 Tage idle - Level 20
10204465: 0 Tage idle - Level 7
10295665: 166 Tage idle - Level 15
8787065: 275 Tage idle - Level 9 => LOESCHEN
8868265: 2 Tage idle - Level 47 (KEEP_CHARACTER)
10184265: 150 Tage idle - Level 7
13095865: 0 Tage idle - Level 2
8062665: 23 Tage idle - Level 11
11614265: 12 Tage idle - Level 1
10235265: 137 Tage idle - Level 5
9735965: 2 Tage idle - Level 1 (KEEP_CHARACTER)
13516665: 6 Tage idle - Level 1
8032465: 0 Tage idle - Level 8
12304665: 63 Tage idle - Level 12
13075965: 31 Tage idle - Level 1 => LOESCHEN
13238265: 22 Tage idle - Level 1
13496465: 6 Tage idle - Level 1
12978765: 20 Tage idle - Level 1
13248565: 11 Tage idle - Level 8
10422865: 20 Tage idle - Level 3
12780565: 47 Tage idle - Level 1 => LOESCHEN
7950165: 35 Tage idle - Level 7
12254265: 0 Tage idle - Level 10
8640565: 9 Tage idle - Level 1 (KEEP_CHARACTER)
11088365: 76 Tage idle - Level 1 (KEEP_CHARACTER)
12629765: 7 Tage idle - Level 14
9118865: 15 Tage idle - Level 9
11832665: 98 Tage idle - Level 3 => LOESCHEN
11139365: 108 Tage idle - Level 8
12770965: 41 Tage idle - Level 10
11924065: 44 Tage idle - Level 7
9225165: 0 Tage idle - Level 39
13390365: 13 Tage idle - Level 1
9280565: 10 Tage idle - Level 8
12209865: 2 Tage idle - Level 13
8018865: 2 Tage idle - Level 16
8190165: 5 Tage idle - Level 15
7961065: 19 Tage idle - Level 6
11002465: 116 Tage idle - Level 8
13376065: 1 Tage idle - Level 1
11270965: 10 Tage idle - Level 1
10009165: 0 Tage idle - Level 20
13619665: 0 Tage idle - Level 1
9479365: 19 Tage idle - Level 14
11443565: 0 Tage idle - Level 10
12706565: 16 Tage idle - Level 7
8692565: 160 Tage idle - Level 7
12635665: 29 Tage idle - Level 1
8900265: 155 Tage idle - Level 12
12731765: 4 Tage idle - Level 10
13584165: 0 Tage idle - Level 1
13589865: 2 Tage idle - Level 1
8885765: 201 Tage idle - Level 15
13017465: 31 Tage idle - Level 1 (KEEP_CHARACTER)
8232165: 24 Tage idle - Level 21
13483065: 8 Tage idle - Level 1
8323665: 193 Tage idle - Level 8
10825365: 164 Tage idle - Level 6
13174565: 5 Tage idle - Level 1
7952765: 49 Tage idle - Level 10 (KEEP_CHARACTER)
8678965: 51 Tage idle - Level 19
13012465: 9 Tage idle - Level 14 (KEEP_CHARACTER)
12955765: 2 Tage idle - Level 14
10440265: 0 Tage idle - Level 56
11991665: 2 Tage idle - Level 11
13195065: 24 Tage idle - Level 1
9997265: 188 Tage idle - Level 11
10293865: 22 Tage idle - Level 8 (KEEP_CHARACTER)
13448965: 5 Tage idle - Level 2
13164965: 26 Tage idle - Level 1
10212965: 1 Tage idle - Level 15
13124465: 1 Tage idle - Level 15
12651865: 1 Tage idle - Level 29
10917465: 1 Tage idle - Level 13
10182465: 4 Tage idle - Level 6
13002865: 35 Tage idle - Level 1 => LOESCHEN
9642665: 206 Tage idle - Level 8
7969265: 46 Tage idle - Level 1 => LOESCHEN
11592265: 33 Tage idle - Level 1 => LOESCHEN
11962065: 81 Tage idle - Level 7
12688265: 0 Tage idle - Level 11
11972365: 3 Tage idle - Level 8
13210965: 18 Tage idle - Level 2
8507865: 4 Tage idle - Level 3
10518065: 47 Tage idle - Level 8 (KEEP_CHARACTER)
11785465: 0 Tage idle - Level 16
9162065: 209 Tage idle - Level 8
12850265: 7 Tage idle - Level 7
11507365: 52 Tage idle - Level 12
12653065: 3 Tage idle - Level 13
10057465: 12 Tage idle - Level 9 (KEEP_CHARACTER)
9192965: 247 Tage idle - Level 8 => LOESCHEN
8756365: 74 Tage idle - Level 1 (KEEP_CHARACTER)
12582165: 54 Tage idle - Level 1 => LOESCHEN
9279765: 17 Tage idle - Level 8
12299165: 0 Tage idle - Level 9 (KEEP_CHARACTER)
10108465: 9 Tage idle - Level 17
12430365: 56 Tage idle - Level 1 => LOESCHEN
11097465: 0 Tage idle - Level 15
12562265: 0 Tage idle - Level 29
9471965: 87 Tage idle - Level 8 (KEEP_CHARACTER)
13217865: 1 Tage idle - Level 6
12046265: 11 Tage idle - Level 3
8275865: 5 Tage idle - Level 10
12887365: 3 Tage idle - Level 7
10164465: 178 Tage idle - Level 11
10296365: 41 Tage idle - Level 1 => LOESCHEN
12897665: 41 Tage idle - Level 1 => LOESCHEN
10093565: 0 Tage idle - Level 19
12811065: 9 Tage idle - Level 3
10301265: 137 Tage idle - Level 11
12664665: 46 Tage idle - Level 3
13552165: 0 Tage idle - Level 5
12908166: 0 Tage idle - Level 1
12953266: 10 Tage idle - Level 1
10853766: 21 Tage idle - Level 9
9944066: 22 Tage idle - Level 4
12923066: 39 Tage idle - Level 1 => LOESCHEN
10038866: 0 Tage idle - Level 15
13608866: 1 Tage idle - Level 1
12604266: 57 Tage idle - Level 1 => LOESCHEN
12943666: 5 Tage idle - Level 1
8595966: 11 Tage idle - Level 1
13188666: 25 Tage idle - Level 1
11119566: 15 Tage idle - Level 9
10980666: 4 Tage idle - Level 8 (KEEP_CHARACTER)
13031166: 15 Tage idle - Level 1
12529366: 0 Tage idle - Level 25
9489766: 0 Tage idle - Level 50
12670566: 26 Tage idle - Level 3
9240866: 9 Tage idle - Level 4
13356266: 6 Tage idle - Level 1
11003166: 28 Tage idle - Level 13
9413466: 192 Tage idle - Level 8
13447766: 2 Tage idle - Level 3
12934666: 13 Tage idle - Level 1
13376866: 0 Tage idle - Level 10
8910666: 229 Tage idle - Level 8
11231166: 4 Tage idle - Level 6
12863766: 0 Tage idle - Level 25 (KEEP_CHARACTER)
11155666: 41 Tage idle - Level 12
13554066: 3 Tage idle - Level 1
9738566: 11 Tage idle - Level 32
13275766: 1 Tage idle - Level 1
13310866: 7 Tage idle - Level 1
8987566: 0 Tage idle - Level 27
13255866: 14 Tage idle - Level 1
8714066: 261 Tage idle - Level 8 => LOESCHEN
8222666: 3 Tage idle - Level 21
9237466: 149 Tage idle - Level 8
8167666: 0 Tage idle - Level 32
12809666: 1 Tage idle - Level 9
11227866: 71 Tage idle - Level 4
11435266: 17 Tage idle - Level 11
12211466: 38 Tage idle - Level 1 => LOESCHEN
12672466: 2 Tage idle - Level 19
10603366: 4 Tage idle - Level 7
12885566: 11 Tage idle - Level 10
11339866: 114 Tage idle - Level 3 => LOESCHEN
9334166: 18 Tage idle - Level 3
9050166: 26 Tage idle - Level 2
11141666: 138 Tage idle - Level 7
13409166: 3 Tage idle - Level 8
11511466: 88 Tage idle - Level 7
13257066: 7 Tage idle - Level 1
7949466: 259 Tage idle - Level 9
11567866: 6 Tage idle - Level 9
11694066: 23 Tage idle - Level 1
10305066: 62 Tage idle - Level 1 (KEEP_CHARACTER)
8760466: 120 Tage idle - Level 7
11699766: 5 Tage idle - Level 1
9856466: 12 Tage idle - Level 9 (KEEP_CHARACTER)
12465666: 61 Tage idle - Level 4
8482066: 156 Tage idle - Level 14
11127366: 51 Tage idle - Level 7
8315366: 1 Tage idle - Level 48 (KEEP_CHARACTER)
11213166: 106 Tage idle - Level 4
8654766: 83 Tage idle - Level 8
13115566: 5 Tage idle - Level 15
11881666: 95 Tage idle - Level 7
12070266: 4 Tage idle - Level 1
12075966: 74 Tage idle - Level 2 => LOESCHEN
13298166: 9 Tage idle - Level 1
8624566: 0 Tage idle - Level 10
12242966: 0 Tage idle - Level 20 (KEEP_CHARACTER)
9101866: 6 Tage idle - Level 4
12121266: 19 Tage idle - Level 1
10361066: 2 Tage idle - Level 6
9162866: 0 Tage idle - Level 30 (KEEP_CHARACTER)
10285566: 3 Tage idle - Level 7
13232166: 1 Tage idle - Level 15
13156666: 23 Tage idle - Level 1
11882266: 0 Tage idle - Level 17
9831566: 3 Tage idle - Level 3
11599266: 0 Tage idle - Level 13
13298866: 19 Tage idle - Level 1
10300766: 1 Tage idle - Level 12
13384666: 11 Tage idle - Level 1
8761766: 217 Tage idle - Level 7 => LOESCHEN
11614466: 21 Tage idle - Level 8 (KEEP_CHARACTER)
9908766: 58 Tage idle - Level 16
9340766: 124 Tage idle - Level 13
11680066: 30 Tage idle - Level 9
13410066: 3 Tage idle - Level 5
9265166: 3 Tage idle - Level 12 (KEEP_CHARACTER)
13299466: 0 Tage idle - Level 3
10676566: 159 Tage idle - Level 7
8473766: 0 Tage idle - Level 21
8509866: 138 Tage idle - Level 37
11037866: 132 Tage idle - Level 8
8479366: 89 Tage idle - Level 7
13066466: 30 Tage idle - Level 1 => LOESCHEN
10605966: 1 Tage idle - Level 10
12634566: 9 Tage idle - Level 1
13608966: 1 Tage idle - Level 1
13036266: 0 Tage idle - Level 9
12898366: 38 Tage idle - Level 7
13416366: 3 Tage idle - Level 1
9270466: 2 Tage idle - Level 23
11853366: 13 Tage idle - Level 4
12791666: 47 Tage idle - Level 1 => LOESCHEN
10403766: 0 Tage idle - Level 8 (KEEP_CHARACTER)
12969966: 4 Tage idle - Level 1
8368666: 10 Tage idle - Level 1
12316366: 30 Tage idle - Level 6
12442666: 2 Tage idle - Level 3
9839066: 2 Tage idle - Level 34 (KEEP_CHARACTER)
13092266: 0 Tage idle - Level 1
13011366: 35 Tage idle - Level 1 => LOESCHEN
11084166: 10 Tage idle - Level 1
11089866: 25 Tage idle - Level 9
12848966: 44 Tage idle - Level 1 => LOESCHEN
8739066: 0 Tage idle - Level 21
8632366: 134 Tage idle - Level 10
12124466: 12 Tage idle - Level 1 (KEEP_CHARACTER)
10688766: 29 Tage idle - Level 7
11576266: 3 Tage idle - Level 2
13402366: 6 Tage idle - Level 1
8374566: 228 Tage idle - Level 11
12829666: 45 Tage idle - Level 1 => LOESCHEN
12960566: 27 Tage idle - Level 1
13109766: 5 Tage idle - Level 7
8446066: 11 Tage idle - Level 6
10785466: 165 Tage idle - Level 5 => LOESCHEN
12722966: 51 Tage idle - Level 1 => LOESCHEN
13038866: 0 Tage idle - Level 18
10623366: 0 Tage idle - Level 26
8056366: 0 Tage idle - Level 44 (KEEP_CHARACTER)
12950966: 35 Tage idle - Level 1 => LOESCHEN
8076966: 50 Tage idle - Level 8
13362966: 3 Tage idle - Level 1
10087166: 46 Tage idle - Level 2
11592466: 12 Tage idle - Level 1
10410966: 110 Tage idle - Level 11
12520766: 0 Tage idle - Level 30
8127966: 13 Tage idle - Level 41 (KEEP_CHARACTER)
11800166: 42 Tage idle - Level 10
7943966: 261 Tage idle - Level 15
9430366: 48 Tage idle - Level 7
8213766: 251 Tage idle - Level 8 => LOESCHEN
12900866: 41 Tage idle - Level 1 => LOESCHEN
13590966: 2 Tage idle - Level 1
12587366: 44 Tage idle - Level 1 => LOESCHEN
10360566: 70 Tage idle - Level 12
11704766: 109 Tage idle - Level 3 => LOESCHEN
10786766: 28 Tage idle - Level 8
12977766: 0 Tage idle - Level 26 (KEEP_CHARACTER)
8821866: 19 Tage idle - Level 24
8173666: 1 Tage idle - Level 6 (KEEP_CHARACTER)
8133166: 168 Tage idle - Level 5 => LOESCHEN
10716066: 132 Tage idle - Level 19
8011566: 231 Tage idle - Level 22
9325266: 26 Tage idle - Level 10 (KEEP_CHARACTER)
13156766: 16 Tage idle - Level 1
13035066: 0 Tage idle - Level 1 (KEEP_CHARACTER)
8245166: 2 Tage idle - Level 7
12643666: 34 Tage idle - Level 4
11219566: 142 Tage idle - Level 4 => LOESCHEN
8822466: 23 Tage idle - Level 25
12810666: 11 Tage idle - Level 3
9477766: 172 Tage idle - Level 8
11644766: 108 Tage idle - Level 6
8265766: 233 Tage idle - Level 8
8509266: 14 Tage idle - Level 5
7955466: 2 Tage idle - Level 8 (KEEP_CHARACTER)
10802566: 64 Tage idle - Level 5
8513966: 38 Tage idle - Level 6 (KEEP_CHARACTER)
12507766: 6 Tage idle - Level 11 (KEEP_CHARACTER)
13602766: 0 Tage idle - Level 8
10818466: 0 Tage idle - Level 8 (KEEP_CHARACTER)
8656066: 143 Tage idle - Level 13
8499366: 217 Tage idle - Level 14
8205366: 145 Tage idle - Level 38
13623266: 0 Tage idle - Level 1
10058966: 148 Tage idle - Level 9
10307066: 1 Tage idle - Level 8
9771666: 130 Tage idle - Level 9
12619766: 7 Tage idle - Level 1
13426066: 0 Tage idle - Level 6
8509966: 130 Tage idle - Level 21
13304466: 0 Tage idle - Level 7
12837466: 3 Tage idle - Level 16
8073866: 7 Tage idle - Level 1
9584766: 54 Tage idle - Level 25
9093266: 34 Tage idle - Level 7
12933566: 36 Tage idle - Level 1 => LOESCHEN
11144266: 67 Tage idle - Level 6 (KEEP_CHARACTER)
13000566: 7 Tage idle - Level 1
12452366: 43 Tage idle - Level 1 => LOESCHEN
13421066: 12 Tage idle - Level 1
12462666: 63 Tage idle - Level 2 => LOESCHEN
10647066: 106 Tage idle - Level 7
9119766: 1 Tage idle - Level 21
8281966: 75 Tage idle - Level 34
10991066: 1 Tage idle - Level 15
9544966: 2 Tage idle - Level 24
12934166: 26 Tage idle - Level 8
9676866: 69 Tage idle - Level 25
8297866: 20 Tage idle - Level 21
12858666: 43 Tage idle - Level 1 => LOESCHEN
7951766: 1 Tage idle - Level 30
9439166: 2 Tage idle - Level 12
13017066: 1 Tage idle - Level 1
11291766: 135 Tage idle - Level 4 => LOESCHEN
