Tibia - Graphical Multi-User-Dungeon
Löschen alter User gestartet: Thu Dec  1 00:13:00 2005
8862845: 90 Tage idle - Level 6
11219445: 32 Tage idle - Level 1 => LOESCHEN
11426945: 32 Tage idle - Level 6
7945045: 1 Tage idle - Level 58 (KEEP_CHARACTER)
10883345: 27 Tage idle - Level 2
11756645: 2 Tage idle - Level 4
11837845: 12 Tage idle - Level 1
11062345: 19 Tage idle - Level 2
10463445: 0 Tage idle - Level 2
9021945: 1 Tage idle - Level 17
11204845: 10 Tage idle - Level 5
9290345: 36 Tage idle - Level 3
7970945: 105 Tage idle - Level 9
11098845: 16 Tage idle - Level 17
11068645: 0 Tage idle - Level 12
7991445: 2 Tage idle - Level 10
11280745: 48 Tage idle - Level 1 => LOESCHEN
8570445: 58 Tage idle - Level 9
8160145: 66 Tage idle - Level 11
11924945: 0 Tage idle - Level 1 (KEEP_CHARACTER)
10545945: 23 Tage idle - Level 7
9479545: 62 Tage idle - Level 20
10971045: 46 Tage idle - Level 1 => LOESCHEN
9697245: 9 Tage idle - Level 1
11580245: 4 Tage idle - Level 1
9449345: 149 Tage idle - Level 6
9206045: 28 Tage idle - Level 1
11419145: 39 Tage idle - Level 1 => LOESCHEN
8085245: 1 Tage idle - Level 27
8207145: 47 Tage idle - Level 1 => LOESCHEN
10546545: 10 Tage idle - Level 6
11930145: 0 Tage idle - Level 5
10764245: 54 Tage idle - Level 7
10845445: 4 Tage idle - Level 1
10729445: 41 Tage idle - Level 8
11956345: 0 Tage idle - Level 9
11009545: 1 Tage idle - Level 1
11135845: 58 Tage idle - Level 3
11596845: 24 Tage idle - Level 1
11885445: 0 Tage idle - Level 2
11353545: 2 Tage idle - Level 1
7993345: 147 Tage idle - Level 1 (KEEP_CHARACTER)
11647845: 24 Tage idle - Level 1
11156345: 56 Tage idle - Level 1 => LOESCHEN
9150745: 18 Tage idle - Level 11
9374045: 119 Tage idle - Level 21
10531945: 66 Tage idle - Level 8
11303445: 47 Tage idle - Level 1 => LOESCHEN
8592945: 132 Tage idle - Level 11
9106245: 34 Tage idle - Level 12
10800645: 70 Tage idle - Level 1 (KEEP_CHARACTER)
11005145: 0 Tage idle - Level 8
11709745: 9 Tage idle - Level 1
11015445: 53 Tage idle - Level 3
8209045: 111 Tage idle - Level 4
9141745: 151 Tage idle - Level 6
8877545: 147 Tage idle - Level 6
9106945: 1 Tage idle - Level 25
11446245: 1 Tage idle - Level 6
10801245: 4 Tage idle - Level 18
9213245: 1 Tage idle - Level 11
11552645: 29 Tage idle - Level 1
11928045: 0 Tage idle - Level 4
10549045: 19 Tage idle - Level 1
8589545: 7 Tage idle - Level 9
9395945: 5 Tage idle - Level 1 (KEEP_CHARACTER)
9436645: 3 Tage idle - Level 11
7954845: 84 Tage idle - Level 11
10771445: 43 Tage idle - Level 7
10655445: 15 Tage idle - Level 12
11132745: 55 Tage idle - Level 1 => LOESCHEN
8913945: 162 Tage idle - Level 11
11077745: 0 Tage idle - Level 1
12000345: 0 Tage idle - Level 4
11609945: 23 Tage idle - Level 1
11037245: 59 Tage idle - Level 1 => LOESCHEN
11594345: 17 Tage idle - Level 1
11478345: 33 Tage idle - Level 1 => LOESCHEN
10428745: 5 Tage idle - Level 3
9848145: 20 Tage idle - Level 3
11488645: 28 Tage idle - Level 3
8884045: 97 Tage idle - Level 8
8220245: 144 Tage idle - Level 5
8727645: 11 Tage idle - Level 7
11048145: 13 Tage idle - Level 1
9129345: 22 Tage idle - Level 8
8494345: 16 Tage idle - Level 1
10620945: 4 Tage idle - Level 1
10342545: 3 Tage idle - Level 10
11022645: 29 Tage idle - Level 1
9889245: 19 Tage idle - Level 7
9225445: 0 Tage idle - Level 35
10965945: 19 Tage idle - Level 8
7951045: 0 Tage idle - Level 50
10844245: 62 Tage idle - Level 5
11448845: 5 Tage idle - Level 9
10069845: 0 Tage idle - Level 4
10251745: 2 Tage idle - Level 1 (KEEP_CHARACTER)
9008345: 33 Tage idle - Level 1 => LOESCHEN
11220445: 52 Tage idle - Level 1 => LOESCHEN
7987545: 1 Tage idle - Level 1
11230745: 44 Tage idle - Level 7
11565445: 16 Tage idle - Level 1
8631845: 134 Tage idle - Level 5
9317545: 21 Tage idle - Level 2
9651245: 16 Tage idle - Level 17
11819245: 2 Tage idle - Level 3
9697345: 53 Tage idle - Level 8
11864345: 7 Tage idle - Level 2
9372945: 60 Tage idle - Level 8
8034645: 51 Tage idle - Level 1 => LOESCHEN
10252345: 30 Tage idle - Level 10
11059745: 16 Tage idle - Level 1
9505045: 7 Tage idle - Level 11
10146645: 83 Tage idle - Level 5
10167145: 85 Tage idle - Level 8
11475245: 32 Tage idle - Level 1 => LOESCHEN
9343345: 31 Tage idle - Level 7
9920645: 18 Tage idle - Level 7
7988845: 25 Tage idle - Level 6
11617745: 0 Tage idle - Level 10
10375245: 96 Tage idle - Level 9
9916645: 53 Tage idle - Level 7
8172445: 75 Tage idle - Level 4
9141145: 0 Tage idle - Level 15
9222345: 5 Tage idle - Level 7
8026245: 29 Tage idle - Level 1
11618345: 26 Tage idle - Level 1
11663445: 6 Tage idle - Level 1
8158145: 41 Tage idle - Level 3
11957745: 0 Tage idle - Level 8
10538245: 42 Tage idle - Level 3
8173045: 92 Tage idle - Level 51
11192545: 32 Tage idle - Level 2
11486845: 0 Tage idle - Level 6
10477645: 38 Tage idle - Level 5
10766245: 54 Tage idle - Level 1 => LOESCHEN
10604145: 15 Tage idle - Level 4
10285045: 28 Tage idle - Level 20
9294245: 56 Tage idle - Level 14
8447445: 127 Tage idle - Level 11
9299945: 93 Tage idle - Level 20
11968645: 0 Tage idle - Level 1
9836745: 82 Tage idle - Level 8
8999945: 80 Tage idle - Level 6
9517945: 143 Tage idle - Level 8
11938445: 4 Tage idle - Level 1
8310545: 60 Tage idle - Level 8
8726445: 181 Tage idle - Level 6 => LOESCHEN
11543045: 30 Tage idle - Level 1 => LOESCHEN
9553345: 128 Tage idle - Level 10
11569245: 4 Tage idle - Level 20
9234545: 0 Tage idle - Level 19
10519645: 0 Tage idle - Level 5
8848745: 155 Tage idle - Level 12
9943745: 9 Tage idle - Level 6
7965845: 2 Tage idle - Level 49 (KEEP_CHARACTER)
10032845: 16 Tage idle - Level 1
11700445: 21 Tage idle - Level 2
8235645: 215 Tage idle - Level 7 => LOESCHEN
11381345: 8 Tage idle - Level 10
9330645: 64 Tage idle - Level 4
10412945: 28 Tage idle - Level 1
9007145: 146 Tage idle - Level 5
9710745: 22 Tage idle - Level 7
10053345: 84 Tage idle - Level 8
11802145: 0 Tage idle - Level 9
8514645: 7 Tage idle - Level 17
9529445: 19 Tage idle - Level 5
11909545: 4 Tage idle - Level 2
8575645: 9 Tage idle - Level 14
8702145: 52 Tage idle - Level 10
10135145: 41 Tage idle - Level 5
10651845: 85 Tage idle - Level 2 => LOESCHEN
9453545: 82 Tage idle - Level 2 => LOESCHEN
10039745: 4 Tage idle - Level 6
9210245: 51 Tage idle - Level 11
9626145: 10 Tage idle - Level 13
8206745: 89 Tage idle - Level 8
11352445: 28 Tage idle - Level 3
8338645: 88 Tage idle - Level 5
9287145: 158 Tage idle - Level 6
8855245: 2 Tage idle - Level 10
10865545: 29 Tage idle - Level 6
9094645: 153 Tage idle - Level 5 => LOESCHEN
10262745: 92 Tage idle - Level 6
11601245: 27 Tage idle - Level 1
9560545: 1 Tage idle - Level 10
10349545: 0 Tage idle - Level 1
11733145: 14 Tage idle - Level 1
9530345: 76 Tage idle - Level 14
11004045: 54 Tage idle - Level 1 => LOESCHEN
11338845: 37 Tage idle - Level 1 => LOESCHEN
8288945: 17 Tage idle - Level 7
8496345: 25 Tage idle - Level 4
8537045: 0 Tage idle - Level 22
11065045: 35 Tage idle - Level 7
11971445: 3 Tage idle - Level 1
8131445: 15 Tage idle - Level 15
10106945: 58 Tage idle - Level 9
11870345: 0 Tage idle - Level 20 (KEEP_CHARACTER)
9201945: 4 Tage idle - Level 7
8410445: 9 Tage idle - Level 4
7999845: 58 Tage idle - Level 1 (KEEP_CHARACTER)
11116745: 21 Tage idle - Level 13
8071445: 9 Tage idle - Level 14
10162945: 2 Tage idle - Level 6
11096545: 57 Tage idle - Level 1 => LOESCHEN
11218445: 24 Tage idle - Level 1
11886945: 1 Tage idle - Level 8
11932245: 5 Tage idle - Level 1
7949745: 0 Tage idle - Level 53
8057145: 23 Tage idle - Level 13
11081245: 36 Tage idle - Level 7
10072045: 3 Tage idle - Level 7
9816245: 2 Tage idle - Level 1
11410645: 15 Tage idle - Level 2
9664145: 131 Tage idle - Level 6
11051045: 33 Tage idle - Level 1 => LOESCHEN
9461345: 0 Tage idle - Level 17
10746445: 81 Tage idle - Level 4
8614545: 159 Tage idle - Level 11
8092645: 10 Tage idle - Level 13
10340845: 8 Tage idle - Level 2
11239645: 51 Tage idle - Level 1 => LOESCHEN
11370545: 36 Tage idle - Level 1 => LOESCHEN
11624345: 13 Tage idle - Level 1
11831845: 1 Tage idle - Level 1
11710145: 1 Tage idle - Level 1
9214045: 41 Tage idle - Level 46
10387545: 15 Tage idle - Level 1
11169345: 8 Tage idle - Level 5
9943845: 6 Tage idle - Level 9
8519745: 105 Tage idle - Level 6
8048845: 0 Tage idle - Level 22 (KEEP_CHARACTER)
10469345: 17 Tage idle - Level 8
10059045: 47 Tage idle - Level 2
10738045: 30 Tage idle - Level 10
11422845: 28 Tage idle - Level 1
10905045: 8 Tage idle - Level 8 (KEEP_CHARACTER)
9433045: 3 Tage idle - Level 8
11033045: 10 Tage idle - Level 1
11205745: 35 Tage idle - Level 7
10034145: 0 Tage idle - Level 25
11463945: 16 Tage idle - Level 1
11053645: 45 Tage idle - Level 1 => LOESCHEN
8991245: 119 Tage idle - Level 7
8328445: 28 Tage idle - Level 4
7982045: 62 Tage idle - Level 12
8333045: 67 Tage idle - Level 14
9185545: 67 Tage idle - Level 2 => LOESCHEN
8135945: 66 Tage idle - Level 9
11155345: 44 Tage idle - Level 1 => LOESCHEN
8343345: 113 Tage idle - Level 5
10971345: 2 Tage idle - Level 6
10769545: 8 Tage idle - Level 2
9322345: 32 Tage idle - Level 1 => LOESCHEN
10906345: 50 Tage idle - Level 5
10587245: 42 Tage idle - Level 8
11267345: 18 Tage idle - Level 1
8004645: 156 Tage idle - Level 10
11520145: 9 Tage idle - Level 1
10921245: 28 Tage idle - Level 1
11282245: 8 Tage idle - Level 14
11814445: 12 Tage idle - Level 1
10035445: 53 Tage idle - Level 4
11703045: 3 Tage idle - Level 6
11338945: 37 Tage idle - Level 1 => LOESCHEN
11597045: 28 Tage idle - Level 1
10673745: 33 Tage idle - Level 5
7942945: 0 Tage idle - Level 34 (KEEP_CHARACTER)
11723645: 19 Tage idle - Level 1
9764045: 41 Tage idle - Level 1 => LOESCHEN
10552045: 58 Tage idle - Level 1 => LOESCHEN
11520845: 30 Tage idle - Level 1 => LOESCHEN
9242445: 1 Tage idle - Level 10
10111645: 57 Tage idle - Level 3
11957245: 4 Tage idle - Level 1
8446345: 74 Tage idle - Level 11 (KEEP_CHARACTER)
10294245: 8 Tage idle - Level 8 (KEEP_CHARACTER)
10000245: 26 Tage idle - Level 11 (KEEP_CHARACTER)
8249145: 0 Tage idle - Level 11
9709345: 16 Tage idle - Level 15
9181845: 59 Tage idle - Level 5
9349845: 1 Tage idle - Level 15
11931745: 6 Tage idle - Level 1
8552745: 2 Tage idle - Level 8
10355545: 0 Tage idle - Level 10
8148045: 21 Tage idle - Level 11
11785245: 0 Tage idle - Level 8
10360145: 44 Tage idle - Level 1 => LOESCHEN
11167545: 0 Tage idle - Level 1 (KEEP_CHARACTER)
10989145: 16 Tage idle - Level 7
10411145: 42 Tage idle - Level 1 => LOESCHEN
10624245: 22 Tage idle - Level 13
11639045: 0 Tage idle - Level 8
11724945: 0 Tage idle - Level 5
8138445: 59 Tage idle - Level 1 => LOESCHEN
9897245: 2 Tage idle - Level 18
11400445: 41 Tage idle - Level 1 => LOESCHEN
8634545: 195 Tage idle - Level 6 => LOESCHEN
11613545: 25 Tage idle - Level 1
9491645: 2 Tage idle - Level 11
8933445: 28 Tage idle - Level 4
11396145: 24 Tage idle - Level 1
8700445: 186 Tage idle - Level 7
10878445: 67 Tage idle - Level 13
11315245: 46 Tage idle - Level 2
11441545: 4 Tage idle - Level 3
11284845: 15 Tage idle - Level 3
9360345: 17 Tage idle - Level 7
11138645: 56 Tage idle - Level 1 => LOESCHEN
8787645: 64 Tage idle - Level 6
11842145: 0 Tage idle - Level 13
11153545: 6 Tage idle - Level 1
11401745: 39 Tage idle - Level 1 (KEEP_CHARACTER)
8680945: 7 Tage idle - Level 1
11290045: 24 Tage idle - Level 2
10362045: 77 Tage idle - Level 8
8109545: 3 Tage idle - Level 8
11791845: 12 Tage idle - Level 5
8235845: 90 Tage idle - Level 10
11954145: 0 Tage idle - Level 6
11706245: 14 Tage idle - Level 2
8737545: 80 Tage idle - Level 2 => LOESCHEN
9468345: 119 Tage idle - Level 6
11680445: 21 Tage idle - Level 1
8053545: 12 Tage idle - Level 22 (KEEP_CHARACTER)
8185445: 14 Tage idle - Level 19
10398545: 82 Tage idle - Level 8
10358045: 52 Tage idle - Level 6
8307345: 67 Tage idle - Level 10
9777545: 111 Tage idle - Level 3 => LOESCHEN
8803445: 171 Tage idle - Level 5 => LOESCHEN
8691845: 4 Tage idle - Level 8
10586045: 8 Tage idle - Level 6
8125045: 39 Tage idle - Level 9
8920045: 59 Tage idle - Level 19
8358745: 43 Tage idle - Level 1 => LOESCHEN
8570845: 166 Tage idle - Level 6
10865045: 56 Tage idle - Level 1 => LOESCHEN
11266845: 50 Tage idle - Level 1 => LOESCHEN
8414345: 15 Tage idle - Level 8
7941745: 2 Tage idle - Level 1 (KEEP_CHARACTER)
8004045: 7 Tage idle - Level 22
11819545: 4 Tage idle - Level 1 (KEEP_CHARACTER)
10485645: 74 Tage idle - Level 6
9494845: 4 Tage idle - Level 2
9783445: 21 Tage idle - Level 3
8566845: 2 Tage idle - Level 12
10288445: 23 Tage idle - Level 4
9799345: 3 Tage idle - Level 9
10689045: 11 Tage idle - Level 1
11166345: 56 Tage idle - Level 1 => LOESCHEN
10815645: 12 Tage idle - Level 11
9794345: 120 Tage idle - Level 8
11217345: 51 Tage idle - Level 1 => LOESCHEN
8992645: 11 Tage idle - Level 1
11268045: 1 Tage idle - Level 1
10795445: 1 Tage idle - Level 8
11804945: 13 Tage idle - Level 2
9227645: 157 Tage idle - Level 7
9516245: 59 Tage idle - Level 4
8076645: 99 Tage idle - Level 11
10659545: 8 Tage idle - Level 4
7943645: 11 Tage idle - Level 52
10010645: 5 Tage idle - Level 8
9430045: 100 Tage idle - Level 15
8593245: 1 Tage idle - Level 1
10152845: 0 Tage idle - Level 15
9491045: 80 Tage idle - Level 13
11253445: 48 Tage idle - Level 1 => LOESCHEN
8158445: 49 Tage idle - Level 1 => LOESCHEN
10209445: 2 Tage idle - Level 8 (KEEP_CHARACTER)
8664845: 32 Tage idle - Level 7
8092145: 45 Tage idle - Level 8
10183645: 5 Tage idle - Level 1
8051745: 0 Tage idle - Level 38
8559045: 206 Tage idle - Level 6 => LOESCHEN
9861545: 5 Tage idle - Level 7
10579645: 81 Tage idle - Level 9
7975045: 106 Tage idle - Level 1 => LOESCHEN
10994545: 46 Tage idle - Level 9
11887745: 9 Tage idle - Level 1
10022145: 52 Tage idle - Level 1 => LOESCHEN
8159745: 114 Tage idle - Level 4
9386645: 125 Tage idle - Level 5
11062145: 3 Tage idle - Level 7
12030945: 0 Tage idle - Level 1
11801845: 12 Tage idle - Level 1
11199745: 27 Tage idle - Level 3
10225645: 95 Tage idle - Level 8
8018145: 1 Tage idle - Level 14
10899745: 63 Tage idle - Level 5
10813145: 0 Tage idle - Level 8
8362145: 2 Tage idle - Level 1
8859245: 152 Tage idle - Level 18
8367845: 19 Tage idle - Level 10
10995845: 17 Tage idle - Level 1
11306345: 44 Tage idle - Level 4
9265645: 160 Tage idle - Level 7
7946145: 19 Tage idle - Level 8
9848545: 127 Tage idle - Level 7
11534345: 12 Tage idle - Level 1
9574845: 17 Tage idle - Level 3
10986145: 32 Tage idle - Level 1 => LOESCHEN
8854245: 187 Tage idle - Level 8
8114945: 0 Tage idle - Level 19
11833245: 10 Tage idle - Level 1
8291945: 79 Tage idle - Level 10
11392545: 7 Tage idle - Level 8
9301345: 3 Tage idle - Level 6
8626945: 181 Tage idle - Level 6 => LOESCHEN
9975445: 72 Tage idle - Level 8
8712745: 42 Tage idle - Level 1 => LOESCHEN
11449145: 10 Tage idle - Level 1
10444645: 0 Tage idle - Level 15 (KEEP_CHARACTER)
11205945: 4 Tage idle - Level 20
11348045: 28 Tage idle - Level 1
10637845: 59 Tage idle - Level 6
9600945: 18 Tage idle - Level 9
8191445: 203 Tage idle - Level 13
8516145: 13 Tage idle - Level 1
10075445: 9 Tage idle - Level 8
11580745: 20 Tage idle - Level 7
8278245: 48 Tage idle - Level 17
8075445: 18 Tage idle - Level 31
9824245: 46 Tage idle - Level 3
11211145: 13 Tage idle - Level 1
11257245: 47 Tage idle - Level 1 => LOESCHEN
9627045: 137 Tage idle - Level 6
11105445: 28 Tage idle - Level 1
11312945: 33 Tage idle - Level 1 => LOESCHEN
10222545: 50 Tage idle - Level 5
7952745: 46 Tage idle - Level 8 (KEEP_CHARACTER)
9323145: 3 Tage idle - Level 8
9581345: 107 Tage idle - Level 11
10086345: 0 Tage idle - Level 9 (KEEP_CHARACTER)
11268145: 27 Tage idle - Level 2 (KEEP_CHARACTER)
11688745: 10 Tage idle - Level 7
11855745: 3 Tage idle - Level 5
8440945: 23 Tage idle - Level 5 (KEEP_CHARACTER)
12019845: 0 Tage idle - Level 1
11572345: 0 Tage idle - Level 12
9527245: 39 Tage idle - Level 11
11167745: 1 Tage idle - Level 8
10603945: 8 Tage idle - Level 4
9289345: 11 Tage idle - Level 8
7964245: 5 Tage idle - Level 17 (KEEP_CHARACTER)
10740445: 53 Tage idle - Level 9
8497945: 71 Tage idle - Level 2 => LOESCHEN
10001045: 47 Tage idle - Level 1 => LOESCHEN
8087645: 50 Tage idle - Level 7
10421645: 79 Tage idle - Level 9
9395745: 114 Tage idle - Level 7
9558045: 108 Tage idle - Level 5
8508445: 1 Tage idle - Level 14
8842145: 32 Tage idle - Level 5
11406245: 0 Tage idle - Level 8
10776945: 5 Tage idle - Level 4
8726145: 1 Tage idle - Level 20
8984345: 0 Tage idle - Level 10
9051345: 4 Tage idle - Level 24
9548445: 144 Tage idle - Level 5
11021145: 21 Tage idle - Level 10
9922945: 13 Tage idle - Level 9
8710945: 32 Tage idle - Level 8
11776445: 13 Tage idle - Level 1
11857645: 2 Tage idle - Level 1
8143945: 11 Tage idle - Level 3
11614345: 26 Tage idle - Level 1
9943445: 82 Tage idle - Level 5
10367245: 5 Tage idle - Level 14
11128545: 1 Tage idle - Level 1 (KEEP_CHARACTER)
11908645: 7 Tage idle - Level 1
8402345: 0 Tage idle - Level 29 (KEEP_CHARACTER)
11421845: 3 Tage idle - Level 9
10747345: 25 Tage idle - Level 1
9761145: 3 Tage idle - Level 8
11929145: 2 Tage idle - Level 1
11310445: 46 Tage idle - Level 1 => LOESCHEN
8843445: 116 Tage idle - Level 8
11878845: 1 Tage idle - Level 2
11913945: 7 Tage idle - Level 1
10829145: 16 Tage idle - Level 9
8620745: 11 Tage idle - Level 10
11103645: 57 Tage idle - Level 1 => LOESCHEN
11772045: 16 Tage idle - Level 1
7950945: 73 Tage idle - Level 13
11650445: 6 Tage idle - Level 1 (KEEP_CHARACTER)
11731645: 12 Tage idle - Level 1
8717845: 188 Tage idle - Level 8
8195945: 84 Tage idle - Level 3
11585145: 8 Tage idle - Level 1
10657145: 10 Tage idle - Level 7
11347545: 2 Tage idle - Level 1
11473846: 1 Tage idle - Level 6
8621346: 8 Tage idle - Level 2
8338346: 20 Tage idle - Level 5
10966346: 20 Tage idle - Level 3
9864146: 98 Tage idle - Level 3 => LOESCHEN
11955646: 4 Tage idle - Level 1
10743646: 7 Tage idle - Level 1
9707746: 0 Tage idle - Level 19
11348146: 23 Tage idle - Level 5
11064146: 3 Tage idle - Level 1
11803846: 1 Tage idle - Level 9
8591546: 4 Tage idle - Level 12
8303146: 26 Tage idle - Level 3
11991046: 1 Tage idle - Level 1
11419746: 4 Tage idle - Level 1
11399546: 26 Tage idle - Level 1
10055646: 4 Tage idle - Level 11 (KEEP_CHARACTER)
10714046: 14 Tage idle - Level 8
9769346: 2 Tage idle - Level 3
10192146: 3 Tage idle - Level 9
9601646: 134 Tage idle - Level 10
8638546: 164 Tage idle - Level 6
11916446: 0 Tage idle - Level 11
9389946: 129 Tage idle - Level 6
9678546: 83 Tage idle - Level 6
11435246: 38 Tage idle - Level 1 => LOESCHEN
9510846: 31 Tage idle - Level 16
7948846: 7 Tage idle - Level 23
11035246: 0 Tage idle - Level 7
11242746: 51 Tage idle - Level 1 => LOESCHEN
7963746: 61 Tage idle - Level 3
8649446: 5 Tage idle - Level 28
10871846: 58 Tage idle - Level 1 => LOESCHEN
10588846: 51 Tage idle - Level 3
10051246: 8 Tage idle - Level 7
8091746: 74 Tage idle - Level 8
8010846: 81 Tage idle - Level 9
8390646: 216 Tage idle - Level 10
9106846: 3 Tage idle - Level 17
10979146: 57 Tage idle - Level 7
8892346: 105 Tage idle - Level 4
11167846: 36 Tage idle - Level 1 => LOESCHEN
11178046: 48 Tage idle - Level 1 => LOESCHEN
9213146: 12 Tage idle - Level 21
11507446: 25 Tage idle - Level 1
11552546: 30 Tage idle - Level 1 => LOESCHEN
10690146: 80 Tage idle - Level 5
11497546: 32 Tage idle - Level 1 => LOESCHEN
8720646: 41 Tage idle - Level 7
10442246: 22 Tage idle - Level 8
9861746: 4 Tage idle - Level 5
9091946: 157 Tage idle - Level 8
11963446: 4 Tage idle - Level 1
9629746: 21 Tage idle - Level 6
10761746: 48 Tage idle - Level 1 => LOESCHEN
8559946: 4 Tage idle - Level 3
11381146: 42 Tage idle - Level 1 => LOESCHEN
9214446: 3 Tage idle - Level 23
10392546: 94 Tage idle - Level 8
9766946: 7 Tage idle - Level 1
11199946: 1 Tage idle - Level 7
7996446: 10 Tage idle - Level 4
8347446: 37 Tage idle - Level 1 => LOESCHEN
8681146: 171 Tage idle - Level 5 => LOESCHEN
8144646: 31 Tage idle - Level 27
9320846: 41 Tage idle - Level 6
10317246: 0 Tage idle - Level 6
9781846: 5 Tage idle - Level 7 (KEEP_CHARACTER)
10489646: 11 Tage idle - Level 13
8808746: 0 Tage idle - Level 24
9129246: 1 Tage idle - Level 1
10616146: 11 Tage idle - Level 1
9215046: 14 Tage idle - Level 9 (KEEP_CHARACTER)
8043546: 193 Tage idle - Level 8
11564746: 19 Tage idle - Level 1
10104846: 37 Tage idle - Level 7
10525346: 59 Tage idle - Level 1 => LOESCHEN
8854446: 0 Tage idle - Level 49 (KEEP_CHARACTER)
11955046: 3 Tage idle - Level 4
11884146: 9 Tage idle - Level 1
11301546: 14 Tage idle - Level 6
7941346: 107 Tage idle - Level 11
11028846: 45 Tage idle - Level 1 => LOESCHEN
10237346: 96 Tage idle - Level 8
12012446: 1 Tage idle - Level 1
10328846: 37 Tage idle - Level 24
11560346: 30 Tage idle - Level 1 => LOESCHEN
10217446: 5 Tage idle - Level 1
11687646: 22 Tage idle - Level 1
9145446: 108 Tage idle - Level 9
7947646: 82 Tage idle - Level 4
8556846: 98 Tage idle - Level 11
11946046: 3 Tage idle - Level 4
9530146: 133 Tage idle - Level 8
