Tibia - Graphical Multi-User-Dungeon
Löschen alter User gestartet: Thu Sep  1 00:13:00 2005
9471256: 49 Tage idle - Level 1 => LOESCHEN
8335856: 0 Tage idle - Level 30 (KEEP_CHARACTER)
8189356: 66 Tage idle - Level 18
9406256: 2 Tage idle - Level 1 (KEEP_CHARACTER)
9451356: 63 Tage idle - Level 4
9613756: 4 Tage idle - Level 4
8903456: 16 Tage idle - Level 8
9887856: 3 Tage idle - Level 1
10300656: 8 Tage idle - Level 3
8184356: 10 Tage idle - Level 1
8306256: 47 Tage idle - Level 1 => LOESCHEN
8068356: 36 Tage idle - Level 1 => LOESCHEN
9654856: 52 Tage idle - Level 1 => LOESCHEN
8438156: 47 Tage idle - Level 1 => LOESCHEN
10159856: 15 Tage idle - Level 7
8159856: 85 Tage idle - Level 2 => LOESCHEN
10453056: 0 Tage idle - Level 5
9179256: 0 Tage idle - Level 17
8625756: 101 Tage idle - Level 5
10347356: 12 Tage idle - Level 1
9027456: 3 Tage idle - Level 7
10022956: 24 Tage idle - Level 3
9361156: 12 Tage idle - Level 3
9320756: 4 Tage idle - Level 7
9529156: 6 Tage idle - Level 1
8357656: 1 Tage idle - Level 32
10079256: 0 Tage idle - Level 8 (KEEP_CHARACTER)
8772556: 3 Tage idle - Level 9
8033156: 3 Tage idle - Level 20 (KEEP_CHARACTER)
8823556: 34 Tage idle - Level 8 (KEEP_CHARACTER)
7940656: 14 Tage idle - Level 1 (KEEP_CHARACTER)
8469657: 7 Tage idle - Level 2 (KEEP_CHARACTER)
8712157: 83 Tage idle - Level 2 => LOESCHEN
8145157: 0 Tage idle - Level 9
7961157: 69 Tage idle - Level 9 (KEEP_CHARACTER)
8687357: 2 Tage idle - Level 10
8722457: 5 Tage idle - Level 10
8074257: 1 Tage idle - Level 21
8165757: 124 Tage idle - Level 14
10413957: 0 Tage idle - Level 11
8409257: 7 Tage idle - Level 5
10257157: 17 Tage idle - Level 1
10338357: 12 Tage idle - Level 1
9768057: 2 Tage idle - Level 1
10515657: 2 Tage idle - Level 1
10409957: 8 Tage idle - Level 1
9210657: 53 Tage idle - Level 1 => LOESCHEN
8389757: 3 Tage idle - Level 12
9104957: 29 Tage idle - Level 8
9976157: 32 Tage idle - Level 1 => LOESCHEN
8551057: 9 Tage idle - Level 8
8719057: 36 Tage idle - Level 18
9732957: 45 Tage idle - Level 1 => LOESCHEN
8369857: 86 Tage idle - Level 17
8658457: 19 Tage idle - Level 1
8045357: 41 Tage idle - Level 15 (KEEP_CHARACTER)
8668757: 18 Tage idle - Level 6
8425457: 13 Tage idle - Level 11
7952857: 88 Tage idle - Level 11
9520457: 59 Tage idle - Level 1 => LOESCHEN
8141457: 83 Tage idle - Level 4
9733557: 1 Tage idle - Level 12
9779657: 44 Tage idle - Level 1 => LOESCHEN
9034657: 53 Tage idle - Level 22
8232957: 34 Tage idle - Level 14
8982557: 59 Tage idle - Level 4
8253457: 125 Tage idle - Level 8
10218657: 2 Tage idle - Level 8 (KEEP_CHARACTER)
8015857: 25 Tage idle - Level 2 (KEEP_CHARACTER)
8223257: 92 Tage idle - Level 12
9982057: 3 Tage idle - Level 1
9734157: 0 Tage idle - Level 7
10111957: 10 Tage idle - Level 1
10527857: 1 Tage idle - Level 3
8603357: 3 Tage idle - Level 9 (KEEP_CHARACTER)
9050157: 32 Tage idle - Level 10
10178557: 0 Tage idle - Level 12
10502257: 3 Tage idle - Level 1
9643357: 52 Tage idle - Level 1 => LOESCHEN
9947957: 35 Tage idle - Level 1 => LOESCHEN
8082057: 1 Tage idle - Level 8 (KEEP_CHARACTER)
8118157: 36 Tage idle - Level 16
9623457: 53 Tage idle - Level 1 => LOESCHEN
9562857: 34 Tage idle - Level 1 => LOESCHEN
10396957: 1 Tage idle - Level 6
8553657: 100 Tage idle - Level 9
9249657: 1 Tage idle - Level 11
9340057: 26 Tage idle - Level 1
8791957: 98 Tage idle - Level 3 => LOESCHEN
7955357: 4 Tage idle - Level 20
9543557: 1 Tage idle - Level 16
8245757: 132 Tage idle - Level 4 => LOESCHEN
10053157: 0 Tage idle - Level 6
9427557: 58 Tage idle - Level 1 => LOESCHEN
9599957: 0 Tage idle - Level 18
9513357: 4 Tage idle - Level 3
9356657: 28 Tage idle - Level 4
9361257: 15 Tage idle - Level 8
10357757: 2 Tage idle - Level 4
9285757: 61 Tage idle - Level 6
10073757: 27 Tage idle - Level 1
10489657: 2 Tage idle - Level 7
8403057: 65 Tage idle - Level 12
8200257: 3 Tage idle - Level 6
9670457: 0 Tage idle - Level 13
8003057: 47 Tage idle - Level 8
8874357: 70 Tage idle - Level 9
7956657: 31 Tage idle - Level 6 (KEEP_CHARACTER)
8064057: 47 Tage idle - Level 5
10565857: 0 Tage idle - Level 1
8606557: 14 Tage idle - Level 1
10348757: 11 Tage idle - Level 1
8105457: 3 Tage idle - Level 20
8156157: 0 Tage idle - Level 18
9996157: 3 Tage idle - Level 5
10211857: 4 Tage idle - Level 1
9555757: 57 Tage idle - Level 1 => LOESCHEN
8885957: 0 Tage idle - Level 15
9535857: 58 Tage idle - Level 1 => LOESCHEN
9297957: 1 Tage idle - Level 9
8901057: 80 Tage idle - Level 7
8202157: 83 Tage idle - Level 5
7983057: 28 Tage idle - Level 1 (KEEP_CHARACTER)
9890057: 9 Tage idle - Level 5 (KEEP_CHARACTER)
9642157: 4 Tage idle - Level 1
8679057: 13 Tage idle - Level 6
9566657: 56 Tage idle - Level 1 (KEEP_CHARACTER)
9363857: 1 Tage idle - Level 13
9607357: 19 Tage idle - Level 16
9530857: 55 Tage idle - Level 8
8106757: 33 Tage idle - Level 1 => LOESCHEN
8151857: 14 Tage idle - Level 6
10162057: 22 Tage idle - Level 1
8364957: 104 Tage idle - Level 3 => LOESCHEN
10167757: 18 Tage idle - Level 1
8942157: 79 Tage idle - Level 3
8496857: 119 Tage idle - Level 4
9339257: 35 Tage idle - Level 1 => LOESCHEN
8299657: 90 Tage idle - Level 5 (KEEP_CHARACTER)
10274057: 13 Tage idle - Level 1
10562757: 0 Tage idle - Level 1
9242857: 0 Tage idle - Level 10 (KEEP_CHARACTER)
9405157: 66 Tage idle - Level 3
8279757: 60 Tage idle - Level 6
8527957: 83 Tage idle - Level 2 => LOESCHEN
9998057: 7 Tage idle - Level 1 (KEEP_CHARACTER)
8532557: 10 Tage idle - Level 1
9339957: 0 Tage idle - Level 5
10305157: 3 Tage idle - Level 7
8390757: 52 Tage idle - Level 8
10067257: 0 Tage idle - Level 8
8760557: 49 Tage idle - Level 3
10229657: 18 Tage idle - Level 1
8522957: 50 Tage idle - Level 13
8589557: 1 Tage idle - Level 27 (KEEP_CHARACTER)
10391357: 2 Tage idle - Level 6
9765757: 45 Tage idle - Level 1 => LOESCHEN
9355457: 0 Tage idle - Level 15
8761157: 22 Tage idle - Level 1
9528057: 3 Tage idle - Level 2
8569657: 5 Tage idle - Level 2
10129157: 4 Tage idle - Level 9
8123557: 54 Tage idle - Level 1 (KEEP_CHARACTER)
8377057: 54 Tage idle - Level 10
10139457: 1 Tage idle - Level 8
9644757: 39 Tage idle - Level 1 => LOESCHEN
7955457: 47 Tage idle - Level 1 (KEEP_CHARACTER)
10032757: 1 Tage idle - Level 3
9584057: 19 Tage idle - Level 5
8909957: 5 Tage idle - Level 5
9326557: 67 Tage idle - Level 10
8459557: 113 Tage idle - Level 3 => LOESCHEN
9893957: 38 Tage idle - Level 1 => LOESCHEN
9656257: 4 Tage idle - Level 9
9742057: 32 Tage idle - Level 5
10530057: 0 Tage idle - Level 8
10039657: 19 Tage idle - Level 2
9144957: 21 Tage idle - Level 1
9849457: 1 Tage idle - Level 10
9651257: 4 Tage idle - Level 6
8359057: 71 Tage idle - Level 2 => LOESCHEN
10160957: 0 Tage idle - Level 4
10298457: 10 Tage idle - Level 8
9839857: 10 Tage idle - Level 8
9555857: 9 Tage idle - Level 11
10506157: 3 Tage idle - Level 1
8754057: 1 Tage idle - Level 24 (KEEP_CHARACTER)
10232457: 18 Tage idle - Level 1
9115357: 0 Tage idle - Level 15
7968257: 82 Tage idle - Level 2 (KEEP_CHARACTER)
9125657: 79 Tage idle - Level 1 (KEEP_CHARACTER)
8490657: 63 Tage idle - Level 11
9379157: 19 Tage idle - Level 7
10045557: 13 Tage idle - Level 1
8329557: 58 Tage idle - Level 1 => LOESCHEN
9140557: 51 Tage idle - Level 1 => LOESCHEN
9966757: 0 Tage idle - Level 8
7942757: 106 Tage idle - Level 1 (KEEP_CHARACTER)
9302957: 69 Tage idle - Level 5
10147257: 0 Tage idle - Level 7
8101157: 35 Tage idle - Level 1 (KEEP_CHARACTER)
8233057: 2 Tage idle - Level 8
10294057: 1 Tage idle - Level 1
8659257: 46 Tage idle - Level 1 => LOESCHEN
10127357: 24 Tage idle - Level 1
10172457: 21 Tage idle - Level 1
10096957: 5 Tage idle - Level 1
8046157: 45 Tage idle - Level 21
9774857: 45 Tage idle - Level 2
10071357: 9 Tage idle - Level 12
9212757: 39 Tage idle - Level 6
8573757: 0 Tage idle - Level 16
9461257: 0 Tage idle - Level 10
10376557: 0 Tage idle - Level 9
8295357: 3 Tage idle - Level 6
9512257: 4 Tage idle - Level 11
8017257: 87 Tage idle - Level 14
10199957: 0 Tage idle - Level 13
8108757: 9 Tage idle - Level 3
8331057: 5 Tage idle - Level 1
10544157: 1 Tage idle - Level 1
9183557: 9 Tage idle - Level 2 (KEEP_CHARACTER)
8336757: 1 Tage idle - Level 22 (KEEP_CHARACTER)
9720357: 48 Tage idle - Level 1 => LOESCHEN
10478957: 0 Tage idle - Level 12
7955557: 4 Tage idle - Level 16 (KEEP_CHARACTER)
9569257: 1 Tage idle - Level 8
9989857: 26 Tage idle - Level 4
8808257: 0 Tage idle - Level 17
10119657: 8 Tage idle - Level 2
9457957: 19 Tage idle - Level 1
8676757: 14 Tage idle - Level 1
10195557: 11 Tage idle - Level 4
8768157: 2 Tage idle - Level 7
8114657: 34 Tage idle - Level 8 (KEEP_CHARACTER)
9129457: 21 Tage idle - Level 2 (KEEP_CHARACTER)
9909557: 36 Tage idle - Level 1 => LOESCHEN
8819157: 47 Tage idle - Level 12
7940957: 29 Tage idle - Level 1
8003257: 9 Tage idle - Level 27
8135157: 119 Tage idle - Level 7
9068857: 2 Tage idle - Level 14 (KEEP_CHARACTER)
8803957: 1 Tage idle - Level 1 (KEEP_CHARACTER)
8980957: 0 Tage idle - Level 11
8287657: 132 Tage idle - Level 4 => LOESCHEN
8991157: 4 Tage idle - Level 4
9099657: 13 Tage idle - Level 8
9879757: 7 Tage idle - Level 1
8003957: 9 Tage idle - Level 4
7997957: 15 Tage idle - Level 11 (KEEP_CHARACTER)
10150757: 0 Tage idle - Level 1
8227257: 89 Tage idle - Level 9
8723357: 9 Tage idle - Level 13 (KEEP_CHARACTER)
10237557: 0 Tage idle - Level 16
9626857: 53 Tage idle - Level 1 => LOESCHEN
10339257: 0 Tage idle - Level 9
9844557: 5 Tage idle - Level 1
10222257: 0 Tage idle - Level 6
10065557: 21 Tage idle - Level 4
8567257: 32 Tage idle - Level 1 => LOESCHEN
8941757: 29 Tage idle - Level 19
9834957: 10 Tage idle - Level 2
10131457: 24 Tage idle - Level 1
8957657: 52 Tage idle - Level 6
10470857: 5 Tage idle - Level 1
8470857: 0 Tage idle - Level 14
8476457: 17 Tage idle - Level 4
9957157: 0 Tage idle - Level 7
8785657: 77 Tage idle - Level 4
9709257: 5 Tage idle - Level 1
8826357: 7 Tage idle - Level 6
10182857: 14 Tage idle - Level 4
9689057: 0 Tage idle - Level 7
10101957: 25 Tage idle - Level 1
8061157: 57 Tage idle - Level 4
9445857: 59 Tage idle - Level 1 => LOESCHEN
10497657: 1 Tage idle - Level 4
8081757: 0 Tage idle - Level 26
8244057: 117 Tage idle - Level 4
8786257: 0 Tage idle - Level 8
10254357: 17 Tage idle - Level 2
8173157: 65 Tage idle - Level 5 (KEEP_CHARACTER)
9476657: 11 Tage idle - Level 4
8132757: 97 Tage idle - Level 6
9157857: 6 Tage idle - Level 36 (KEEP_CHARACTER)
9993257: 3 Tage idle - Level 1
7974957: 6 Tage idle - Level 1
8579457: 10 Tage idle - Level 8
10184057: 13 Tage idle - Level 1 (KEEP_CHARACTER)
9436857: 26 Tage idle - Level 1
8919057: 10 Tage idle - Level 10 (KEEP_CHARACTER)
10103157: 5 Tage idle - Level 12
8316257: 122 Tage idle - Level 5
8523757: 13 Tage idle - Level 1 (KEEP_CHARACTER)
9705557: 9 Tage idle - Level 11
9057357: 37 Tage idle - Level 1 => LOESCHEN
8680857: 46 Tage idle - Level 1 => LOESCHEN
8924357: 12 Tage idle - Level 1
9255157: 1 Tage idle - Level 16
8124357: 42 Tage idle - Level 4
9554057: 36 Tage idle - Level 1 => LOESCHEN
8053457: 55 Tage idle - Level 10
8636357: 3 Tage idle - Level 24 (KEEP_CHARACTER)
9812557: 11 Tage idle - Level 10
9290657: 65 Tage idle - Level 6
10079657: 3 Tage idle - Level 9 (KEEP_CHARACTER)
8738057: 32 Tage idle - Level 1 => LOESCHEN
9544457: 56 Tage idle - Level 1 => LOESCHEN
8535257: 0 Tage idle - Level 22 (KEEP_CHARACTER)
10383157: 10 Tage idle - Level 1
9975257: 25 Tage idle - Level 1
9934857: 6 Tage idle - Level 1
9863957: 0 Tage idle - Level 5
8728457: 48 Tage idle - Level 1 => LOESCHEN
8495157: 0 Tage idle - Level 13
9463957: 0 Tage idle - Level 9
9884457: 13 Tage idle - Level 1
7941657: 3 Tage idle - Level 4 (KEEP_CHARACTER)
8667857: 91 Tage idle - Level 9
8211457: 15 Tage idle - Level 17
10510357: 0 Tage idle - Level 2
9849657: 41 Tage idle - Level 1 => LOESCHEN
9691957: 50 Tage idle - Level 1 => LOESCHEN
8561057: 9 Tage idle - Level 8
8647957: 55 Tage idle - Level 8
9125157: 25 Tage idle - Level 4
9378757: 1 Tage idle - Level 13
8658157: 106 Tage idle - Level 11
8166757: 131 Tage idle - Level 11
9505257: 19 Tage idle - Level 8
8171357: 1 Tage idle - Level 11 (KEEP_CHARACTER)
8379857: 87 Tage idle - Level 15
9019457: 0 Tage idle - Level 19
8065657: 0 Tage idle - Level 18
8354257: 8 Tage idle - Level 5
8850357: 92 Tage idle - Level 5
10319457: 9 Tage idle - Level 3 (KEEP_CHARACTER)
9905957: 5 Tage idle - Level 11 (KEEP_CHARACTER)
9713357: 0 Tage idle - Level 8
7942957: 37 Tage idle - Level 18
8911657: 11 Tage idle - Level 3
9890357: 35 Tage idle - Level 5
7993657: 0 Tage idle - Level 6 (KEEP_CHARACTER)
10187957: 20 Tage idle - Level 1
7969057: 13 Tage idle - Level 12
10091457: 0 Tage idle - Level 8
8121957: 44 Tage idle - Level 6
10213357: 12 Tage idle - Level 1
10188557: 18 Tage idle - Level 4
9025357: 84 Tage idle - Level 5
10152757: 22 Tage idle - Level 1
9212957: 0 Tage idle - Level 7
9010057: 56 Tage idle - Level 1 => LOESCHEN
10340257: 3 Tage idle - Level 3
8335657: 71 Tage idle - Level 1 (KEEP_CHARACTER)
8461957: 85 Tage idle - Level 7
10350557: 12 Tage idle - Level 1
8847657: 20 Tage idle - Level 4
9527757: 53 Tage idle - Level 6
10488057: 0 Tage idle - Level 7
8360857: 58 Tage idle - Level 2
9213557: 36 Tage idle - Level 8
9219157: 0 Tage idle - Level 17 (KEEP_CHARACTER)
9518057: 39 Tage idle - Level 8
10523857: 0 Tage idle - Level 6
8280257: 0 Tage idle - Level 15
8367057: 108 Tage idle - Level 5
9908457: 1 Tage idle - Level 7
8822757: 19 Tage idle - Level 13
9472357: 4 Tage idle - Level 7
8706757: 0 Tage idle - Level 26
8797957: 40 Tage idle - Level 15 (KEEP_CHARACTER)
9498557: 33 Tage idle - Level 11
10246057: 17 Tage idle - Level 1
10250757: 17 Tage idle - Level 1
9194657: 79 Tage idle - Level 2 (KEEP_CHARACTER)
9995257: 32 Tage idle - Level 1 => LOESCHEN
7976957: 21 Tage idle - Level 8
9798057: 16 Tage idle - Level 11
9260557: 13 Tage idle - Level 8
8135357: 12 Tage idle - Level 1
8712657: 14 Tage idle - Level 13
9661157: 45 Tage idle - Level 1 => LOESCHEN
10039957: 29 Tage idle - Level 1 (KEEP_CHARACTER)
8991357: 1 Tage idle - Level 12
10424657: 1 Tage idle - Level 8
9773157: 26 Tage idle - Level 1
9033857: 74 Tage idle - Level 2 => LOESCHEN
9297657: 10 Tage idle - Level 1 (KEEP_CHARACTER)
8744057: 50 Tage idle - Level 1 => LOESCHEN
10546957: 0 Tage idle - Level 3 (KEEP_CHARACTER)
9920257: 37 Tage idle - Level 1 => LOESCHEN
10309257: 11 Tage idle - Level 8
10567457: 0 Tage idle - Level 1
8689057: 9 Tage idle - Level 1
8289057: 77 Tage idle - Level 2 => LOESCHEN
9500357: 0 Tage idle - Level 13
8329857: 3 Tage idle - Level 14
8582357: 3 Tage idle - Level 7
9424857: 0 Tage idle - Level 16
8957857: 2 Tage idle - Level 12
9272757: 45 Tage idle - Level 1 => LOESCHEN
10400357: 9 Tage idle - Level 1
9668757: 12 Tage idle - Level 1
9830057: 42 Tage idle - Level 1 => LOESCHEN
10380157: 0 Tage idle - Level 8
9840357: 30 Tage idle - Level 5
9511257: 3 Tage idle - Level 15
8259557: 77 Tage idle - Level 13
7949257: 15 Tage idle - Level 1
8264157: 42 Tage idle - Level 30
9197857: 53 Tage idle - Level 1 => LOESCHEN
9293957: 22 Tage idle - Level 9
9618657: 54 Tage idle - Level 1 => LOESCHEN
9623257: 34 Tage idle - Level 4
10011257: 2 Tage idle - Level 2
10057357: 1 Tage idle - Level 1 (KEEP_CHARACTER)
10360957: 3 Tage idle - Level 4 (KEEP_CHARACTER)
9097357: 0 Tage idle - Level 4
9958657: 30 Tage idle - Level 8
9259757: 1 Tage idle - Level 13
9502257: 58 Tage idle - Level 1 => LOESCHEN
10098457: 3 Tage idle - Level 1
9507957: 11 Tage idle - Level 3
8052357: 85 Tage idle - Level 8
9360457: 0 Tage idle - Level 44 (KEEP_CHARACTER)
9837657: 41 Tage idle - Level 1 => LOESCHEN
9447957: 23 Tage idle - Level 3
9037657: 34 Tage idle - Level 1 => LOESCHEN
8240557: 66 Tage idle - Level 20
9462857: 3 Tage idle - Level 8
9838257: 24 Tage idle - Level 1 (KEEP_CHARACTER)
10423457: 0 Tage idle - Level 11 (KEEP_CHARACTER)
8884457: 95 Tage idle - Level 4
9280557: 0 Tage idle - Level 1
8980557: 24 Tage idle - Level 9
8281657: 71 Tage idle - Level 3
8368457: 3 Tage idle - Level 20
9382257: 4 Tage idle - Level 8
8200757: 16 Tage idle - Level 3
9757757: 0 Tage idle - Level 14
9778257: 42 Tage idle - Level 11
10237157: 9 Tage idle - Level 1
8074857: 2 Tage idle - Level 15
10414457: 7 Tage idle - Level 1
8789657: 48 Tage idle - Level 14
8257757: 5 Tage idle - Level 6
10505957: 0 Tage idle - Level 10
9312257: 31 Tage idle - Level 1 => LOESCHEN
8885757: 14 Tage idle - Level 24 (KEEP_CHARACTER)
9236757: 13 Tage idle - Level 2
7962357: 4 Tage idle - Level 11
10415057: 0 Tage idle - Level 10
8749857: 64 Tage idle - Level 5
9019657: 0 Tage idle - Level 36 (KEEP_CHARACTER)
10100957: 25 Tage idle - Level 1
8643057: 0 Tage idle - Level 25
9085257: 21 Tage idle - Level 10
8111157: 95 Tage idle - Level 24 (KEEP_CHARACTER)
8157257: 54 Tage idle - Level 1 => LOESCHEN
9880257: 38 Tage idle - Level 1 => LOESCHEN
9961457: 21 Tage idle - Level 4 (KEEP_CHARACTER)
8582457: 82 Tage idle - Level 2 (KEEP_CHARACTER)
10137357: 23 Tage idle - Level 1
9475657: 61 Tage idle - Level 3
7948757: 31 Tage idle - Level 13
9319157: 40 Tage idle - Level 2
10243757: 17 Tage idle - Level 1
9587657: 19 Tage idle - Level 3
8867057: 4 Tage idle - Level 13
7939057: 145 Tage idle - Level 39
10183057: 19 Tage idle - Level 1
9334757: 1 Tage idle - Level 20 (KEEP_CHARACTER)
9795757: 26 Tage idle - Level 6
10502857: 3 Tage idle - Level 1
10143257: 7 Tage idle - Level 1
8183757: 4 Tage idle - Level 4 (KEEP_CHARACTER)
7954657: 0 Tage idle - Level 74 (KEEP_CHARACTER)
9158057: 3 Tage idle - Level 1
8563857: 8 Tage idle - Level 10
8234757: 71 Tage idle - Level 8
10082657: 27 Tage idle - Level 1
9619357: 10 Tage idle - Level 4
9999157: 30 Tage idle - Level 1 => LOESCHEN
8330857: 6 Tage idle - Level 1
10503457: 2 Tage idle - Level 4
8974757: 41 Tage idle - Level 2
8316557: 51 Tage idle - Level 6 (KEEP_CHARACTER)
8499157: 64 Tage idle - Level 30
9214357: 0 Tage idle - Level 11
8615457: 12 Tage idle - Level 8
9716057: 1 Tage idle - Level 11
10058757: 0 Tage idle - Level 1
9513257: 2 Tage idle - Level 1
8630357: 100 Tage idle - Level 8
8012657: 4 Tage idle - Level 19
8514357: 75 Tage idle - Level 2 => LOESCHEN
9082857: 20 Tage idle - Level 6
10261158: 7 Tage idle - Level 7
9635558: 40 Tage idle - Level 7
9458958: 0 Tage idle - Level 11
10165758: 21 Tage idle - Level 1
8039458: 27 Tage idle - Level 4
8616758: 110 Tage idle - Level 5
8261858: 2 Tage idle - Level 6
9727658: 42 Tage idle - Level 1 => LOESCHEN
7957158: 1 Tage idle - Level 8
8682358: 82 Tage idle - Level 5
8105358: 74 Tage idle - Level 9 (KEEP_CHARACTER)
7967458: 20 Tage idle - Level 1 (KEEP_CHARACTER)
10404258: 1 Tage idle - Level 8
9798958: 0 Tage idle - Level 19
8500358: 2 Tage idle - Level 1
8713458: 82 Tage idle - Level 14
10116258: 25 Tage idle - Level 1
8612358: 111 Tage idle - Level 4
10212358: 17 Tage idle - Level 12
9308358: 57 Tage idle - Level 1 => LOESCHEN
9105558: 4 Tage idle - Level 22 (KEEP_CHARACTER)
8871158: 97 Tage idle - Level 3 => LOESCHEN
9971858: 33 Tage idle - Level 1 => LOESCHEN
9272958: 25 Tage idle - Level 13
10188158: 0 Tage idle - Level 9
8182558: 1 Tage idle - Level 32
9774658: 18 Tage idle - Level 1
9607958: 50 Tage idle - Level 1 => LOESCHEN
8689958: 69 Tage idle - Level 3
10400558: 9 Tage idle - Level 1
9784958: 18 Tage idle - Level 6
8076858: 2 Tage idle - Level 1
9663258: 51 Tage idle - Level 1 => LOESCHEN
9668958: 25 Tage idle - Level 5
9886658: 8 Tage idle - Level 13
10010858: 0 Tage idle - Level 12 (KEEP_CHARACTER)
8056958: 97 Tage idle - Level 5
9689458: 25 Tage idle - Level 1
9805758: 13 Tage idle - Level 4
8922858: 21 Tage idle - Level 7
8684958: 101 Tage idle - Level 8
9699758: 49 Tage idle - Level 1 => LOESCHEN
8492358: 12 Tage idle - Level 4
10047258: 29 Tage idle - Level 1
9420658: 39 Tage idle - Level 1 => LOESCHEN
9501858: 58 Tage idle - Level 1 => LOESCHEN
8543358: 22 Tage idle - Level 15
8913158: 51 Tage idle - Level 9
10508558: 0 Tage idle - Level 4
8842258: 78 Tage idle - Level 16
9497558: 48 Tage idle - Level 1 (KEEP_CHARACTER)
8736558: 57 Tage idle - Level 1 => LOESCHEN
8787258: 86 Tage idle - Level 10
9887958: 22 Tage idle - Level 1
8625158: 8 Tage idle - Level 6
9477658: 28 Tage idle - Level 1
8468458: 122 Tage idle - Level 1 (KEEP_CHARACTER)
9695358: 3 Tage idle - Level 12
8149658: 129 Tage idle - Level 14
10529758: 0 Tage idle - Level 4
7975958: 1 Tage idle - Level 7 (KEEP_CHARACTER)
10377658: 0 Tage idle - Level 8
9761258: 18 Tage idle - Level 1
10012758: 30 Tage idle - Level 1 => LOESCHEN
7950358: 0 Tage idle - Level 9
8195358: 0 Tage idle - Level 23
9781858: 0 Tage idle - Level 16
9037858: 25 Tage idle - Level 1
8646358: 78 Tage idle - Level 2 => LOESCHEN
8317258: 0 Tage idle - Level 23
9169758: 75 Tage idle - Level 4
8823658: 98 Tage idle - Level 5
8124758: 14 Tage idle - Level 12
9428158: 54 Tage idle - Level 3
10064058: 13 Tage idle - Level 2
9731758: 2 Tage idle - Level 1
8352758: 12 Tage idle - Level 8
9372158: 43 Tage idle - Level 1 => LOESCHEN
8935658: 9 Tage idle - Level 1
9463658: 6 Tage idle - Level 12
8292058: 69 Tage idle - Level 11
8580758: 85 Tage idle - Level 4
8743058: 37 Tage idle - Level 4
8170458: 6 Tage idle - Level 8
8211158: 11 Tage idle - Level 1
9307158: 69 Tage idle - Level 2 => LOESCHEN
9479558: 9 Tage idle - Level 19
9317458: 5 Tage idle - Level 6
9464258: 56 Tage idle - Level 1 => LOESCHEN
8328858: 52 Tage idle - Level 6
