Tibia - Graphical Multi-User-Dungeon
Löschen alter User gestartet: Mon Aug  1 00:13:00 2005
9361361: 35 Tage idle - Level 1 => LOESCHEN
8565261: 7 Tage idle - Level 7
8368061: 10 Tage idle - Level 2
8378361: 15 Tage idle - Level 11
9068761: 55 Tage idle - Level 1 => LOESCHEN
8469861: 43 Tage idle - Level 3
8763061: 72 Tage idle - Level 7
9575061: 21 Tage idle - Level 1
8576161: 0 Tage idle - Level 13
8743161: 51 Tage idle - Level 1 => LOESCHEN
9803361: 12 Tage idle - Level 1
8631861: 13 Tage idle - Level 7 (KEEP_CHARACTER)
9236361: 45 Tage idle - Level 1 => LOESCHEN
8196761: 0 Tage idle - Level 56 (KEEP_CHARACTER)
9165461: 0 Tage idle - Level 8
9251261: 44 Tage idle - Level 1 => LOESCHEN
8120461: 47 Tage idle - Level 3
9960461: 0 Tage idle - Level 3
9267161: 43 Tage idle - Level 1 => LOESCHEN
9393461: 3 Tage idle - Level 24 (KEEP_CHARACTER)
8004461: 18 Tage idle - Level 1 (KEEP_CHARACTER)
8181461: 50 Tage idle - Level 12
9895161: 7 Tage idle - Level 1
8567161: 15 Tage idle - Level 10
8075761: 52 Tage idle - Level 1 (KEEP_CHARACTER)
9946861: 3 Tage idle - Level 1
9617761: 1 Tage idle - Level 11
8243361: 0 Tage idle - Level 1
8450861: 0 Tage idle - Level 21
8121761: 87 Tage idle - Level 2 => LOESCHEN
8263961: 7 Tage idle - Level 9
8841161: 11 Tage idle - Level 1
8765661: 68 Tage idle - Level 1 (KEEP_CHARACTER)
9121261: 48 Tage idle - Level 2
8158161: 24 Tage idle - Level 8
9177661: 49 Tage idle - Level 1 => LOESCHEN
8203561: 99 Tage idle - Level 4
7939361: 4 Tage idle - Level 15
8091961: 92 Tage idle - Level 9
8461761: 16 Tage idle - Level 3
7949661: 70 Tage idle - Level 1 => LOESCHEN
8629761: 1 Tage idle - Level 23
8193661: 0 Tage idle - Level 14
8933261: 12 Tage idle - Level 6
9345261: 0 Tage idle - Level 12
9188561: 1 Tage idle - Level 6
9148061: 0 Tage idle - Level 13
8057761: 0 Tage idle - Level 16
9071561: 42 Tage idle - Level 10 (KEEP_CHARACTER)
9198861: 6 Tage idle - Level 8
8569761: 43 Tage idle - Level 1 => LOESCHEN
9294961: 35 Tage idle - Level 7
8082961: 4 Tage idle - Level 1
8828161: 8 Tage idle - Level 1 (KEEP_CHARACTER)
9016861: 25 Tage idle - Level 1
8878961: 13 Tage idle - Level 13
8377861: 72 Tage idle - Level 6
9265361: 29 Tage idle - Level 3
8914661: 13 Tage idle - Level 10
8722061: 18 Tage idle - Level 1
8281361: 61 Tage idle - Level 3
9468861: 24 Tage idle - Level 2
10008961: 0 Tage idle - Level 7
9068861: 0 Tage idle - Level 12
9731961: 0 Tage idle - Level 1
9291161: 2 Tage idle - Level 8
8905661: 51 Tage idle - Level 1 => LOESCHEN
8667761: 77 Tage idle - Level 2 => LOESCHEN
9069461: 1 Tage idle - Level 1 (KEEP_CHARACTER)
9195761: 47 Tage idle - Level 1 => LOESCHEN
8550761: 33 Tage idle - Level 1 (KEEP_CHARACTER)
9565561: 14 Tage idle - Level 1
9332561: 37 Tage idle - Level 2
8455261: 46 Tage idle - Level 2
9059861: 0 Tage idle - Level 27 (KEEP_CHARACTER)
9393561: 28 Tage idle - Level 1 (KEEP_CHARACTER)
9196361: 47 Tage idle - Level 1 => LOESCHEN
8551361: 6 Tage idle - Level 1
9155961: 2 Tage idle - Level 11
8075861: 52 Tage idle - Level 5
9298061: 32 Tage idle - Level 1 => LOESCHEN
9956561: 1 Tage idle - Level 1
8167261: 78 Tage idle - Level 5
8622961: 49 Tage idle - Level 1 => LOESCHEN
9516061: 27 Tage idle - Level 5
9105861: 49 Tage idle - Level 1 => LOESCHEN
8679261: 0 Tage idle - Level 1 (KEEP_CHARACTER)
8187861: 8 Tage idle - Level 11
8025761: 7 Tage idle - Level 3
9784561: 0 Tage idle - Level 18
9460061: 26 Tage idle - Level 1
8942361: 26 Tage idle - Level 1
7979261: 4 Tage idle - Level 2 (KEEP_CHARACTER)
9262961: 40 Tage idle - Level 6
8208661: 59 Tage idle - Level 1 => LOESCHEN
9313961: 40 Tage idle - Level 1 => LOESCHEN
9456061: 7 Tage idle - Level 1
8077061: 109 Tage idle - Level 9
8087361: 53 Tage idle - Level 4
8193761: 0 Tage idle - Level 10
8807061: 41 Tage idle - Level 2
8072061: 4 Tage idle - Level 1
9259561: 12 Tage idle - Level 5
9426561: 34 Tage idle - Level 1 => LOESCHEN
9020961: 2 Tage idle - Level 1
8635061: 5 Tage idle - Level 8
9528261: 5 Tage idle - Level 9 (KEEP_CHARACTER)
8974461: 49 Tage idle - Level 2
8032261: 102 Tage idle - Level 4
9097861: 40 Tage idle - Level 1 => LOESCHEN
9801661: 12 Tage idle - Level 1
7996061: 39 Tage idle - Level 5 (KEEP_CHARACTER)
8964861: 54 Tage idle - Level 1 => LOESCHEN
7955661: 27 Tage idle - Level 25
9452361: 12 Tage idle - Level 8
9554061: 19 Tage idle - Level 1
8681461: 26 Tage idle - Level 2
8762661: 5 Tage idle - Level 2
8514761: 37 Tage idle - Level 7
7960961: 13 Tage idle - Level 1 (KEEP_CHARACTER)
9818161: 3 Tage idle - Level 1
9083161: 48 Tage idle - Level 1 => LOESCHEN
8980361: 38 Tage idle - Level 14
9250161: 38 Tage idle - Level 4
8864361: 0 Tage idle - Level 44 (KEEP_CHARACTER)
8372961: 93 Tage idle - Level 6
8251261: 59 Tage idle - Level 7
9347261: 0 Tage idle - Level 7
9018161: 38 Tage idle - Level 8
9438761: 33 Tage idle - Level 1 => LOESCHEN
8844461: 0 Tage idle - Level 24 (KEEP_CHARACTER)
8271861: 1 Tage idle - Level 7
9114261: 52 Tage idle - Level 1 => LOESCHEN
8606861: 35 Tage idle - Level 5
8940561: 62 Tage idle - Level 2 => LOESCHEN
9747961: 5 Tage idle - Level 7
8170761: 43 Tage idle - Level 21
10009661: 0 Tage idle - Level 3
7947261: 61 Tage idle - Level 16
9514961: 28 Tage idle - Level 1
8146161: 4 Tage idle - Level 1
8339361: 0 Tage idle - Level 1
8591961: 10 Tage idle - Level 1
8880561: 4 Tage idle - Level 8
9560661: 23 Tage idle - Level 1
9641861: 5 Tage idle - Level 7
8886161: 48 Tage idle - Level 4
9363461: 0 Tage idle - Level 28 (KEEP_CHARACTER)
9328661: 0 Tage idle - Level 9
8075961: 37 Tage idle - Level 1 => LOESCHEN
9662361: 20 Tage idle - Level 1
8582261: 83 Tage idle - Level 5
9343561: 15 Tage idle - Level 1
8957761: 32 Tage idle - Level 1 (KEEP_CHARACTER)
9374361: 0 Tage idle - Level 7
8988561: 57 Tage idle - Level 1 => LOESCHEN
9187461: 37 Tage idle - Level 1 => LOESCHEN
9638461: 9 Tage idle - Level 4
7953861: 3 Tage idle - Level 8
8229261: 19 Tage idle - Level 10
8198861: 3 Tage idle - Level 5
8249861: 88 Tage idle - Level 12
8756161: 0 Tage idle - Level 1
8771061: 68 Tage idle - Level 3
9867061: 9 Tage idle - Level 1
8118561: 32 Tage idle - Level 1 => LOESCHEN
8123161: 38 Tage idle - Level 4
9284861: 28 Tage idle - Level 3
8310761: 7 Tage idle - Level 1 (KEEP_CHARACTER)
9902861: 6 Tage idle - Level 1
8873461: 57 Tage idle - Level 1 => LOESCHEN
8797961: 68 Tage idle - Level 3
9559161: 1 Tage idle - Level 1
9067761: 0 Tage idle - Level 7
8595061: 1 Tage idle - Level 22
7950061: 0 Tage idle - Level 48
8838661: 15 Tage idle - Level 7
8883761: 15 Tage idle - Level 1
8635861: 14 Tage idle - Level 14
8808461: 68 Tage idle - Level 4
9088261: 39 Tage idle - Level 6
8696861: 5 Tage idle - Level 1
9827961: 6 Tage idle - Level 8
8737561: 47 Tage idle - Level 5
8083761: 48 Tage idle - Level 2 (KEEP_CHARACTER)
9797461: 1 Tage idle - Level 1
8995761: 58 Tage idle - Level 2
9721161: 0 Tage idle - Level 8
9068361: 35 Tage idle - Level 2
9934261: 0 Tage idle - Level 6
9205161: 15 Tage idle - Level 4
8667261: 38 Tage idle - Level 10
9144561: 0 Tage idle - Level 23
8180461: 47 Tage idle - Level 2 (KEEP_CHARACTER)
8839961: 45 Tage idle - Level 1 => LOESCHEN
8186061: 4 Tage idle - Level 21
9732061: 2 Tage idle - Level 18
8525761: 10 Tage idle - Level 13
9545161: 3 Tage idle - Level 1
8621861: 1 Tage idle - Level 10
7987861: 2 Tage idle - Level 13
8794161: 50 Tage idle - Level 1 => LOESCHEN
8465061: 14 Tage idle - Level 2
9226361: 10 Tage idle - Level 4
9854361: 8 Tage idle - Level 3
8445161: 0 Tage idle - Level 17
9474961: 2 Tage idle - Level 15 (KEEP_CHARACTER)
9308161: 2 Tage idle - Level 5
8141261: 97 Tage idle - Level 3 => LOESCHEN
7958261: 43 Tage idle - Level 15 (KEEP_CHARACTER)
8440161: 42 Tage idle - Level 1 => LOESCHEN
8941961: 10 Tage idle - Level 18
9004261: 2 Tage idle - Level 1
8658961: 2 Tage idle - Level 12
9753961: 15 Tage idle - Level 1
9713461: 9 Tage idle - Level 1
8466361: 42 Tage idle - Level 1 => LOESCHEN
9485861: 2 Tage idle - Level 1
8141961: 6 Tage idle - Level 19
9602061: 24 Tage idle - Level 1
9161361: 49 Tage idle - Level 1 => LOESCHEN
8562461: 85 Tage idle - Level 1 (KEEP_CHARACTER)
9126561: 1 Tage idle - Level 1
8081261: 33 Tage idle - Level 1 => LOESCHEN
8208861: 16 Tage idle - Level 6
9303861: 24 Tage idle - Level 1
8836861: 0 Tage idle - Level 12
8426561: 0 Tage idle - Level 13
9693961: 19 Tage idle - Level 1
9157361: 22 Tage idle - Level 1
9937461: 1 Tage idle - Level 1
9116961: 51 Tage idle - Level 1 => LOESCHEN
7964161: 18 Tage idle - Level 6
8568761: 5 Tage idle - Level 3
8203861: 34 Tage idle - Level 7
7939661: 23 Tage idle - Level 21 (KEEP_CHARACTER)
8999561: 47 Tage idle - Level 5 (KEEP_CHARACTER)
9856961: 5 Tage idle - Level 3
9527861: 27 Tage idle - Level 1
8523261: 23 Tage idle - Level 16
9871861: 0 Tage idle - Level 3
8832461: 21 Tage idle - Level 4
8878561: 36 Tage idle - Level 1 => LOESCHEN
8214761: 84 Tage idle - Level 7
7955161: 2 Tage idle - Level 5 (KEEP_CHARACTER)
9158661: 47 Tage idle - Level 8
9401161: 29 Tage idle - Level 1
9406861: 9 Tage idle - Level 1
8899061: 9 Tage idle - Level 1
8245561: 99 Tage idle - Level 6
9133061: 51 Tage idle - Level 1 => LOESCHEN
8377461: 93 Tage idle - Level 8
9183861: 16 Tage idle - Level 5
7950161: 114 Tage idle - Level 3 (KEEP_CHARACTER)
9736561: 1 Tage idle - Level 8
9245061: 3 Tage idle - Level 3
8934861: 0 Tage idle - Level 7
8408561: 94 Tage idle - Level 5
8534861: 12 Tage idle - Level 5
9554261: 0 Tage idle - Level 6
9149661: 50 Tage idle - Level 1 => LOESCHEN
10018861: 0 Tage idle - Level 2
8758161: 9 Tage idle - Level 3
8925161: 2 Tage idle - Level 15
8439361: 70 Tage idle - Level 6
8039361: 7 Tage idle - Level 20 (KEEP_CHARACTER)
7941161: 96 Tage idle - Level 6
7987261: 27 Tage idle - Level 1
8515561: 13 Tage idle - Level 5
8358861: 21 Tage idle - Level 2
8318361: 72 Tage idle - Level 3
8525861: 60 Tage idle - Level 7
9175461: 28 Tage idle - Level 1
9008761: 57 Tage idle - Level 2
9915061: 1 Tage idle - Level 4
8632161: 10 Tage idle - Level 4
9115061: 47 Tage idle - Level 1 => LOESCHEN
9611161: 22 Tage idle - Level 1
8612261: 0 Tage idle - Level 9
8997761: 58 Tage idle - Level 1 (KEEP_CHARACTER)
8876061: 0 Tage idle - Level 1
8486361: 3 Tage idle - Level 3
8648761: 50 Tage idle - Level 6
8612961: 0 Tage idle - Level 1 (KEEP_CHARACTER)
8663661: 77 Tage idle - Level 1 (KEEP_CHARACTER)
8460861: 49 Tage idle - Level 10
8385261: 12 Tage idle - Level 15
8015761: 0 Tage idle - Level 22
8806061: 32 Tage idle - Level 1 => LOESCHEN
8375661: 4 Tage idle - Level 1
8952961: 61 Tage idle - Level 4
9480961: 30 Tage idle - Level 1 => LOESCHEN
8887661: 51 Tage idle - Level 1 => LOESCHEN
8223861: 48 Tage idle - Level 1 => LOESCHEN
9699661: 0 Tage idle - Level 20
9659161: 21 Tage idle - Level 1
9375161: 14 Tage idle - Level 1
8528361: 17 Tage idle - Level 7
9633661: 22 Tage idle - Level 1
8750761: 33 Tage idle - Level 8
9436461: 28 Tage idle - Level 1
8011361: 49 Tage idle - Level 6 (KEEP_CHARACTER)
9441061: 1 Tage idle - Level 9
9491861: 19 Tage idle - Level 3
9735361: 14 Tage idle - Level 2
8199661: 86 Tage idle - Level 1 => LOESCHEN
9993561: 0 Tage idle - Level 2
8037561: 4 Tage idle - Level 11
8001761: 2 Tage idle - Level 6
9558761: 25 Tage idle - Level 1
8058061: 3 Tage idle - Level 6
9026861: 57 Tage idle - Level 1 => LOESCHEN
8225061: 0 Tage idle - Level 2
9938861: 2 Tage idle - Level 1
8194661: 3 Tage idle - Level 1
8726861: 74 Tage idle - Level 3
8863361: 55 Tage idle - Level 8
9878161: 2 Tage idle - Level 6
9421861: 27 Tage idle - Level 1
8883961: 12 Tage idle - Level 1 (KEEP_CHARACTER)
8220061: 50 Tage idle - Level 5
8317161: 43 Tage idle - Level 4
9787361: 1 Tage idle - Level 7
9123562: 52 Tage idle - Level 1 => LOESCHEN
7970862: 0 Tage idle - Level 6
8859362: 61 Tage idle - Level 2 => LOESCHEN
8043462: 38 Tage idle - Level 1 => LOESCHEN
9761862: 0 Tage idle - Level 1
9306462: 0 Tage idle - Level 8
9656062: 0 Tage idle - Level 7
9681262: 19 Tage idle - Level 1
9803162: 0 Tage idle - Level 12
8844762: 51 Tage idle - Level 5
9368062: 37 Tage idle - Level 1 => LOESCHEN
8809962: 28 Tage idle - Level 6
8074962: 10 Tage idle - Level 5
8034462: 90 Tage idle - Level 2 => LOESCHEN
8940862: 0 Tage idle - Level 19
9829362: 8 Tage idle - Level 1
8536162: 87 Tage idle - Level 2 (KEEP_CHARACTER)
9474462: 31 Tage idle - Level 1 => LOESCHEN
8095462: 0 Tage idle - Level 2 (KEEP_CHARACTER)
8632262: 0 Tage idle - Level 26
8926562: 27 Tage idle - Level 1
8971662: 21 Tage idle - Level 3
9697862: 0 Tage idle - Level 36 (KEEP_CHARACTER)
7962462: 0 Tage idle - Level 8 (KEEP_CHARACTER)
8242562: 49 Tage idle - Level 1 => LOESCHEN
9338562: 3 Tage idle - Level 11
8739662: 32 Tage idle - Level 1 => LOESCHEN
9191062: 34 Tage idle - Level 1 => LOESCHEN
8547062: 55 Tage idle - Level 14
9150662: 48 Tage idle - Level 1 => LOESCHEN
9231862: 38 Tage idle - Level 1 => LOESCHEN
9601662: 17 Tage idle - Level 1
9282562: 0 Tage idle - Level 27 (KEEP_CHARACTER)
8070562: 68 Tage idle - Level 15 (KEEP_CHARACTER)
8982562: 30 Tage idle - Level 12
8121562: 11 Tage idle - Level 1
9754062: 15 Tage idle - Level 1
8334662: 36 Tage idle - Level 1 => LOESCHEN
8592862: 4 Tage idle - Level 11
7993962: 109 Tage idle - Level 1 => LOESCHEN
8922162: 63 Tage idle - Level 2 => LOESCHEN
8517562: 71 Tage idle - Level 8
9744462: 8 Tage idle - Level 1 (KEEP_CHARACTER)
9045562: 7 Tage idle - Level 11 (KEEP_CHARACTER)
8538062: 35 Tage idle - Level 1 => LOESCHEN
8127862: 3 Tage idle - Level 2
7949462: 0 Tage idle - Level 43
8609662: 81 Tage idle - Level 3
8041662: 74 Tage idle - Level 1 (KEEP_CHARACTER)
9158162: 0 Tage idle - Level 7
8685562: 43 Tage idle - Level 4
8858162: 0 Tage idle - Level 21
8366762: 82 Tage idle - Level 5
8533762: 20 Tage idle - Level 9 (KEEP_CHARACTER)
8716662: 70 Tage idle - Level 5
9447462: 2 Tage idle - Level 13
8974862: 60 Tage idle - Level 1 => LOESCHEN
8154262: 6 Tage idle - Level 9
9832162: 11 Tage idle - Level 1
8093662: 32 Tage idle - Level 1 => LOESCHEN
9716162: 1 Tage idle - Level 7 (KEEP_CHARACTER)
9310562: 41 Tage idle - Level 1 => LOESCHEN
8509862: 49 Tage idle - Level 8
8357762: 1 Tage idle - Level 13 (KEEP_CHARACTER)
9082962: 2 Tage idle - Level 8
9417962: 27 Tage idle - Level 6
8782962: 53 Tage idle - Level 1 => LOESCHEN
9883562: 6 Tage idle - Level 4
8210562: 77 Tage idle - Level 2 => LOESCHEN
9802662: 3 Tage idle - Level 5
8844162: 7 Tage idle - Level 9
8226462: 11 Tage idle - Level 2
8976062: 11 Tage idle - Level 10
9296662: 40 Tage idle - Level 1 => LOESCHEN
9388062: 14 Tage idle - Level 4
8170462: 63 Tage idle - Level 10
8135662: 96 Tage idle - Level 5
9849362: 1 Tage idle - Level 2
9276762: 8 Tage idle - Level 1
8966462: 33 Tage idle - Level 15
9175662: 4 Tage idle - Level 11
8095562: 44 Tage idle - Level 3
8910762: 3 Tage idle - Level 7
9226662: 2 Tage idle - Level 6
9196162: 23 Tage idle - Level 4
9935862: 0 Tage idle - Level 2
9160362: 5 Tage idle - Level 4 (KEEP_CHARACTER)
8359662: 36 Tage idle - Level 8
8288762: 43 Tage idle - Level 5
9211362: 16 Tage idle - Level 2
8248262: 96 Tage idle - Level 11
9180962: 9 Tage idle - Level 1 (KEEP_CHARACTER)
7948262: 56 Tage idle - Level 1 (KEEP_CHARACTER)
8055762: 0 Tage idle - Level 33
8880962: 56 Tage idle - Level 1 => LOESCHEN
9587162: 18 Tage idle - Level 1
8091162: 57 Tage idle - Level 9
9971962: 3 Tage idle - Level 1 (KEEP_CHARACTER)
8679762: 48 Tage idle - Level 1 => LOESCHEN
9490762: 0 Tage idle - Level 4
9653062: 21 Tage idle - Level 1
8071262: 34 Tage idle - Level 1 => LOESCHEN
9167262: 3 Tage idle - Level 1
9998062: 1 Tage idle - Level 1
8041062: 0 Tage idle - Level 12
9679262: 1 Tage idle - Level 4
9937762: 5 Tage idle - Level 1
8437062: 66 Tage idle - Level 1 (KEEP_CHARACTER)
8492462: 2 Tage idle - Level 3
9952662: 3 Tage idle - Level 1
9881762: 8 Tage idle - Level 1 (KEEP_CHARACTER)
8746262: 45 Tage idle - Level 1 => LOESCHEN
8128562: 3 Tage idle - Level 1
8705862: 47 Tage idle - Level 2
7954862: 21 Tage idle - Level 18
9522462: 27 Tage idle - Level 1
8067962: 35 Tage idle - Level 1 => LOESCHEN
9654362: 21 Tage idle - Level 1
9254362: 43 Tage idle - Level 1 => LOESCHEN
7975362: 12 Tage idle - Level 1 (KEEP_CHARACTER)
9548662: 26 Tage idle - Level 1
9674962: 0 Tage idle - Level 9
9264662: 43 Tage idle - Level 1 => LOESCHEN
8746962: 47 Tage idle - Level 3
9477762: 30 Tage idle - Level 1 => LOESCHEN
8503662: 53 Tage idle - Level 1 => LOESCHEN
8838362: 1 Tage idle - Level 26 (KEEP_CHARACTER)
9725962: 2 Tage idle - Level 13 (KEEP_CHARACTER)
9852162: 7 Tage idle - Level 6
9447562: 32 Tage idle - Level 1 => LOESCHEN
9478362: 19 Tage idle - Level 8
9781962: 0 Tage idle - Level 10
8317362: 3 Tage idle - Level 7
8610662: 4 Tage idle - Level 3
8165262: 102 Tage idle - Level 3 => LOESCHEN
8742562: 44 Tage idle - Level 4
8124862: 2 Tage idle - Level 18
9919762: 1 Tage idle - Level 6
8793262: 52 Tage idle - Level 1 => LOESCHEN
9068762: 37 Tage idle - Level 9
8059562: 53 Tage idle - Level 4
9235762: 2 Tage idle - Level 2
8277262: 5 Tage idle - Level 6
9205562: 0 Tage idle - Level 23
8160262: 2 Tage idle - Level 11
8241462: 41 Tage idle - Level 1 => LOESCHEN
8403862: 91 Tage idle - Level 8
8743162: 71 Tage idle - Level 3
7947062: 39 Tage idle - Level 24
9479662: 14 Tage idle - Level 2
8915862: 13 Tage idle - Level 7
9033562: 1 Tage idle - Level 2
9783162: 5 Tage idle - Level 10
9667162: 4 Tage idle - Level 7
8288162: 17 Tage idle - Level 1
9925662: 2 Tage idle - Level 1
9150162: 50 Tage idle - Level 1 => LOESCHEN
9930262: 1 Tage idle - Level 5
8222162: 5 Tage idle - Level 2
9940562: 2 Tage idle - Level 6
8977462: 1 Tage idle - Level 12
9084962: 48 Tage idle - Level 1 => LOESCHEN
9251962: 0 Tage idle - Level 9
8784962: 70 Tage idle - Level 2 => LOESCHEN
9343362: 28 Tage idle - Level 7
9014262: 58 Tage idle - Level 1 => LOESCHEN
8917062: 31 Tage idle - Level 4
8218162: 15 Tage idle - Level 10
9196962: 8 Tage idle - Level 1
8972462: 6 Tage idle - Level 1
8988362: 2 Tage idle - Level 17
9130962: 49 Tage idle - Level 2
8086662: 0 Tage idle - Level 20
9840062: 1 Tage idle - Level 7
7943362: 1 Tage idle - Level 40 (KEEP_CHARACTER)
8182762: 102 Tage idle - Level 4
9440062: 22 Tage idle - Level 1
8304662: 47 Tage idle - Level 1 => LOESCHEN
9699262: 2 Tage idle - Level 3
8107462: 61 Tage idle - Level 1 (KEEP_CHARACTER)
9612762: 15 Tage idle - Level 1
9374862: 9 Tage idle - Level 17
8609162: 46 Tage idle - Level 4
7974162: 87 Tage idle - Level 11
9470962: 13 Tage idle - Level 1
7949662: 5 Tage idle - Level 8
8847462: 17 Tage idle - Level 6
8979362: 59 Tage idle - Level 4
8604162: 14 Tage idle - Level 1
8695362: 60 Tage idle - Level 1 => LOESCHEN
9416162: 1 Tage idle - Level 5 (KEEP_CHARACTER)
9213362: 1 Tage idle - Level 1
9593162: 1 Tage idle - Level 11 (KEEP_CHARACTER)
8878262: 62 Tage idle - Level 2 => LOESCHEN
8549162: 5 Tage idle - Level 11
8057762: 6 Tage idle - Level 14
9644162: 17 Tage idle - Level 1
8974362: 4 Tage idle - Level 7 (KEEP_CHARACTER)
8569762: 26 Tage idle - Level 1
9376062: 1 Tage idle - Level 5
8858362: 6 Tage idle - Level 1 (KEEP_CHARACTER)
9827062: 11 Tage idle - Level 1
9209362: 0 Tage idle - Level 23 (KEEP_CHARACTER)
8817962: 57 Tage idle - Level 7
8129262: 21 Tage idle - Level 5
7945262: 1 Tage idle - Level 13
9305462: 41 Tage idle - Level 1 => LOESCHEN
9229962: 0 Tage idle - Level 12
9979562: 1 Tage idle - Level 1
9007162: 1 Tage idle - Level 6
8620362: 17 Tage idle - Level 4
8747662: 21 Tage idle - Level 7
9472862: 3 Tage idle - Level 8
8129962: 104 Tage idle - Level 10
8473962: 90 Tage idle - Level 4
8651162: 2 Tage idle - Level 12
8114662: 17 Tage idle - Level 23
8368162: 53 Tage idle - Level 11
8494462: 10 Tage idle - Level 9
9463162: 0 Tage idle - Level 14
9843262: 6 Tage idle - Level 1
9767762: 0 Tage idle - Level 6
8970662: 6 Tage idle - Level 21
8271762: 3 Tage idle - Level 2 (KEEP_CHARACTER)
9737562: 5 Tage idle - Level 8
8980962: 0 Tage idle - Level 17 (KEEP_CHARACTER)
7941562: 0 Tage idle - Level 10 (KEEP_CHARACTER)
8748962: 6 Tage idle - Level 11 (KEEP_CHARACTER)
9717662: 17 Tage idle - Level 1
9843962: 0 Tage idle - Level 2
7947162: 0 Tage idle - Level 70
9104562: 9 Tage idle - Level 3
9809062: 10 Tage idle - Level 6
8642162: 0 Tage idle - Level 9 (KEEP_CHARACTER)
8024462: 1 Tage idle - Level 5
9610962: 1 Tage idle - Level 2
9671962: 6 Tage idle - Level 1
9064462: 12 Tage idle - Level 7
9692462: 19 Tage idle - Level 1
9241762: 20 Tage idle - Level 1
9743462: 6 Tage idle - Level 1
7983262: 35 Tage idle - Level 1 => LOESCHEN
8212662: 83 Tage idle - Level 2 => LOESCHEN
8304062: 77 Tage idle - Level 4
8932062: 10 Tage idle - Level 6
9455462: 1 Tage idle - Level 8
9384562: 36 Tage idle - Level 1 => LOESCHEN
8998762: 59 Tage idle - Level 1 => LOESCHEN
9921362: 6 Tage idle - Level 1
8385662: 0 Tage idle - Level 13 (KEEP_CHARACTER)
8760062: 65 Tage idle - Level 3
8112162: 44 Tage idle - Level 6 (KEEP_CHARACTER)
8609262: 80 Tage idle - Level 8
9460762: 5 Tage idle - Level 1
8036662: 0 Tage idle - Level 48 (KEEP_CHARACTER)
9050462: 29 Tage idle - Level 1
9830562: 10 Tage idle - Level 1 (KEEP_CHARACTER)
9501462: 29 Tage idle - Level 1
9507062: 16 Tage idle - Level 8
8958962: 7 Tage idle - Level 1
8548662: 55 Tage idle - Level 4
9629362: 22 Tage idle - Level 1
8690462: 59 Tage idle - Level 8
9497862: 22 Tage idle - Level 1
9993962: 0 Tage idle - Level 1
8078362: 93 Tage idle - Level 10
9421562: 3 Tage idle - Level 8
8711262: 63 Tage idle - Level 2 => LOESCHEN
8919762: 30 Tage idle - Level 8
9898462: 7 Tage idle - Level 1
7955662: 0 Tage idle - Level 38 (KEEP_CHARACTER)
9159062: 7 Tage idle - Level 11 (KEEP_CHARACTER)
8230062: 17 Tage idle - Level 9 (KEEP_CHARACTER)
