Tibia - Graphical Multi-User-Dungeon
Löschen alter User gestartet: Wed Feb  1 00:13:00 2006
12671845: 8 Tage idle - Level 2
11252345: 91 Tage idle - Level 7
10501645: 21 Tage idle - Level 15
9931345: 87 Tage idle - Level 4
11319245: 75 Tage idle - Level 6
12176345: 48 Tage idle - Level 1 => LOESCHEN
11870745: 49 Tage idle - Level 8
12475245: 36 Tage idle - Level 3
8780345: 236 Tage idle - Level 8
13033745: 2 Tage idle - Level 3
10294545: 108 Tage idle - Level 3 => LOESCHEN
12288345: 0 Tage idle - Level 9
11314245: 1 Tage idle - Level 18
12201845: 0 Tage idle - Level 1
10887745: 40 Tage idle - Level 3
10928445: 104 Tage idle - Level 5
8234145: 32 Tage idle - Level 9
8730245: 103 Tage idle - Level 13
11588345: 78 Tage idle - Level 3
9507445: 161 Tage idle - Level 9
8173545: 115 Tage idle - Level 25
12608045: 29 Tage idle - Level 1
12815545: 2 Tage idle - Level 8
10199745: 4 Tage idle - Level 25
8771345: 40 Tage idle - Level 17
11386145: 0 Tage idle - Level 17
8862845: 152 Tage idle - Level 6
11426945: 9 Tage idle - Level 11
7945045: 3 Tage idle - Level 58 (KEEP_CHARACTER)
10883345: 27 Tage idle - Level 2
12410545: 38 Tage idle - Level 3
12755545: 1 Tage idle - Level 1
12193145: 18 Tage idle - Level 8
11756645: 38 Tage idle - Level 6
11062345: 30 Tage idle - Level 2
10463445: 10 Tage idle - Level 2
12031045: 47 Tage idle - Level 2 (KEEP_CHARACTER)
12036745: 42 Tage idle - Level 7
9021945: 41 Tage idle - Level 16
12999445: 2 Tage idle - Level 6
11204845: 72 Tage idle - Level 5
9290345: 41 Tage idle - Level 3
7970945: 167 Tage idle - Level 9
11098845: 51 Tage idle - Level 17
12685245: 11 Tage idle - Level 1
11068645: 1 Tage idle - Level 11
12037345: 58 Tage idle - Level 4
7991445: 0 Tage idle - Level 10
12407145: 0 Tage idle - Level 8
13132345: 0 Tage idle - Level 1
12351145: 40 Tage idle - Level 1 => LOESCHEN
8160145: 0 Tage idle - Level 19
11924945: 62 Tage idle - Level 1 (KEEP_CHARACTER)
10545945: 85 Tage idle - Level 7
9479545: 124 Tage idle - Level 20
12534045: 6 Tage idle - Level 1
9697245: 1 Tage idle - Level 8
12428345: 11 Tage idle - Level 7 (KEEP_CHARACTER)
8085245: 0 Tage idle - Level 30
12650745: 0 Tage idle - Level 3 (KEEP_CHARACTER)
10546545: 7 Tage idle - Level 6 (KEEP_CHARACTER)
11930145: 58 Tage idle - Level 5
10764245: 116 Tage idle - Level 7
10845445: 12 Tage idle - Level 1 (KEEP_CHARACTER)
10729445: 55 Tage idle - Level 8
12879745: 5 Tage idle - Level 1
11956345: 0 Tage idle - Level 14
11009545: 12 Tage idle - Level 1
11135845: 120 Tage idle - Level 3 => LOESCHEN
11885445: 9 Tage idle - Level 2
12033645: 0 Tage idle - Level 1
7993345: 209 Tage idle - Level 1 (KEEP_CHARACTER)
9150745: 0 Tage idle - Level 19 (KEEP_CHARACTER)
12170145: 10 Tage idle - Level 6
12251345: 35 Tage idle - Level 1 => LOESCHEN
12920045: 0 Tage idle - Level 7
9374045: 181 Tage idle - Level 21
10531945: 128 Tage idle - Level 8
12718245: 0 Tage idle - Level 5
12226845: 0 Tage idle - Level 1
13033145: 2 Tage idle - Level 1
12687845: 0 Tage idle - Level 7
11931445: 10 Tage idle - Level 1
8592945: 194 Tage idle - Level 11
9106245: 96 Tage idle - Level 12
11005145: 62 Tage idle - Level 8
11709745: 35 Tage idle - Level 1 => LOESCHEN
12561145: 0 Tage idle - Level 1 (KEEP_CHARACTER)
13084545: 3 Tage idle - Level 1
11015445: 115 Tage idle - Level 3 => LOESCHEN
12156545: 1 Tage idle - Level 8
8877545: 209 Tage idle - Level 6 => LOESCHEN
9106945: 4 Tage idle - Level 24
11446245: 21 Tage idle - Level 7
10801245: 2 Tage idle - Level 17
9213245: 63 Tage idle - Level 11
12572045: 24 Tage idle - Level 1
11928045: 0 Tage idle - Level 9
8589545: 0 Tage idle - Level 8
9395945: 0 Tage idle - Level 1 (KEEP_CHARACTER)
9436645: 61 Tage idle - Level 11
7954845: 146 Tage idle - Level 11
10771445: 35 Tage idle - Level 7
11790945: 6 Tage idle - Level 1
10655445: 12 Tage idle - Level 12
8913945: 224 Tage idle - Level 11
12000345: 14 Tage idle - Level 10
12208845: 13 Tage idle - Level 11
12730045: 20 Tage idle - Level 5
10428745: 7 Tage idle - Level 3
9848145: 82 Tage idle - Level 3 (KEEP_CHARACTER)
11488645: 22 Tage idle - Level 3
8884045: 159 Tage idle - Level 8
8220245: 5 Tage idle - Level 5
12827145: 6 Tage idle - Level 5
8727645: 31 Tage idle - Level 7
9129345: 84 Tage idle - Level 8
12898445: 13 Tage idle - Level 1
12077945: 22 Tage idle - Level 6 (KEEP_CHARACTER)
10342545: 27 Tage idle - Level 10
9889245: 81 Tage idle - Level 7
9225445: 1 Tage idle - Level 47 (KEEP_CHARACTER)
10965945: 81 Tage idle - Level 8
7951045: 1 Tage idle - Level 15
10844245: 124 Tage idle - Level 5
12827845: 17 Tage idle - Level 3
11448845: 2 Tage idle - Level 8
12954045: 9 Tage idle - Level 4
10069845: 46 Tage idle - Level 4
12062645: 0 Tage idle - Level 2
10251745: 42 Tage idle - Level 1 => LOESCHEN
12519245: 32 Tage idle - Level 1 => LOESCHEN
11230745: 1 Tage idle - Level 7
12038045: 2 Tage idle - Level 2
12944445: 7 Tage idle - Level 1
12042745: 54 Tage idle - Level 6
9317545: 13 Tage idle - Level 2
9651245: 78 Tage idle - Level 17
11819245: 64 Tage idle - Level 3
9697345: 33 Tage idle - Level 8
11864345: 69 Tage idle - Level 2 => LOESCHEN
9372945: 122 Tage idle - Level 8
10252345: 1 Tage idle - Level 10
9505045: 69 Tage idle - Level 11
10146645: 145 Tage idle - Level 5
12555345: 1 Tage idle - Level 12
10167145: 12 Tage idle - Level 9
9343345: 93 Tage idle - Level 7
9920645: 1 Tage idle - Level 1
7988845: 1 Tage idle - Level 6 (KEEP_CHARACTER)
11617745: 37 Tage idle - Level 9
10375245: 158 Tage idle - Level 9
9916645: 115 Tage idle - Level 7
8172445: 137 Tage idle - Level 4 => LOESCHEN
9141145: 1 Tage idle - Level 15
9222345: 25 Tage idle - Level 7
13053845: 3 Tage idle - Level 4 (KEEP_CHARACTER)
8026245: 37 Tage idle - Level 1 (KEEP_CHARACTER)
11663445: 0 Tage idle - Level 7
8158145: 27 Tage idle - Level 3
11957745: 61 Tage idle - Level 8
10538245: 32 Tage idle - Level 4
12804845: 5 Tage idle - Level 2
12278245: 38 Tage idle - Level 4 (KEEP_CHARACTER)
8173045: 154 Tage idle - Level 51
11486845: 4 Tage idle - Level 6
10477645: 100 Tage idle - Level 5
12906545: 12 Tage idle - Level 1
12460145: 10 Tage idle - Level 1
10604145: 77 Tage idle - Level 4
10285045: 90 Tage idle - Level 20
9294245: 18 Tage idle - Level 14
12886345: 11 Tage idle - Level 7
12268645: 0 Tage idle - Level 25
8447445: 56 Tage idle - Level 11
9299945: 155 Tage idle - Level 20
12927045: 0 Tage idle - Level 10
12602645: 0 Tage idle - Level 13
9836745: 144 Tage idle - Level 8
8999945: 142 Tage idle - Level 6
12243045: 0 Tage idle - Level 10
12289145: 26 Tage idle - Level 6
12820345: 17 Tage idle - Level 1
9517945: 205 Tage idle - Level 8
12876745: 4 Tage idle - Level 8 (KEEP_CHARACTER)
8310545: 122 Tage idle - Level 8
9553345: 57 Tage idle - Level 10
12451145: 7 Tage idle - Level 8
11569245: 0 Tage idle - Level 40
9234545: 2 Tage idle - Level 17
10519645: 1 Tage idle - Level 5
8848745: 217 Tage idle - Level 12
9943745: 31 Tage idle - Level 6
7965845: 2 Tage idle - Level 49
11700445: 57 Tage idle - Level 2
11381345: 0 Tage idle - Level 11 (KEEP_CHARACTER)
9330645: 126 Tage idle - Level 4 => LOESCHEN
12725545: 0 Tage idle - Level 12
12979045: 8 Tage idle - Level 1
9710745: 40 Tage idle - Level 7
10053345: 146 Tage idle - Level 8
11802145: 19 Tage idle - Level 10
8514645: 46 Tage idle - Level 17 (KEEP_CHARACTER)
9529445: 54 Tage idle - Level 5
12502845: 10 Tage idle - Level 8
13026145: 4 Tage idle - Level 1
11909545: 66 Tage idle - Level 2 => LOESCHEN
8575645: 6 Tage idle - Level 13
12974045: 9 Tage idle - Level 1
8702145: 114 Tage idle - Level 10
10135145: 0 Tage idle - Level 4
12781545: 19 Tage idle - Level 1
12533645: 33 Tage idle - Level 1 => LOESCHEN
10039745: 60 Tage idle - Level 6
13077545: 3 Tage idle - Level 1
9210245: 113 Tage idle - Level 11
9626145: 7 Tage idle - Level 14
8206745: 151 Tage idle - Level 8
11352445: 23 Tage idle - Level 3
8338645: 28 Tage idle - Level 5
12615445: 6 Tage idle - Level 1
12620045: 10 Tage idle - Level 4
8855245: 64 Tage idle - Level 10
10865545: 91 Tage idle - Level 6
12849045: 16 Tage idle - Level 1 (KEEP_CHARACTER)
12286745: 46 Tage idle - Level 5
10262745: 154 Tage idle - Level 6
9560545: 27 Tage idle - Level 10
10349545: 2 Tage idle - Level 9
12089545: 58 Tage idle - Level 1 => LOESCHEN
9530345: 138 Tage idle - Level 14
8288945: 5 Tage idle - Level 7
8496345: 7 Tage idle - Level 4
8537045: 2 Tage idle - Level 21
11065045: 46 Tage idle - Level 7
8131445: 14 Tage idle - Level 15
12297645: 45 Tage idle - Level 1 => LOESCHEN
10106945: 120 Tage idle - Level 9
12338345: 8 Tage idle - Level 1 (KEEP_CHARACTER)
11870345: 2 Tage idle - Level 31 (KEEP_CHARACTER)
9201945: 2 Tage idle - Level 6
13028745: 6 Tage idle - Level 1
12763545: 6 Tage idle - Level 1
8410445: 0 Tage idle - Level 4
7999845: 120 Tage idle - Level 1 => LOESCHEN
11116745: 83 Tage idle - Level 13
8071445: 0 Tage idle - Level 14
10162945: 24 Tage idle - Level 6
12719045: 20 Tage idle - Level 2
11218445: 6 Tage idle - Level 1
11886945: 4 Tage idle - Level 8
11932245: 6 Tage idle - Level 1
7949745: 0 Tage idle - Level 53
8057145: 1 Tage idle - Level 13
12663045: 25 Tage idle - Level 1
11081245: 98 Tage idle - Level 7
10072045: 65 Tage idle - Level 7
9816245: 39 Tage idle - Level 1 => LOESCHEN
11410645: 1 Tage idle - Level 5
9664145: 193 Tage idle - Level 6 => LOESCHEN
9461345: 27 Tage idle - Level 17
10746445: 143 Tage idle - Level 4 => LOESCHEN
8614545: 221 Tage idle - Level 11
8092645: 1 Tage idle - Level 13
10340845: 70 Tage idle - Level 2 => LOESCHEN
12056245: 60 Tage idle - Level 1 => LOESCHEN
12679645: 8 Tage idle - Level 1
12188145: 7 Tage idle - Level 7 (KEEP_CHARACTER)
11624345: 1 Tage idle - Level 1
11831845: 51 Tage idle - Level 1 => LOESCHEN
12846645: 8 Tage idle - Level 1
11710145: 54 Tage idle - Level 1 => LOESCHEN
9214045: 0 Tage idle - Level 46
12152345: 2 Tage idle - Level 1
11169345: 70 Tage idle - Level 5
9943845: 68 Tage idle - Level 9
8519745: 167 Tage idle - Level 6
12229545: 46 Tage idle - Level 1 => LOESCHEN
8048845: 0 Tage idle - Level 22 (KEEP_CHARACTER)
10469345: 45 Tage idle - Level 8
10738045: 92 Tage idle - Level 10
10905045: 7 Tage idle - Level 8 (KEEP_CHARACTER)
12159245: 52 Tage idle - Level 1 => LOESCHEN
9433045: 43 Tage idle - Level 8
12949645: 9 Tage idle - Level 1
11033045: 2 Tage idle - Level 1 (KEEP_CHARACTER)
11205745: 97 Tage idle - Level 7
10034145: 0 Tage idle - Level 27
12635445: 25 Tage idle - Level 3
8991245: 181 Tage idle - Level 7
8328445: 48 Tage idle - Level 4
7982045: 124 Tage idle - Level 12
8333045: 129 Tage idle - Level 14
12574845: 30 Tage idle - Level 1 => LOESCHEN
8135945: 128 Tage idle - Level 9
8343345: 175 Tage idle - Level 5 => LOESCHEN
10971345: 53 Tage idle - Level 1 => LOESCHEN
10769545: 24 Tage idle - Level 2
12174845: 37 Tage idle - Level 4
10906345: 9 Tage idle - Level 5
10587245: 26 Tage idle - Level 8
8004645: 218 Tage idle - Level 10
10921245: 40 Tage idle - Level 2
11282245: 0 Tage idle - Level 19
11814445: 21 Tage idle - Level 1
12793145: 1 Tage idle - Level 1
12053845: 54 Tage idle - Level 1 => LOESCHEN
12884645: 0 Tage idle - Level 3 (KEEP_CHARACTER)
10035445: 115 Tage idle - Level 4
11703045: 65 Tage idle - Level 6
13109345: 1 Tage idle - Level 4
10673745: 14 Tage idle - Level 5
7942945: 53 Tage idle - Level 34
13099445: 1 Tage idle - Level 4
12748745: 0 Tage idle - Level 1 (KEEP_CHARACTER)
9242445: 7 Tage idle - Level 10
10111645: 119 Tage idle - Level 3 => LOESCHEN
10294245: 0 Tage idle - Level 8 (KEEP_CHARACTER)
10000245: 12 Tage idle - Level 10 (KEEP_CHARACTER)
13084145: 3 Tage idle - Level 1
8249145: 9 Tage idle - Level 11
9709345: 3 Tage idle - Level 19
9181845: 121 Tage idle - Level 5
13043745: 0 Tage idle - Level 8
12814645: 9 Tage idle - Level 2
9349845: 47 Tage idle - Level 17
8552745: 21 Tage idle - Level 8
10355545: 58 Tage idle - Level 10
12794445: 12 Tage idle - Level 1
8148045: 11 Tage idle - Level 11
11785245: 1 Tage idle - Level 8
11167545: 31 Tage idle - Level 1 => LOESCHEN
10989145: 78 Tage idle - Level 7
10624245: 42 Tage idle - Level 13
11639045: 10 Tage idle - Level 8
12116345: 0 Tage idle - Level 10 (KEEP_CHARACTER)
11724945: 10 Tage idle - Level 5
13054645: 2 Tage idle - Level 1
9897245: 2 Tage idle - Level 22
9491645: 10 Tage idle - Level 10
8933445: 27 Tage idle - Level 4
12187645: 0 Tage idle - Level 8
10878445: 129 Tage idle - Level 13
12324445: 44 Tage idle - Level 1 => LOESCHEN
11441545: 57 Tage idle - Level 3
11284845: 3 Tage idle - Level 9
9360345: 12 Tage idle - Level 7
13035345: 0 Tage idle - Level 4
8787645: 49 Tage idle - Level 6
11842145: 0 Tage idle - Level 16
11153545: 0 Tage idle - Level 1
12087145: 58 Tage idle - Level 1 => LOESCHEN
11290045: 0 Tage idle - Level 2
8109545: 49 Tage idle - Level 8
11791845: 74 Tage idle - Level 5
8235845: 152 Tage idle - Level 10
11954145: 60 Tage idle - Level 6
11706245: 0 Tage idle - Level 8
12801245: 9 Tage idle - Level 7
9468345: 181 Tage idle - Level 6 => LOESCHEN
8053545: 10 Tage idle - Level 22 (KEEP_CHARACTER)
8185445: 76 Tage idle - Level 19
10398545: 37 Tage idle - Level 9
10358045: 114 Tage idle - Level 6
8307345: 129 Tage idle - Level 10
8691845: 45 Tage idle - Level 8
12432045: 39 Tage idle - Level 1 (KEEP_CHARACTER)
12690245: 16 Tage idle - Level 1
10586045: 16 Tage idle - Level 6
12726345: 22 Tage idle - Level 1
12199845: 50 Tage idle - Level 1 => LOESCHEN
8125045: 4 Tage idle - Level 9
8920045: 9 Tage idle - Level 18
11813245: 55 Tage idle - Level 1 => LOESCHEN
12711045: 8 Tage idle - Level 10
8414345: 4 Tage idle - Level 8
12812845: 17 Tage idle - Level 1
7941745: 1 Tage idle - Level 1
8004045: 55 Tage idle - Level 22
13047545: 1 Tage idle - Level 4
12782345: 0 Tage idle - Level 8 (KEEP_CHARACTER)
12418445: 39 Tage idle - Level 1 => LOESCHEN
10485645: 136 Tage idle - Level 6
12707045: 1 Tage idle - Level 1
9494845: 23 Tage idle - Level 2
9783445: 32 Tage idle - Level 3
8566845: 64 Tage idle - Level 12
10288445: 85 Tage idle - Level 4
9799345: 36 Tage idle - Level 9
13098945: 2 Tage idle - Level 1
10815645: 11 Tage idle - Level 10
12393245: 2 Tage idle - Level 10
12763045: 12 Tage idle - Level 3
12352845: 11 Tage idle - Level 3
9794345: 182 Tage idle - Level 8
8992645: 33 Tage idle - Level 1 => LOESCHEN
11268045: 35 Tage idle - Level 2
10795445: 45 Tage idle - Level 7
13043145: 2 Tage idle - Level 6
11804945: 75 Tage idle - Level 2 => LOESCHEN
9227645: 219 Tage idle - Level 7 => LOESCHEN
9516245: 121 Tage idle - Level 4 => LOESCHEN
12759045: 4 Tage idle - Level 9
8076645: 23 Tage idle - Level 11
12682545: 9 Tage idle - Level 1
10659545: 6 Tage idle - Level 4
7943645: 0 Tage idle - Level 56 (KEEP_CHARACTER)
10010645: 67 Tage idle - Level 8
9430045: 162 Tage idle - Level 15
8593245: 2 Tage idle - Level 4 (KEEP_CHARACTER)
12875745: 14 Tage idle - Level 1
10152845: 0 Tage idle - Level 19
9491045: 142 Tage idle - Level 13
12672945: 25 Tage idle - Level 1
12961545: 9 Tage idle - Level 1
10209445: 7 Tage idle - Level 8
8664845: 15 Tage idle - Level 7
8092145: 107 Tage idle - Level 8
10183645: 23 Tage idle - Level 1
8051745: 55 Tage idle - Level 35
13135945: 0 Tage idle - Level 1
11983145: 46 Tage idle - Level 1 => LOESCHEN
12541645: 32 Tage idle - Level 1 => LOESCHEN
12622845: 0 Tage idle - Level 8
9861545: 42 Tage idle - Level 1 => LOESCHEN
10579645: 2 Tage idle - Level 9
10994545: 3 Tage idle - Level 9
12653645: 0 Tage idle - Level 10
12405745: 40 Tage idle - Level 1 (KEEP_CHARACTER)
12582745: 22 Tage idle - Level 7
11062145: 2 Tage idle - Level 7
11199745: 89 Tage idle - Level 3
10225645: 157 Tage idle - Level 8
12538245: 2 Tage idle - Level 1
8018145: 6 Tage idle - Level 14 (KEEP_CHARACTER)
10899745: 125 Tage idle - Level 5
12593645: 0 Tage idle - Level 6
10813145: 16 Tage idle - Level 8
12183345: 0 Tage idle - Level 4
8362145: 3 Tage idle - Level 1
12887945: 2 Tage idle - Level 1
8859245: 214 Tage idle - Level 18
8367845: 51 Tage idle - Level 9
11306345: 106 Tage idle - Level 4
9265645: 222 Tage idle - Level 7 => LOESCHEN
7946145: 81 Tage idle - Level 8
9848545: 189 Tage idle - Level 7
12209845: 28 Tage idle - Level 2
11534345: 40 Tage idle - Level 1 => LOESCHEN
9574845: 79 Tage idle - Level 3
8854245: 249 Tage idle - Level 8 => LOESCHEN
12346345: 43 Tage idle - Level 1 => LOESCHEN
8114945: 29 Tage idle - Level 16
8291945: 141 Tage idle - Level 10
11392545: 6 Tage idle - Level 6
9301345: 3 Tage idle - Level 6
9975445: 134 Tage idle - Level 8
10444645: 0 Tage idle - Level 14 (KEEP_CHARACTER)
11205945: 0 Tage idle - Level 25
13072145: 3 Tage idle - Level 1
10637845: 121 Tage idle - Level 6
12205445: 51 Tage idle - Level 1 => LOESCHEN
9600945: 21 Tage idle - Level 9
8191445: 265 Tage idle - Level 13
8516145: 34 Tage idle - Level 1 => LOESCHEN
10075445: 55 Tage idle - Level 8
11580745: 82 Tage idle - Level 7
8278245: 0 Tage idle - Level 13
8075445: 1 Tage idle - Level 31
13027745: 6 Tage idle - Level 1
9824245: 1 Tage idle - Level 4
9627045: 199 Tage idle - Level 6 => LOESCHEN
11105445: 2 Tage idle - Level 6
10222545: 112 Tage idle - Level 5
7952745: 19 Tage idle - Level 8 (KEEP_CHARACTER)
9323145: 52 Tage idle - Level 8
9581345: 169 Tage idle - Level 11
10086345: 62 Tage idle - Level 9 (KEEP_CHARACTER)
11268145: 89 Tage idle - Level 2 => LOESCHEN
11688745: 72 Tage idle - Level 7 (KEEP_CHARACTER)
11855745: 52 Tage idle - Level 5
12950745: 3 Tage idle - Level 1
8440945: 5 Tage idle - Level 6 (KEEP_CHARACTER)
12019845: 3 Tage idle - Level 1
12981545: 4 Tage idle - Level 4
11572345: 3 Tage idle - Level 11
12095745: 58 Tage idle - Level 1 => LOESCHEN
9527245: 101 Tage idle - Level 11
11167745: 4 Tage idle - Level 8
10603945: 0 Tage idle - Level 15
9289345: 73 Tage idle - Level 8
7964245: 25 Tage idle - Level 17 (KEEP_CHARACTER)
10740445: 44 Tage idle - Level 9
12227945: 1 Tage idle - Level 8
9395745: 176 Tage idle - Level 7
9558045: 170 Tage idle - Level 5 => LOESCHEN
12537045: 33 Tage idle - Level 1 => LOESCHEN
12618245: 28 Tage idle - Level 5
8508445: 4 Tage idle - Level 13
8842145: 15 Tage idle - Level 5
11406245: 13 Tage idle - Level 9
12754845: 13 Tage idle - Level 5
10776945: 58 Tage idle - Level 4
8726145: 5 Tage idle - Level 20
8984345: 3 Tage idle - Level 1
12354845: 42 Tage idle - Level 1 => LOESCHEN
9051345: 17 Tage idle - Level 24
12030345: 41 Tage idle - Level 1 => LOESCHEN
11021145: 18 Tage idle - Level 10
9922945: 75 Tage idle - Level 9
12121845: 5 Tage idle - Level 1
8710945: 94 Tage idle - Level 8
11857645: 5 Tage idle - Level 1
8143945: 10 Tage idle - Level 3
12416045: 39 Tage idle - Level 1 => LOESCHEN
9943445: 144 Tage idle - Level 5
10367245: 34 Tage idle - Level 14
11128545: 11 Tage idle - Level 1 (KEEP_CHARACTER)
11908645: 58 Tage idle - Level 1 => LOESCHEN
12598745: 19 Tage idle - Level 1
8402345: 0 Tage idle - Level 29 (KEEP_CHARACTER)
11421845: 39 Tage idle - Level 8
9761145: 9 Tage idle - Level 8
11929145: 3 Tage idle - Level 1
13050445: 0 Tage idle - Level 5
12041245: 43 Tage idle - Level 1 => LOESCHEN
8843445: 178 Tage idle - Level 8
13030545: 5 Tage idle - Level 1
11878845: 3 Tage idle - Level 8
10829145: 16 Tage idle - Level 9
8620745: 33 Tage idle - Level 10
13097145: 2 Tage idle - Level 1
7950945: 12 Tage idle - Level 13
11650445: 50 Tage idle - Level 1 (KEEP_CHARACTER)
11731645: 1 Tage idle - Level 1
8717845: 250 Tage idle - Level 8 => LOESCHEN
8195945: 20 Tage idle - Level 3
11585145: 1 Tage idle - Level 1
10657145: 72 Tage idle - Level 7
11473846: 32 Tage idle - Level 8
12235046: 9 Tage idle - Level 1
13087546: 0 Tage idle - Level 3
8621346: 9 Tage idle - Level 2
13092146: 0 Tage idle - Level 2
8338346: 82 Tage idle - Level 5
10966346: 22 Tage idle - Level 3
12949946: 9 Tage idle - Level 1
12458446: 27 Tage idle - Level 1
12432946: 26 Tage idle - Level 6
10743646: 46 Tage idle - Level 1 => LOESCHEN
9707746: 0 Tage idle - Level 20
11348146: 85 Tage idle - Level 5
11064146: 45 Tage idle - Level 1 => LOESCHEN
11803846: 0 Tage idle - Level 9
12038546: 49 Tage idle - Level 1 => LOESCHEN
8591546: 3 Tage idle - Level 20
12459046: 2 Tage idle - Level 10
8303146: 13 Tage idle - Level 3
12337446: 10 Tage idle - Level 1
12965446: 8 Tage idle - Level 3 (KEEP_CHARACTER)
11419746: 4 Tage idle - Level 4
12276846: 28 Tage idle - Level 1
10055646: 0 Tage idle - Level 11 (KEEP_CHARACTER)
10714046: 76 Tage idle - Level 8
9769346: 5 Tage idle - Level 3
10192146: 2 Tage idle - Level 6
9601646: 196 Tage idle - Level 10
12621046: 7 Tage idle - Level 4
12545546: 31 Tage idle - Level 2
12190646: 31 Tage idle - Level 6
11916446: 2 Tage idle - Level 25
9389946: 191 Tage idle - Level 6 => LOESCHEN
12363246: 0 Tage idle - Level 16
9678546: 145 Tage idle - Level 6
12651946: 21 Tage idle - Level 4
9510846: 93 Tage idle - Level 16
