Tibia - Graphical Multi-User-Dungeon
Löschen alter User gestartet: Mon May  1 00:13:00 2006
12019056: 0 Tage idle - Level 17
8992656: 263 Tage idle - Level 11
14214756: 2 Tage idle - Level 8 (KEEP_CHARACTER)
13053456: 17 Tage idle - Level 3
8633356: 4 Tage idle - Level 31
13398456: 25 Tage idle - Level 1
14529556: 12 Tage idle - Level 1
14164356: 18 Tage idle - Level 1
14129556: 33 Tage idle - Level 2
11683656: 25 Tage idle - Level 8
11480856: 162 Tage idle - Level 8
14721756: 0 Tage idle - Level 1 (KEEP_CHARACTER)
11860956: 1 Tage idle - Level 10
10026556: 0 Tage idle - Level 7 (KEEP_CHARACTER)
8020956: 4 Tage idle - Level 12
9942056: 218 Tage idle - Level 12
14661056: 0 Tage idle - Level 6
13318156: 0 Tage idle - Level 5
14585556: 9 Tage idle - Level 1
8249956: 331 Tage idle - Level 11 => LOESCHEN
9476856: 295 Tage idle - Level 9 => LOESCHEN
8132956: 138 Tage idle - Level 21
8011256: 5 Tage idle - Level 7
13424556: 37 Tage idle - Level 12
14773056: 0 Tage idle - Level 1
11542756: 0 Tage idle - Level 22
11006156: 193 Tage idle - Level 8
12638756: 3 Tage idle - Level 7
8088156: 0 Tage idle - Level 30 (KEEP_CHARACTER)
10710856: 78 Tage idle - Level 12
7944956: 15 Tage idle - Level 19
13622356: 56 Tage idle - Level 1 => LOESCHEN
13181656: 57 Tage idle - Level 3
10397356: 0 Tage idle - Level 11
7955156: 169 Tage idle - Level 12
12795856: 0 Tage idle - Level 3
14282256: 0 Tage idle - Level 8
10605056: 6 Tage idle - Level 25
13982256: 41 Tage idle - Level 1 => LOESCHEN
13820156: 1 Tage idle - Level 14
11062156: 205 Tage idle - Level 7
8129556: 4 Tage idle - Level 54
10341656: 159 Tage idle - Level 10
10443356: 0 Tage idle - Level 16
12629756: 86 Tage idle - Level 2 => LOESCHEN
14161256: 1 Tage idle - Level 7
8321756: 1 Tage idle - Level 15
8246156: 307 Tage idle - Level 10 => LOESCHEN
9133756: 47 Tage idle - Level 19
14506556: 5 Tage idle - Level 1
10712056: 18 Tage idle - Level 23
9357056: 0 Tage idle - Level 1 (KEEP_CHARACTER)
13674356: 25 Tage idle - Level 6
10398656: 180 Tage idle - Level 6 => LOESCHEN
10104656: 252 Tage idle - Level 16
13922556: 20 Tage idle - Level 1
14111156: 1 Tage idle - Level 15
14608256: 3 Tage idle - Level 1
13806556: 1 Tage idle - Level 1
12305956: 0 Tage idle - Level 1
10616656: 49 Tage idle - Level 4
8332656: 176 Tage idle - Level 5 => LOESCHEN
14137356: 33 Tage idle - Level 1 => LOESCHEN
13583556: 25 Tage idle - Level 1
8702456: 269 Tage idle - Level 10
12822556: 47 Tage idle - Level 1 => LOESCHEN
7951456: 148 Tage idle - Level 5
12331056: 4 Tage idle - Level 13
13345956: 1 Tage idle - Level 1
12954456: 87 Tage idle - Level 8
11656656: 15 Tage idle - Level 7
10277656: 173 Tage idle - Level 8
12751656: 96 Tage idle - Level 5
14284156: 2 Tage idle - Level 1
12761956: 58 Tage idle - Level 1 => LOESCHEN
14172856: 1 Tage idle - Level 12
7987956: 74 Tage idle - Level 9
9636756: 0 Tage idle - Level 28
9844156: 57 Tage idle - Level 7
13751156: 43 Tage idle - Level 1 => LOESCHEN
9069756: 0 Tage idle - Level 46
14401056: 0 Tage idle - Level 13
8282956: 20 Tage idle - Level 11
12889856: 18 Tage idle - Level 12
10293156: 17 Tage idle - Level 8
13984856: 40 Tage idle - Level 4
14092256: 34 Tage idle - Level 1 => LOESCHEN
11920356: 146 Tage idle - Level 9
14214156: 28 Tage idle - Level 1
14710256: 2 Tage idle - Level 1
14138656: 0 Tage idle - Level 1
14143256: 3 Tage idle - Level 1
12661456: 1 Tage idle - Level 20
13676256: 0 Tage idle - Level 19 (KEEP_CHARACTER)
8222556: 29 Tage idle - Level 1
13509556: 7 Tage idle - Level 1
13848956: 4 Tage idle - Level 6
13731956: 56 Tage idle - Level 1 => LOESCHEN
12641556: 87 Tage idle - Level 5
13448956: 49 Tage idle - Level 8
13904556: 25 Tage idle - Level 10
14058056: 2 Tage idle - Level 11
12779056: 0 Tage idle - Level 19
10481356: 115 Tage idle - Level 4
14771956: 0 Tage idle - Level 1
9445456: 1 Tage idle - Level 21
11455756: 2 Tage idle - Level 1
12019856: 0 Tage idle - Level 10
12308456: 106 Tage idle - Level 9
13778656: 1 Tage idle - Level 10
14174756: 17 Tage idle - Level 6
7939056: 251 Tage idle - Level 14
13905156: 46 Tage idle - Level 1 => LOESCHEN
8385956: 0 Tage idle - Level 9
13960556: 43 Tage idle - Level 1 => LOESCHEN
14767956: 0 Tage idle - Level 1
13631456: 0 Tage idle - Level 1
11608456: 67 Tage idle - Level 1 (KEEP_CHARACTER)
14079256: 29 Tage idle - Level 4
7964256: 12 Tage idle - Level 29
14616056: 8 Tage idle - Level 1
12354156: 90 Tage idle - Level 15
13657656: 5 Tage idle - Level 4
14382856: 18 Tage idle - Level 1 (KEEP_CHARACTER)
9917656: 25 Tage idle - Level 17
8335856: 6 Tage idle - Level 45 (KEEP_CHARACTER)
13333156: 0 Tage idle - Level 11
14393056: 19 Tage idle - Level 1
12202356: 60 Tage idle - Level 10
14439456: 17 Tage idle - Level 1
8189356: 16 Tage idle - Level 17
14362956: 21 Tage idle - Level 1
11410956: 35 Tage idle - Level 11
9406256: 49 Tage idle - Level 1 => LOESCHEN
13769656: 4 Tage idle - Level 9
14535556: 1 Tage idle - Level 1
12309756: 18 Tage idle - Level 5
8903456: 0 Tage idle - Level 8
11153056: 1 Tage idle - Level 10
12613256: 79 Tage idle - Level 6
12820756: 8 Tage idle - Level 11
10842856: 180 Tage idle - Level 9
14515656: 4 Tage idle - Level 7 (KEEP_CHARACTER)
12629156: 49 Tage idle - Level 1 => LOESCHEN
10159856: 1 Tage idle - Level 7
13805356: 48 Tage idle - Level 1 => LOESCHEN
14085156: 32 Tage idle - Level 2
12016056: 3 Tage idle - Level 12
10453056: 218 Tage idle - Level 8
9179256: 14 Tage idle - Level 17
14500356: 0 Tage idle - Level 15
14217356: 28 Tage idle - Level 1
13582356: 54 Tage idle - Level 1 => LOESCHEN
14597156: 9 Tage idle - Level 1
9027456: 62 Tage idle - Level 6
9361156: 190 Tage idle - Level 8
9320756: 4 Tage idle - Level 7
8357656: 5 Tage idle - Level 30
11954356: 112 Tage idle - Level 10
8033156: 22 Tage idle - Level 20
13030556: 48 Tage idle - Level 7
13856756: 49 Tage idle - Level 1 => LOESCHEN
14663056: 5 Tage idle - Level 1
14541456: 0 Tage idle - Level 6
12482356: 0 Tage idle - Level 40 (KEEP_CHARACTER)
13988656: 6 Tage idle - Level 7
14592156: 5 Tage idle - Level 1
14551756: 8 Tage idle - Level 1
13253956: 32 Tage idle - Level 1 => LOESCHEN
12158957: 0 Tage idle - Level 21
14551757: 11 Tage idle - Level 1
13548157: 8 Tage idle - Level 9
8145157: 232 Tage idle - Level 9
8687357: 7 Tage idle - Level 10
8722457: 123 Tage idle - Level 10
13355657: 58 Tage idle - Level 1 => LOESCHEN
12265257: 1 Tage idle - Level 21 (KEEP_CHARACTER)
8074257: 3 Tage idle - Level 21
13568757: 0 Tage idle - Level 11
10990957: 30 Tage idle - Level 20
8165757: 366 Tage idle - Level 14
10413957: 18 Tage idle - Level 21
8409257: 4 Tage idle - Level 5
11428757: 4 Tage idle - Level 12
14056257: 3 Tage idle - Level 8
12939657: 4 Tage idle - Level 8
11819057: 58 Tage idle - Level 14
14400557: 14 Tage idle - Level 1
13031857: 5 Tage idle - Level 4
10409957: 65 Tage idle - Level 1 => LOESCHEN
13903357: 46 Tage idle - Level 1 => LOESCHEN
14056957: 4 Tage idle - Level 1
13954057: 34 Tage idle - Level 1 => LOESCHEN
8389757: 1 Tage idle - Level 13
9104957: 2 Tage idle - Level 8
8551057: 7 Tage idle - Level 6
13472957: 0 Tage idle - Level 14
14199057: 21 Tage idle - Level 1
8719057: 94 Tage idle - Level 19
13716457: 16 Tage idle - Level 1
14112557: 3 Tage idle - Level 4
12833557: 18 Tage idle - Level 12
12398457: 0 Tage idle - Level 24
8369857: 328 Tage idle - Level 17
14340557: 18 Tage idle - Level 1
8045357: 33 Tage idle - Level 15
13205057: 42 Tage idle - Level 1 => LOESCHEN
8425457: 255 Tage idle - Level 11
7952857: 330 Tage idle - Level 11 => LOESCHEN
13509657: 1 Tage idle - Level 5
12210857: 12 Tage idle - Level 3
9733557: 28 Tage idle - Level 12
9034657: 71 Tage idle - Level 22
8232957: 276 Tage idle - Level 14
13985557: 22 Tage idle - Level 6
14255357: 25 Tage idle - Level 4
10218657: 0 Tage idle - Level 31 (KEEP_CHARACTER)
13423457: 70 Tage idle - Level 8
8223257: 334 Tage idle - Level 12
9734157: 1 Tage idle - Level 12
11992357: 3 Tage idle - Level 24
8603357: 29 Tage idle - Level 6 (KEEP_CHARACTER)
10613657: 68 Tage idle - Level 5
11182057: 32 Tage idle - Level 5
9050157: 274 Tage idle - Level 10
14469057: 1 Tage idle - Level 1
11101157: 31 Tage idle - Level 1 => LOESCHEN
10629557: 163 Tage idle - Level 11
13049657: 14 Tage idle - Level 15 (KEEP_CHARACTER)
11106857: 8 Tage idle - Level 7
12870257: 50 Tage idle - Level 11
12384457: 1 Tage idle - Level 9
8118157: 1 Tage idle - Level 14
12931557: 39 Tage idle - Level 11
13657757: 59 Tage idle - Level 1 => LOESCHEN
14636757: 2 Tage idle - Level 1
11107457: 1 Tage idle - Level 15
13627557: 56 Tage idle - Level 1 => LOESCHEN
10396957: 154 Tage idle - Level 7
12962357: 48 Tage idle - Level 3
14576057: 9 Tage idle - Level 2
13313357: 1 Tage idle - Level 21
9249657: 132 Tage idle - Level 13
13329257: 75 Tage idle - Level 8
14216857: 20 Tage idle - Level 12
12243557: 50 Tage idle - Level 13
12532157: 120 Tage idle - Level 5
13673257: 59 Tage idle - Level 1 => LOESCHEN
12091457: 114 Tage idle - Level 4
7955357: 64 Tage idle - Level 19 (KEEP_CHARACTER)
14485257: 0 Tage idle - Level 1
14034557: 28 Tage idle - Level 6
14323157: 22 Tage idle - Level 1
13111157: 0 Tage idle - Level 21
14252257: 0 Tage idle - Level 1
9543557: 30 Tage idle - Level 17
9599957: 15 Tage idle - Level 22
13623157: 24 Tage idle - Level 12
9356657: 9 Tage idle - Level 6
14308957: 23 Tage idle - Level 1
9361257: 257 Tage idle - Level 8 => LOESCHEN
11655557: 52 Tage idle - Level 1 => LOESCHEN
10357757: 3 Tage idle - Level 6
13395557: 10 Tage idle - Level 1
11371557: 11 Tage idle - Level 8
13517457: 46 Tage idle - Level 1 => LOESCHEN
8403057: 11 Tage idle - Level 12
9670457: 3 Tage idle - Level 36
14263157: 26 Tage idle - Level 1
14192257: 19 Tage idle - Level 1
13345457: 30 Tage idle - Level 1 => LOESCHEN
7956657: 13 Tage idle - Level 7
13563157: 5 Tage idle - Level 11
13152957: 79 Tage idle - Level 4
13315257: 53 Tage idle - Level 1 => LOESCHEN
14537557: 1 Tage idle - Level 1
11711857: 65 Tage idle - Level 7
14547857: 10 Tage idle - Level 1
13872357: 12 Tage idle - Level 3
11311857: 20 Tage idle - Level 6
10348757: 23 Tage idle - Level 6
14274057: 6 Tage idle - Level 1
14436457: 14 Tage idle - Level 3
10971057: 59 Tage idle - Level 25
13837557: 47 Tage idle - Level 1 => LOESCHEN
8105457: 0 Tage idle - Level 34
14609057: 1 Tage idle - Level 8
13771257: 53 Tage idle - Level 1 => LOESCHEN
8156157: 229 Tage idle - Level 18
9996157: 212 Tage idle - Level 7 => LOESCHEN
12727257: 2 Tage idle - Level 1
11312457: 170 Tage idle - Level 11
12083757: 0 Tage idle - Level 10
12995757: 4 Tage idle - Level 24
8885957: 2 Tage idle - Level 13
12792957: 10 Tage idle - Level 2
9297957: 0 Tage idle - Level 18
14411557: 18 Tage idle - Level 1
13499157: 14 Tage idle - Level 14 (KEEP_CHARACTER)
13873657: 9 Tage idle - Level 5
12494657: 1 Tage idle - Level 2
8679057: 1 Tage idle - Level 10
9363857: 201 Tage idle - Level 13
14523557: 8 Tage idle - Level 1
9607357: 261 Tage idle - Level 16
14032057: 7 Tage idle - Level 2
9530857: 134 Tage idle - Level 8
8151857: 63 Tage idle - Level 8
11870157: 23 Tage idle - Level 1
13600157: 62 Tage idle - Level 2 => LOESCHEN
13109757: 87 Tage idle - Level 6
14670357: 0 Tage idle - Level 5
11850257: 158 Tage idle - Level 5 => LOESCHEN
13970357: 0 Tage idle - Level 4
9242857: 49 Tage idle - Level 10
11177557: 3 Tage idle - Level 13
14377757: 0 Tage idle - Level 10
12769657: 11 Tage idle - Level 9
9339957: 3 Tage idle - Level 8
12490257: 83 Tage idle - Level 8
11689557: 170 Tage idle - Level 7
11521857: 48 Tage idle - Level 7
10305157: 234 Tage idle - Level 7 => LOESCHEN
14686957: 3 Tage idle - Level 1
10067257: 13 Tage idle - Level 7
14236157: 2 Tage idle - Level 6 (KEEP_CHARACTER)
14489757: 14 Tage idle - Level 3
12961857: 87 Tage idle - Level 5
14368057: 20 Tage idle - Level 1
8522957: 61 Tage idle - Level 12
12319557: 132 Tage idle - Level 4 => LOESCHEN
8589557: 0 Tage idle - Level 53
10391357: 42 Tage idle - Level 8
9355457: 8 Tage idle - Level 11 (KEEP_CHARACTER)
12825957: 29 Tage idle - Level 5
11451557: 55 Tage idle - Level 9
9528057: 65 Tage idle - Level 3
13571657: 10 Tage idle - Level 3
10129157: 15 Tage idle - Level 56
12279457: 48 Tage idle - Level 8
8123557: 202 Tage idle - Level 1 (KEEP_CHARACTER)
8377057: 210 Tage idle - Level 10
10913957: 161 Tage idle - Level 8
11021357: 8 Tage idle - Level 1
13951757: 42 Tage idle - Level 1 => LOESCHEN
10139457: 1 Tage idle - Level 8 (KEEP_CHARACTER)
13911257: 45 Tage idle - Level 1 => LOESCHEN
11943657: 49 Tage idle - Level 7
11376657: 4 Tage idle - Level 5
10032757: 14 Tage idle - Level 3
13896757: 28 Tage idle - Level 1
9584057: 179 Tage idle - Level 5 => LOESCHEN
13937457: 13 Tage idle - Level 4
13116957: 0 Tage idle - Level 6
12365957: 0 Tage idle - Level 28
8909957: 30 Tage idle - Level 5
13208357: 1 Tage idle - Level 16 (KEEP_CHARACTER)
11235057: 0 Tage idle - Level 12 (KEEP_CHARACTER)
11777257: 4 Tage idle - Level 12
14648357: 2 Tage idle - Level 1
14035257: 19 Tage idle - Level 1
9326557: 309 Tage idle - Level 10 => LOESCHEN
14622857: 0 Tage idle - Level 1
14754757: 0 Tage idle - Level 1
12159057: 1 Tage idle - Level 13
14268957: 20 Tage idle - Level 1
11483657: 11 Tage idle - Level 9
14724557: 0 Tage idle - Level 3
9656257: 115 Tage idle - Level 9
14734857: 1 Tage idle - Level 1
10570557: 155 Tage idle - Level 12
14542257: 4 Tage idle - Level 14 (KEEP_CHARACTER)
14259257: 5 Tage idle - Level 6
11063757: 46 Tage idle - Level 1 => LOESCHEN
14426257: 0 Tage idle - Level 10
14507457: 12 Tage idle - Level 5 (KEEP_CHARACTER)
14142257: 13 Tage idle - Level 1
9849457: 25 Tage idle - Level 11 (KEEP_CHARACTER)
11859757: 70 Tage idle - Level 6
14522357: 10 Tage idle - Level 1 (KEEP_CHARACTER)
9651257: 1 Tage idle - Level 9
13482757: 11 Tage idle - Level 1
10160957: 0 Tage idle - Level 8
14173057: 0 Tage idle - Level 1
10298457: 0 Tage idle - Level 14
9839857: 252 Tage idle - Level 8 => LOESCHEN
9555857: 1 Tage idle - Level 7
8754057: 1 Tage idle - Level 24
9115357: 0 Tage idle - Level 37
14163457: 31 Tage idle - Level 1 => LOESCHEN
8490657: 305 Tage idle - Level 11
9379157: 147 Tage idle - Level 7
14624757: 1 Tage idle - Level 3
9966757: 199 Tage idle - Level 8
14138957: 33 Tage idle - Level 1 => LOESCHEN
14346357: 0 Tage idle - Level 9 (KEEP_CHARACTER)
14559457: 9 Tage idle - Level 1
13914457: 0 Tage idle - Level 8 (KEEP_CHARACTER)
10147257: 0 Tage idle - Level 39 (KEEP_CHARACTER)
14690357: 4 Tage idle - Level 1
8233057: 2 Tage idle - Level 7
10998657: 148 Tage idle - Level 4 => LOESCHEN
11394757: 1 Tage idle - Level 23
8046157: 99 Tage idle - Level 20
13666957: 59 Tage idle - Level 1 => LOESCHEN
10633757: 1 Tage idle - Level 20 (KEEP_CHARACTER)
12789657: 7 Tage idle - Level 7
11663457: 23 Tage idle - Level 5
14099457: 35 Tage idle - Level 1 => LOESCHEN
14266457: 21 Tage idle - Level 1
14144857: 5 Tage idle - Level 2
12967557: 84 Tage idle - Level 2 => LOESCHEN
8573757: 10 Tage idle - Level 16
9461257: 2 Tage idle - Level 11
13495557: 44 Tage idle - Level 4
14707857: 0 Tage idle - Level 9
13328857: 0 Tage idle - Level 7
9512257: 196 Tage idle - Level 11
13055057: 41 Tage idle - Level 8
11031057: 87 Tage idle - Level 9
14023857: 39 Tage idle - Level 1 => LOESCHEN
14069957: 36 Tage idle - Level 1 => LOESCHEN
12998357: 3 Tage idle - Level 19
8017257: 329 Tage idle - Level 14
10199957: 6 Tage idle - Level 27
10812257: 110 Tage idle - Level 7
14368857: 17 Tage idle - Level 1
8108757: 68 Tage idle - Level 3
13151157: 29 Tage idle - Level 1
14657457: 1 Tage idle - Level 10
12430657: 55 Tage idle - Level 1 => LOESCHEN
10544157: 78 Tage idle - Level 8
12816357: 30 Tage idle - Level 2
14186557: 30 Tage idle - Level 1 => LOESCHEN
14515957: 2 Tage idle - Level 11
10478957: 2 Tage idle - Level 7
7955557: 1 Tage idle - Level 16 (KEEP_CHARACTER)
13015257: 83 Tage idle - Level 6
9569257: 78 Tage idle - Level 7
14698557: 2 Tage idle - Level 1
8808257: 12 Tage idle - Level 19
11381357: 84 Tage idle - Level 5
13901757: 29 Tage idle - Level 1
13830857: 0 Tage idle - Level 9
10195557: 58 Tage idle - Level 4
8768157: 130 Tage idle - Level 7
14035357: 38 Tage idle - Level 1 => LOESCHEN
13725057: 55 Tage idle - Level 1 => LOESCHEN
14202357: 21 Tage idle - Level 3
13076957: 0 Tage idle - Level 10
8819157: 289 Tage idle - Level 12
8003257: 15 Tage idle - Level 26
13826857: 13 Tage idle - Level 6
10677357: 211 Tage idle - Level 7 => LOESCHEN
11357457: 160 Tage idle - Level 7
11073457: 196 Tage idle - Level 8
11109557: 4 Tage idle - Level 17
9068857: 0 Tage idle - Level 13
12169457: 46 Tage idle - Level 1 => LOESCHEN
12204557: 73 Tage idle - Level 6
11367757: 69 Tage idle - Level 6
13898057: 46 Tage idle - Level 1 => LOESCHEN
8980957: 0 Tage idle - Level 8
12680457: 89 Tage idle - Level 12
14456557: 16 Tage idle - Level 1
13366157: 11 Tage idle - Level 3
14046257: 24 Tage idle - Level 1
8991157: 1 Tage idle - Level 4 (KEEP_CHARACTER)
12483257: 0 Tage idle - Level 39 (KEEP_CHARACTER)
9099657: 29 Tage idle - Level 8
13457657: 6 Tage idle - Level 7
10799657: 220 Tage idle - Level 8
7997957: 8 Tage idle - Level 11
11079757: 134 Tage idle - Level 16
8723357: 77 Tage idle - Level 13
10237557: 3 Tage idle - Level 42 (KEEP_CHARACTER)
14654357: 6 Tage idle - Level 1
11702357: 5 Tage idle - Level 1 (KEEP_CHARACTER)
12849057: 76 Tage idle - Level 8
14335557: 18 Tage idle - Level 4
13862957: 1 Tage idle - Level 19
14624157: 5 Tage idle - Level 1
10339257: 17 Tage idle - Level 16
13873157: 39 Tage idle - Level 1 => LOESCHEN
13462957: 70 Tage idle - Level 5
14350457: 0 Tage idle - Level 8
10222257: 233 Tage idle - Level 8
10683257: 64 Tage idle - Level 6
10065557: 87 Tage idle - Level 4
12332057: 2 Tage idle - Level 6
11379257: 144 Tage idle - Level 11
11794157: 2 Tage idle - Level 39
14295457: 6 Tage idle - Level 1
8957657: 32 Tage idle - Level 5
8470857: 17 Tage idle - Level 20
13504257: 11 Tage idle - Level 7
14280157: 7 Tage idle - Level 2
14523757: 9 Tage idle - Level 3
12834457: 24 Tage idle - Level 14
13069157: 59 Tage idle - Level 7
12596557: 7 Tage idle - Level 1
9709257: 17 Tage idle - Level 10
8826357: 83 Tage idle - Level 6
11719557: 168 Tage idle - Level 6
9689057: 92 Tage idle - Level 7
13342557: 68 Tage idle - Level 5
13429357: 19 Tage idle - Level 1
12672757: 31 Tage idle - Level 1 => LOESCHEN
14610157: 1 Tage idle - Level 4
10497657: 169 Tage idle - Level 9
14124357: 34 Tage idle - Level 1 => LOESCHEN
8081757: 19 Tage idle - Level 27
12723757: 64 Tage idle - Level 6
8786257: 221 Tage idle - Level 8
12855657: 51 Tage idle - Level 1 => LOESCHEN
8173157: 127 Tage idle - Level 5
9157857: 6 Tage idle - Level 25
7974957: 36 Tage idle - Level 1 => LOESCHEN
13034657: 67 Tage idle - Level 7
8579457: 5 Tage idle - Level 6
13865457: 47 Tage idle - Level 1 => LOESCHEN
13166557: 51 Tage idle - Level 8
11765957: 0 Tage idle - Level 10
10184057: 94 Tage idle - Level 1 (KEEP_CHARACTER)
10103157: 169 Tage idle - Level 12
13683157: 57 Tage idle - Level 1 => LOESCHEN
14287757: 4 Tage idle - Level 9
13232457: 2 Tage idle - Level 16 (KEEP_CHARACTER)
12800557: 2 Tage idle - Level 5
12066557: 21 Tage idle - Level 8
14540557: 11 Tage idle - Level 1
9705557: 215 Tage idle - Level 11
12491757: 116 Tage idle - Level 7
11644957: 57 Tage idle - Level 2
12948357: 18 Tage idle - Level 1
13754757: 0 Tage idle - Level 21
12715357: 9 Tage idle - Level 5
13602957: 0 Tage idle - Level 17
13694057: 7 Tage idle - Level 4
9255157: 89 Tage idle - Level 6
14500757: 14 Tage idle - Level 1
8053457: 297 Tage idle - Level 10
8636357: 202 Tage idle - Level 15
9812557: 231 Tage idle - Level 10
10935257: 5 Tage idle - Level 19
10079657: 0 Tage idle - Level 21
14405257: 4 Tage idle - Level 8
14167357: 0 Tage idle - Level 6
13603557: 37 Tage idle - Level 8
13158157: 3 Tage idle - Level 1
8535257: 2 Tage idle - Level 25 (KEEP_CHARACTER)
14137157: 29 Tage idle - Level 1
14147457: 10 Tage idle - Level 1
14517257: 0 Tage idle - Level 6
13969057: 16 Tage idle - Level 1
13229757: 25 Tage idle - Level 1
9863957: 3 Tage idle - Level 9
13898157: 32 Tage idle - Level 5
13776557: 35 Tage idle - Level 1 => LOESCHEN
8495157: 30 Tage idle - Level 11
14253857: 24 Tage idle - Level 5
9463957: 230 Tage idle - Level 13
13325857: 14 Tage idle - Level 17
11220657: 1 Tage idle - Level 13
11145057: 62 Tage idle - Level 5
8667857: 113 Tage idle - Level 10
13700257: 6 Tage idle - Level 1
13908757: 45 Tage idle - Level 1 => LOESCHEN
8211457: 28 Tage idle - Level 17
13878257: 46 Tage idle - Level 1 => LOESCHEN
8561057: 62 Tage idle - Level 8
9125157: 31 Tage idle - Level 4
9378757: 7 Tage idle - Level 17
8658157: 348 Tage idle - Level 11 => LOESCHEN
9505257: 70 Tage idle - Level 8
13787457: 3 Tage idle - Level 4
