Tibia - Graphical Multi-User-Dungeon
Löschen alter User gestartet: Tue Nov  1 00:13:00 2005
10463462: 9 Tage idle - Level 5
9716162: 44 Tage idle - Level 6 (KEEP_CHARACTER)
8357762: 9 Tage idle - Level 13 (KEEP_CHARACTER)
9082962: 64 Tage idle - Level 8
9290362: 23 Tage idle - Level 1
11422562: 9 Tage idle - Level 1
9417962: 119 Tage idle - Level 6
9883562: 15 Tage idle - Level 4
9802662: 7 Tage idle - Level 18
10560162: 42 Tage idle - Level 9
11529962: 0 Tage idle - Level 5
8844162: 1 Tage idle - Level 9
8226462: 18 Tage idle - Level 2
11372162: 13 Tage idle - Level 1
8976062: 33 Tage idle - Level 10
11377862: 4 Tage idle - Level 2
11053362: 16 Tage idle - Level 1
11301562: 13 Tage idle - Level 1
9388062: 78 Tage idle - Level 5
11230662: 16 Tage idle - Level 1
11439062: 8 Tage idle - Level 1
9849362: 22 Tage idle - Level 3
8966462: 30 Tage idle - Level 15
9175662: 87 Tage idle - Level 10
8910762: 95 Tage idle - Level 7
9226662: 17 Tage idle - Level 6
9196162: 8 Tage idle - Level 4
11444362: 8 Tage idle - Level 2
9935862: 44 Tage idle - Level 2
10931262: 40 Tage idle - Level 1 => LOESCHEN
9160362: 26 Tage idle - Level 4 (KEEP_CHARACTER)
10156862: 83 Tage idle - Level 2 => LOESCHEN
8359662: 59 Tage idle - Level 8
11383762: 11 Tage idle - Level 1
8288762: 135 Tage idle - Level 5
8248262: 188 Tage idle - Level 11
9180962: 1 Tage idle - Level 17 (KEEP_CHARACTER)
10212462: 35 Tage idle - Level 5
10218062: 75 Tage idle - Level 5
8055762: 1 Tage idle - Level 37 (KEEP_CHARACTER)
10719862: 45 Tage idle - Level 2
11475862: 5 Tage idle - Level 1 (KEEP_CHARACTER)
11309062: 17 Tage idle - Level 1
11278662: 13 Tage idle - Level 1
9490762: 72 Tage idle - Level 5
11339962: 15 Tage idle - Level 1
8041062: 46 Tage idle - Level 12
9679262: 1 Tage idle - Level 4
10725762: 44 Tage idle - Level 1 => LOESCHEN
10031462: 44 Tage idle - Level 1 => LOESCHEN
8492462: 31 Tage idle - Level 3
8128562: 46 Tage idle - Level 1 => LOESCHEN
11279962: 15 Tage idle - Level 1
7954862: 5 Tage idle - Level 18 (KEEP_CHARACTER)
7975362: 78 Tage idle - Level 1 (KEEP_CHARACTER)
10412162: 19 Tage idle - Level 1
10093062: 3 Tage idle - Level 10
10909262: 37 Tage idle - Level 2
9674962: 76 Tage idle - Level 9
8838362: 57 Tage idle - Level 25 (KEEP_CHARACTER)
9725962: 1 Tage idle - Level 16 (KEEP_CHARACTER)
9852162: 41 Tage idle - Level 9
10519562: 8 Tage idle - Level 1
10058962: 52 Tage idle - Level 9
9478362: 6 Tage idle - Level 16
10281262: 0 Tage idle - Level 23
9781962: 56 Tage idle - Level 1 => LOESCHEN
8317362: 7 Tage idle - Level 6
8610662: 51 Tage idle - Level 3
8742562: 38 Tage idle - Level 4
8124862: 0 Tage idle - Level 18
9919762: 16 Tage idle - Level 1
9068762: 20 Tage idle - Level 9
8059562: 41 Tage idle - Level 4
9235762: 40 Tage idle - Level 2
8277262: 89 Tage idle - Level 1 (KEEP_CHARACTER)
9205562: 0 Tage idle - Level 49 (KEEP_CHARACTER)
8160262: 26 Tage idle - Level 11
8403862: 183 Tage idle - Level 8
10170562: 32 Tage idle - Level 9
11392862: 8 Tage idle - Level 2
10875062: 42 Tage idle - Level 1 => LOESCHEN
11144962: 2 Tage idle - Level 8
11069362: 31 Tage idle - Level 1 => LOESCHEN
7947062: 9 Tage idle - Level 22
10885362: 11 Tage idle - Level 1
9479662: 68 Tage idle - Level 4
8915862: 3 Tage idle - Level 7
10272262: 0 Tage idle - Level 1
9033562: 83 Tage idle - Level 2 => LOESCHEN
9783162: 97 Tage idle - Level 10
11170062: 1 Tage idle - Level 1
9667162: 36 Tage idle - Level 6
10875762: 39 Tage idle - Level 1 => LOESCHEN
11145562: 4 Tage idle - Level 7
9930262: 0 Tage idle - Level 12
8222162: 10 Tage idle - Level 2
9940562: 16 Tage idle - Level 19
8977462: 20 Tage idle - Level 13
9251962: 0 Tage idle - Level 8
11500062: 1 Tage idle - Level 1
9343362: 0 Tage idle - Level 8
11308562: 17 Tage idle - Level 1
8917062: 123 Tage idle - Level 4 => LOESCHEN
8218162: 16 Tage idle - Level 10
11318862: 3 Tage idle - Level 8
9196962: 37 Tage idle - Level 1 => LOESCHEN
8972462: 6 Tage idle - Level 1
10111462: 63 Tage idle - Level 2 => LOESCHEN
11045062: 33 Tage idle - Level 1 => LOESCHEN
10040562: 46 Tage idle - Level 8
8988362: 0 Tage idle - Level 19
11181662: 0 Tage idle - Level 1
8086662: 31 Tage idle - Level 17 (KEEP_CHARACTER)
9840062: 9 Tage idle - Level 9
7943362: 90 Tage idle - Level 40
10887262: 29 Tage idle - Level 1
9440062: 18 Tage idle - Level 1
9699262: 1 Tage idle - Level 9
11202462: 14 Tage idle - Level 5
9374862: 1 Tage idle - Level 20
8609162: 47 Tage idle - Level 4
11269062: 19 Tage idle - Level 1
11557762: 0 Tage idle - Level 1
7949662: 21 Tage idle - Level 17
11491462: 1 Tage idle - Level 1 (KEEP_CHARACTER)
10482262: 8 Tage idle - Level 1
8847462: 109 Tage idle - Level 6
8604162: 57 Tage idle - Level 1 (KEEP_CHARACTER)
9416162: 7 Tage idle - Level 5 (KEEP_CHARACTER)
9593162: 6 Tage idle - Level 11 (KEEP_CHARACTER)
11233962: 9 Tage idle - Level 1
8057762: 25 Tage idle - Level 17
8974362: 39 Tage idle - Level 7
10361262: 17 Tage idle - Level 1
10781862: 37 Tage idle - Level 1 => LOESCHEN
9376062: 62 Tage idle - Level 5
10082962: 58 Tage idle - Level 1 => LOESCHEN
8858362: 23 Tage idle - Level 1
9209362: 0 Tage idle - Level 25 (KEEP_CHARACTER)
8817962: 149 Tage idle - Level 7
10584662: 60 Tage idle - Level 1 => LOESCHEN
11305462: 17 Tage idle - Level 1
8129262: 113 Tage idle - Level 5
7945262: 45 Tage idle - Level 13
11108262: 25 Tage idle - Level 4
10473262: 0 Tage idle - Level 22 (KEEP_CHARACTER)
9229962: 11 Tage idle - Level 12
10924262: 40 Tage idle - Level 1 => LOESCHEN
10478962: 52 Tage idle - Level 1 => LOESCHEN
10848762: 0 Tage idle - Level 11
9007162: 15 Tage idle - Level 6
10873962: 43 Tage idle - Level 1 => LOESCHEN
8620362: 109 Tage idle - Level 4
8747662: 113 Tage idle - Level 7
9472862: 12 Tage idle - Level 8
8129962: 196 Tage idle - Level 10
10069262: 0 Tage idle - Level 14
11119162: 21 Tage idle - Level 1
10600462: 43 Tage idle - Level 5
8651162: 2 Tage idle - Level 11
8114662: 1 Tage idle - Level 28
8368162: 145 Tage idle - Level 11
8494462: 102 Tage idle - Level 9
9463162: 2 Tage idle - Level 11 (KEEP_CHARACTER)
10955762: 28 Tage idle - Level 8
11068862: 0 Tage idle - Level 1
9767762: 84 Tage idle - Level 6
11443262: 2 Tage idle - Level 1
8970662: 38 Tage idle - Level 1 => LOESCHEN
8271762: 2 Tage idle - Level 2
9737562: 5 Tage idle - Level 14
8980962: 0 Tage idle - Level 21
7941562: 43 Tage idle - Level 10
8748962: 4 Tage idle - Level 12
9843962: 0 Tage idle - Level 2
7947162: 1 Tage idle - Level 78 (KEEP_CHARACTER)
9104562: 84 Tage idle - Level 3
9809062: 102 Tage idle - Level 6
8642162: 9 Tage idle - Level 9
8024462: 5 Tage idle - Level 8
10282662: 0 Tage idle - Level 10
10662762: 13 Tage idle - Level 3
10835362: 7 Tage idle - Level 2
9064462: 40 Tage idle - Level 7
10729662: 51 Tage idle - Level 1 => LOESCHEN
9743462: 5 Tage idle - Level 1
11100162: 16 Tage idle - Level 1
11308662: 17 Tage idle - Level 1
10673662: 26 Tage idle - Level 3
11353762: 14 Tage idle - Level 1
10182162: 80 Tage idle - Level 3
10714362: 52 Tage idle - Level 1 => LOESCHEN
8932062: 66 Tage idle - Level 6
9455462: 14 Tage idle - Level 8
10582862: 1 Tage idle - Level 18
10745162: 38 Tage idle - Level 1 => LOESCHEN
10466862: 40 Tage idle - Level 1 => LOESCHEN
11197662: 24 Tage idle - Level 1
8385662: 10 Tage idle - Level 13 (KEEP_CHARACTER)
10811062: 0 Tage idle - Level 18
10816762: 21 Tage idle - Level 1
8609262: 172 Tage idle - Level 8
8036662: 2 Tage idle - Level 59
9830562: 75 Tage idle - Level 1 (KEEP_CHARACTER)
9507062: 108 Tage idle - Level 8
8958962: 1 Tage idle - Level 1
8548662: 68 Tage idle - Level 4
10715662: 51 Tage idle - Level 3
10604262: 58 Tage idle - Level 1 => LOESCHEN
10740862: 43 Tage idle - Level 1 => LOESCHEN
10746462: 8 Tage idle - Level 1
10959562: 38 Tage idle - Level 1 => LOESCHEN
11031162: 8 Tage idle - Level 1
8690462: 151 Tage idle - Level 8
10448162: 62 Tage idle - Level 3
9993962: 0 Tage idle - Level 1
8078362: 185 Tage idle - Level 10
10584762: 1 Tage idle - Level 1 (KEEP_CHARACTER)
10747062: 48 Tage idle - Level 4
9421562: 24 Tage idle - Level 7
10063062: 45 Tage idle - Level 1 => LOESCHEN
8919762: 122 Tage idle - Level 8
7955662: 30 Tage idle - Level 38
10311262: 9 Tage idle - Level 1
8230062: 4 Tage idle - Level 9
11330762: 15 Tage idle - Level 1 (KEEP_CHARACTER)
8280862: 45 Tage idle - Level 30 (KEEP_CHARACTER)
9376862: 81 Tage idle - Level 1 (KEEP_CHARACTER)
11072962: 31 Tage idle - Level 1 => LOESCHEN
8260962: 64 Tage idle - Level 9
10069362: 12 Tage idle - Level 1
11022862: 8 Tage idle - Level 1
8261562: 50 Tage idle - Level 18
8434162: 25 Tage idle - Level 10
8034162: 0 Tage idle - Level 14 (KEEP_CHARACTER)
9590162: 110 Tage idle - Level 4
8409662: 87 Tage idle - Level 8
9636562: 0 Tage idle - Level 26
8009662: 84 Tage idle - Level 3
9975962: 87 Tage idle - Level 3
8920662: 15 Tage idle - Level 14
8024562: 99 Tage idle - Level 10
11332662: 16 Tage idle - Level 1
10698662: 13 Tage idle - Level 1
8282762: 77 Tage idle - Level 2 => LOESCHEN
9338262: 126 Tage idle - Level 5
8475962: 3 Tage idle - Level 12
10070262: 0 Tage idle - Level 20
10896462: 41 Tage idle - Level 2
9905962: 78 Tage idle - Level 9
9333262: 0 Tage idle - Level 1
10202462: 46 Tage idle - Level 1 (KEEP_CHARACTER)
9621962: 60 Tage idle - Level 4
10663462: 55 Tage idle - Level 1 => LOESCHEN
9181162: 95 Tage idle - Level 7 (KEEP_CHARACTER)
11272662: 19 Tage idle - Level 1
10187962: 0 Tage idle - Level 11
9723662: 70 Tage idle - Level 8
11110562: 5 Tage idle - Level 10
8633262: 129 Tage idle - Level 12
10436062: 3 Tage idle - Level 14
8147462: 5 Tage idle - Level 10
10982962: 8 Tage idle - Level 3
11171562: 20 Tage idle - Level 1
9825362: 0 Tage idle - Level 12
8942462: 9 Tage idle - Level 14
8659462: 7 Tage idle - Level 14
11551662: 1 Tage idle - Level 1
10907662: 21 Tage idle - Level 1
8755562: 65 Tage idle - Level 7 (KEEP_CHARACTER)
10765862: 50 Tage idle - Level 1 => LOESCHEN
9810062: 86 Tage idle - Level 6
8892062: 17 Tage idle - Level 2
10796662: 45 Tage idle - Level 1 => LOESCHEN
8092062: 60 Tage idle - Level 4
8589162: 103 Tage idle - Level 10
9066462: 142 Tage idle - Level 5
10715762: 30 Tage idle - Level 2 (KEEP_CHARACTER)
8061962: 53 Tage idle - Level 10
7964762: 22 Tage idle - Level 8
8457962: 165 Tage idle - Level 6
9634062: 74 Tage idle - Level 4
10919162: 37 Tage idle - Level 1 => LOESCHEN
11447162: 7 Tage idle - Level 3
10068162: 77 Tage idle - Level 3
8275662: 102 Tage idle - Level 15
8650062: 6 Tage idle - Level 15 (KEEP_CHARACTER)
10371762: 58 Tage idle - Level 2
8326662: 0 Tage idle - Level 24
10873462: 42 Tage idle - Level 4
10680962: 6 Tage idle - Level 17
11523362: 2 Tage idle - Level 1
9437562: 10 Tage idle - Level 7
10022762: 61 Tage idle - Level 5
10646062: 1 Tage idle - Level 14
10742162: 51 Tage idle - Level 1 => LOESCHEN
10342162: 8 Tage idle - Level 7
8758062: 7 Tage idle - Level 15
8200662: 55 Tage idle - Level 6
11018262: 17 Tage idle - Level 1
7987162: 16 Tage idle - Level 5
9270862: 2 Tage idle - Level 8
9398062: 3 Tage idle - Level 6
9849062: 95 Tage idle - Level 10
11281062: 19 Tage idle - Level 1
10687862: 36 Tage idle - Level 1 => LOESCHEN
8282162: 1 Tage idle - Level 40
10495262: 2 Tage idle - Level 9
10516062: 25 Tage idle - Level 1
11044062: 26 Tage idle - Level 1
11540162: 1 Tage idle - Level 1
9140162: 63 Tage idle - Level 11
8668562: 4 Tage idle - Level 28
10313962: 25 Tage idle - Level 5
10334462: 0 Tage idle - Level 11
11186962: 0 Tage idle - Level 1
11349262: 1 Tage idle - Level 4
10466362: 8 Tage idle - Level 1
7948662: 10 Tage idle - Level 8 (KEEP_CHARACTER)
8679462: 9 Tage idle - Level 11
10527662: 3 Tage idle - Level 10
9248162: 38 Tage idle - Level 9
10410662: 55 Tage idle - Level 1 => LOESCHEN
11344262: 13 Tage idle - Level 9
11147062: 5 Tage idle - Level 4
11228262: 22 Tage idle - Level 1
11197862: 9 Tage idle - Level 3
11238562: 18 Tage idle - Level 1
11319762: 0 Tage idle - Level 1
9157362: 9 Tage idle - Level 1
11131862: 0 Tage idle - Level 22
8573362: 3 Tage idle - Level 8
10376162: 49 Tage idle - Level 1 => LOESCHEN
9344962: 11 Tage idle - Level 11
10264862: 29 Tage idle - Level 1
8340362: 62 Tage idle - Level 17
10715862: 0 Tage idle - Level 14
10224362: 2 Tage idle - Level 16
8350662: 0 Tage idle - Level 15
9446662: 0 Tage idle - Level 18
11168262: 25 Tage idle - Level 1
10569362: 29 Tage idle - Level 1
8852362: 14 Tage idle - Level 4
10082562: 45 Tage idle - Level 15
9871862: 4 Tage idle - Level 12
8123262: 205 Tage idle - Level 1 (KEEP_CHARACTER)
10391762: 0 Tage idle - Level 1
11315362: 8 Tage idle - Level 9
7955162: 4 Tage idle - Level 15
9695162: 15 Tage idle - Level 8 (KEEP_CHARACTER)
9943362: 0 Tage idle - Level 21
8771862: 133 Tage idle - Level 7
8164362: 138 Tage idle - Level 8
9006862: 11 Tage idle - Level 12
10215362: 0 Tage idle - Level 1
9189462: 44 Tage idle - Level 1 => LOESCHEN
7955862: 29 Tage idle - Level 1
8894062: 6 Tage idle - Level 19
11265662: 4 Tage idle - Level 4
11068462: 31 Tage idle - Level 1 => LOESCHEN
11483362: 5 Tage idle - Level 1
9397562: 21 Tage idle - Level 8
9478762: 0 Tage idle - Level 7 (KEEP_CHARACTER)
9731562: 75 Tage idle - Level 8
9240062: 1 Tage idle - Level 7
10980562: 37 Tage idle - Level 1 => LOESCHEN
11296462: 15 Tage idle - Level 1
10859962: 44 Tage idle - Level 1 => LOESCHEN
10409162: 17 Tage idle - Level 1 (KEEP_CHARACTER)
10535462: 3 Tage idle - Level 20 (KEEP_CHARACTER)
10180562: 59 Tage idle - Level 5 (KEEP_CHARACTER)
8758862: 10 Tage idle - Level 6
10641862: 57 Tage idle - Level 1 => LOESCHEN
10495362: 19 Tage idle - Level 7
9099962: 11 Tage idle - Level 6
11393162: 11 Tage idle - Level 2
8956662: 12 Tage idle - Level 11
11236762: 5 Tage idle - Level 9
8815062: 152 Tage idle - Level 5 => LOESCHEN
10622562: 15 Tage idle - Level 1
11237362: 0 Tage idle - Level 8
8349862: 5 Tage idle - Level 9
9865362: 88 Tage idle - Level 8
8283562: 3 Tage idle - Level 28
9211862: 38 Tage idle - Level 10
9556862: 39 Tage idle - Level 1 => LOESCHEN
8137362: 42 Tage idle - Level 6
9850062: 57 Tage idle - Level 3
10147662: 84 Tage idle - Level 3
8071062: 117 Tage idle - Level 4
11425562: 9 Tage idle - Level 2
8659662: 52 Tage idle - Level 9
7939062: 144 Tage idle - Level 3 (KEEP_CHARACTER)
10831262: 0 Tage idle - Level 11
8046562: 8 Tage idle - Level 7
9141562: 38 Tage idle - Level 7
10836962: 24 Tage idle - Level 2
8097262: 34 Tage idle - Level 9
9314162: 46 Tage idle - Level 1 => LOESCHEN
9810262: 1 Tage idle - Level 2
8152962: 2 Tage idle - Level 1 (KEEP_CHARACTER)
10735862: 38 Tage idle - Level 1 => LOESCHEN
10391162: 18 Tage idle - Level 8
8340462: 163 Tage idle - Level 9
9932562: 77 Tage idle - Level 8
9081562: 59 Tage idle - Level 4
7964962: 79 Tage idle - Level 2 => LOESCHEN
10407362: 5 Tage idle - Level 1
9542862: 0 Tage idle - Level 4
9588962: 19 Tage idle - Level 2
8579762: 1 Tage idle - Level 11
9918262: 5 Tage idle - Level 4
10675862: 54 Tage idle - Level 1 => LOESCHEN
8913762: 134 Tage idle - Level 4 => LOESCHEN
10974762: 37 Tage idle - Level 1 => LOESCHEN
10275862: 0 Tage idle - Level 15
10605162: 28 Tage idle - Level 12
9325762: 131 Tage idle - Level 4 => LOESCHEN
11001262: 0 Tage idle - Level 8
10615462: 52 Tage idle - Level 1 => LOESCHEN
9878162: 5 Tage idle - Level 7
10691362: 54 Tage idle - Level 1 => LOESCHEN
11407562: 5 Tage idle - Level 1 (KEEP_CHARACTER)
9452663: 0 Tage idle - Level 8
10083963: 79 Tage idle - Level 7
10089563: 87 Tage idle - Level 2 => LOESCHEN
10205863: 73 Tage idle - Level 2 => LOESCHEN
10332063: 20 Tage idle - Level 7
8372563: 93 Tage idle - Level 12
7946263: 96 Tage idle - Level 3 => LOESCHEN
11109263: 8 Tage idle - Level 1
8226363: 9 Tage idle - Level 3 (KEEP_CHARACTER)
11377763: 0 Tage idle - Level 1
8317863: 0 Tage idle - Level 11
9676663: 101 Tage idle - Level 8
11352163: 15 Tage idle - Level 1
8829863: 36 Tage idle - Level 10
10140163: 2 Tage idle - Level 3
8505363: 151 Tage idle - Level 9
8712863: 114 Tage idle - Level 8
8556063: 19 Tage idle - Level 24
8019563: 19 Tage idle - Level 3
10358963: 0 Tage idle - Level 15
11175563: 24 Tage idle - Level 1
9620963: 1 Tage idle - Level 17 (KEEP_CHARACTER)
11185863: 21 Tage idle - Level 1
11226563: 22 Tage idle - Level 3
8217363: 138 Tage idle - Level 6
9029363: 108 Tage idle - Level 8
8729363: 96 Tage idle - Level 3 => LOESCHEN
10116263: 64 Tage idle - Level 4
8075563: 32 Tage idle - Level 6
9748863: 22 Tage idle - Level 8
10951763: 10 Tage idle - Level 7
8947063: 101 Tage idle - Level 17
11348863: 4 Tage idle - Level 1
8622663: 39 Tage idle - Level 4
9728963: 79 Tage idle - Level 8
11298463: 0 Tage idle - Level 1
9328963: 115 Tage idle - Level 8
8856263: 16 Tage idle - Level 10
10537463: 15 Tage idle - Level 2
11389963: 11 Tage idle - Level 1
9187063: 31 Tage idle - Level 1 => LOESCHEN
10269363: 0 Tage idle - Level 34 (KEEP_CHARACTER)
8426063: 76 Tage idle - Level 4
9161563: 1 Tage idle - Level 14
8030763: 209 Tage idle - Level 1 (KEEP_CHARACTER)
8446663: 17 Tage idle - Level 17
10168263: 15 Tage idle - Level 10
8168263: 167 Tage idle - Level 17
10380363: 3 Tage idle - Level 4
10512563: 0 Tage idle - Level 8
7959763: 18 Tage idle - Level 1
8639863: 23 Tage idle - Level 2
10943363: 17 Tage idle - Level 1
8811463: 153 Tage idle - Level 5 => LOESCHEN
8447263: 36 Tage idle - Level 16
10867863: 44 Tage idle - Level 1 => LOESCHEN
10457563: 0 Tage idle - Level 14
9830963: 4 Tage idle - Level 15
8579163: 149 Tage idle - Level 13
11552563: 0 Tage idle - Level 1
11512063: 1 Tage idle - Level 4
8908563: 57 Tage idle - Level 1 (KEEP_CHARACTER)
8559263: 5 Tage idle - Level 26
11502463: 0 Tage idle - Level 9
9624063: 112 Tage idle - Level 5
8371363: 41 Tage idle - Level 2
10478763: 10 Tage idle - Level 1
8509163: 1 Tage idle - Level 8
9199263: 5 Tage idle - Level 28
10564563: 48 Tage idle - Level 3
10726963: 49 Tage idle - Level 4
10934363: 1 Tage idle - Level 8
8893663: 1 Tage idle - Level 14
9325863: 16 Tage idle - Level 3
10078763: 33 Tage idle - Level 4
10873763: 22 Tage idle - Level 1
8585063: 159 Tage idle - Level 7
10504163: 12 Tage idle - Level 1 (KEEP_CHARACTER)
9478263: 32 Tage idle - Level 1 => LOESCHEN
10473763: 0 Tage idle - Level 15
7996463: 57 Tage idle - Level 1 => LOESCHEN
8428663: 1 Tage idle - Level 4
10195363: 60 Tage idle - Level 8
10154963: 2 Tage idle - Level 5
8357763: 149 Tage idle - Level 10
10904863: 23 Tage idle - Level 8 (KEEP_CHARACTER)
8945263: 141 Tage idle - Level 6
9751663: 0 Tage idle - Level 9
11392063: 4 Tage idle - Level 1
10874363: 30 Tage idle - Level 7
10758363: 50 Tage idle - Level 1 => LOESCHEN
10935663: 40 Tage idle - Level 1 => LOESCHEN
8935663: 0 Tage idle - Level 16
10328163: 19 Tage idle - Level 1
11099463: 30 Tage idle - Level 1 => LOESCHEN
10424263: 45 Tage idle - Level 1 => LOESCHEN
8915763: 104 Tage idle - Level 9
9028863: 37 Tage idle - Level 1 (KEEP_CHARACTER)
10546563: 7 Tage idle - Level 8
8004363: 23 Tage idle - Level 1
9190563: 138 Tage idle - Level 8
7962563: 8 Tage idle - Level 1
8313563: 167 Tage idle - Level 7
9130163: 4 Tage idle - Level 9 (KEEP_CHARACTER)
11308463: 17 Tage idle - Level 1
9434763: 1 Tage idle - Level 8 (KEEP_CHARACTER)
10724463: 15 Tage idle - Level 14
10162063: 1 Tage idle - Level 7
9997463: 8 Tage idle - Level 10
8653563: 154 Tage idle - Level 7
10618763: 3 Tage idle - Level 1
9921163: 73 Tage idle - Level 9
10481563: 8 Tage idle - Level 8 (KEEP_CHARACTER)
10522263: 18 Tage idle - Level 1 (KEEP_CHARACTER)
10983263: 30 Tage idle - Level 4
8775863: 5 Tage idle - Level 9
9090763: 1 Tage idle - Level 9
10948463: 6 Tage idle - Level 5
9258763: 0 Tage idle - Level 9
8203463: 44 Tage idle - Level 13
10471963: 1 Tage idle - Level 1
10760563: 24 Tage idle - Level 9
8715463: 75 Tage idle - Level 11
8061663: 64 Tage idle - Level 12
10528563: 28 Tage idle - Level 3
9790263: 1 Tage idle - Level 8
10579263: 37 Tage idle - Level 8
10128563: 1 Tage idle - Level 10
9466863: 29 Tage idle - Level 6
8685663: 45 Tage idle - Level 5
9325263: 74 Tage idle - Level 13
8032063: 14 Tage idle - Level 20
11178863: 24 Tage idle - Level 4
8245163: 43 Tage idle - Level 5
11219563: 16 Tage idle - Level 1
10179963: 0 Tage idle - Level 12
10280663: 40 Tage idle - Level 1 => LOESCHEN
8316763: 0 Tage idle - Level 10
8574963: 48 Tage idle - Level 7
11549263: 0 Tage idle - Level 1
9417363: 118 Tage idle - Level 4
10701463: 17 Tage idle - Level 7
8174963: 81 Tage idle - Level 4
9690463: 14 Tage idle - Level 11
7956063: 55 Tage idle - Level 16
11037963: 1 Tage idle - Level 16
8514563: 1 Tage idle - Level 15
11331163: 6 Tage idle - Level 6
10372763: 1 Tage idle - Level 16
8291563: 8 Tage idle - Level 9
8372763: 1 Tage idle - Level 16
11347063: 2 Tage idle - Level 8
10793263: 3 Tage idle - Level 1
9012363: 56 Tage idle - Level 4
7940863: 19 Tage idle - Level 1
11432963: 4 Tage idle - Level 1
8210663: 87 Tage idle - Level 6
8053963: 1 Tage idle - Level 10
10312363: 13 Tage idle - Level 1
11296763: 1 Tage idle - Level 1 (KEEP_CHARACTER)
9164863: 4 Tage idle - Level 15
8773363: 75 Tage idle - Level 6
