Tibia - Graphical Multi-User-Dungeon
Löschen alter User gestartet: Sat Oct  1 00:13:00 2005
9404263: 4 Tage idle - Level 14
9900363: 26 Tage idle - Level 1
7968563: 17 Tage idle - Level 18
10131663: 54 Tage idle - Level 1 => LOESCHEN
10501463: 33 Tage idle - Level 1 => LOESCHEN
10552163: 0 Tage idle - Level 2
10714563: 5 Tage idle - Level 9
10968063: 7 Tage idle - Level 1
10269163: 43 Tage idle - Level 1 => LOESCHEN
10937963: 1 Tage idle - Level 13 (KEEP_CHARACTER)
8568063: 9 Tage idle - Level 1
8157863: 24 Tage idle - Level 23
8284063: 5 Tage idle - Level 8
8061363: 3 Tage idle - Level 7
10436863: 36 Tage idle - Level 1 => LOESCHEN
10943163: 0 Tage idle - Level 7
10953463: 1 Tage idle - Level 1
8827163: 114 Tage idle - Level 8
9228963: 46 Tage idle - Level 1 => LOESCHEN
10969363: 1 Tage idle - Level 9
10067663: 3 Tage idle - Level 1
10482563: 11 Tage idle - Level 6
9810863: 5 Tage idle - Level 11
9572963: 19 Tage idle - Level 13
8442063: 4 Tage idle - Level 12
8569363: 13 Tage idle - Level 8
10736363: 0 Tage idle - Level 1
9390663: 76 Tage idle - Level 3
10761563: 19 Tage idle - Level 1
7970063: 111 Tage idle - Level 7
8042763: 12 Tage idle - Level 18
8458663: 6 Tage idle - Level 27
9346163: 0 Tage idle - Level 14
10554763: 2 Tage idle - Level 8
9275263: 1 Tage idle - Level 30
8018163: 94 Tage idle - Level 24
11037663: 0 Tage idle - Level 4
8721763: 135 Tage idle - Level 4 => LOESCHEN
8083863: 48 Tage idle - Level 1 => LOESCHEN
9316663: 65 Tage idle - Level 11
9367363: 1 Tage idle - Level 7
9529763: 47 Tage idle - Level 1 => LOESCHEN
8646863: 1 Tage idle - Level 28 (KEEP_CHARACTER)
10114963: 1 Tage idle - Level 9
8712763: 52 Tage idle - Level 1 => LOESCHEN
10115563: 55 Tage idle - Level 1 => LOESCHEN
10160663: 6 Tage idle - Level 1
9874363: 12 Tage idle - Level 1
10252063: 16 Tage idle - Level 5
10586863: 1 Tage idle - Level 1
8170963: 5 Tage idle - Level 21
10303063: 13 Tage idle - Level 1
8262363: 86 Tage idle - Level 7
8140763: 1 Tage idle - Level 8 (KEEP_CHARACTER)
10526463: 26 Tage idle - Level 5
10571563: 0 Tage idle - Level 21 (KEEP_CHARACTER)
7972663: 7 Tage idle - Level 7
8242463: 0 Tage idle - Level 8
10673263: 0 Tage idle - Level 9
8587463: 2 Tage idle - Level 4
8551663: 50 Tage idle - Level 11
9282463: 67 Tage idle - Level 6
10988063: 0 Tage idle - Level 6
8076063: 19 Tage idle - Level 10
10395563: 0 Tage idle - Level 4
9769963: 59 Tage idle - Level 1 (KEEP_CHARACTER)
8532363: 0 Tage idle - Level 13
9192263: 0 Tage idle - Level 8
10887663: 8 Tage idle - Level 1
9435863: 84 Tage idle - Level 6
8715263: 0 Tage idle - Level 25 (KEEP_CHARACTER)
8973463: 50 Tage idle - Level 1 (KEEP_CHARACTER)
8229463: 71 Tage idle - Level 11
10730163: 5 Tage idle - Level 13
10938663: 5 Tage idle - Level 1
10786563: 12 Tage idle - Level 9
10203963: 48 Tage idle - Level 1 => LOESCHEN
10827263: 14 Tage idle - Level 1
9547863: 43 Tage idle - Level 1 => LOESCHEN
7984863: 78 Tage idle - Level 3
9015963: 50 Tage idle - Level 1 (KEEP_CHARACTER)
8097963: 55 Tage idle - Level 14
10472363: 12 Tage idle - Level 14
8219863: 48 Tage idle - Level 10
11036463: 0 Tage idle - Level 5
9076963: 77 Tage idle - Level 13
10569463: 8 Tage idle - Level 10
8437563: 27 Tage idle - Level 2
10625063: 0 Tage idle - Level 15
8255263: 51 Tage idle - Level 9
8797463: 46 Tage idle - Level 7
10184363: 7 Tage idle - Level 1 (KEEP_CHARACTER)
9644563: 27 Tage idle - Level 11
8771963: 84 Tage idle - Level 17
10331463: 7 Tage idle - Level 8
9386763: 5 Tage idle - Level 10
10504063: 2 Tage idle - Level 15
10347363: 23 Tage idle - Level 3
10767963: 13 Tage idle - Level 1
8276464: 0 Tage idle - Level 10
10859364: 5 Tage idle - Level 4
8154864: 6 Tage idle - Level 1
9660064: 2 Tage idle - Level 8
8327464: 24 Tage idle - Level 1 (KEEP_CHARACTER)
10707564: 10 Tage idle - Level 8
10803664: 0 Tage idle - Level 10
8190264: 10 Tage idle - Level 11
8687364: 135 Tage idle - Level 4 => LOESCHEN
10813964: 7 Tage idle - Level 9
9372064: 2 Tage idle - Level 7
8809264: 124 Tage idle - Level 6
8980664: 22 Tage idle - Level 5
10535564: 1 Tage idle - Level 9
7981764: 86 Tage idle - Level 4 (KEEP_CHARACTER)
8297664: 65 Tage idle - Level 3
9884064: 32 Tage idle - Level 1 => LOESCHEN
7946964: 41 Tage idle - Level 7 (KEEP_CHARACTER)
10140164: 6 Tage idle - Level 3
8682364: 56 Tage idle - Level 7
8064664: 31 Tage idle - Level 8
10237264: 0 Tage idle - Level 8 (KEEP_CHARACTER)
10607064: 27 Tage idle - Level 1
10115664: 55 Tage idle - Level 1 => LOESCHEN
9626564: 5 Tage idle - Level 13
8991564: 0 Tage idle - Level 6
10414564: 8 Tage idle - Level 1
9429364: 10 Tage idle - Level 1
10632264: 23 Tage idle - Level 1
8708864: 12 Tage idle - Level 11
10920964: 5 Tage idle - Level 1
9930064: 0 Tage idle - Level 15
8191564: 130 Tage idle - Level 5
8729364: 0 Tage idle - Level 11
10941464: 8 Tage idle - Level 1
9003864: 13 Tage idle - Level 9
11014064: 4 Tage idle - Level 1
10876164: 12 Tage idle - Level 1
8825464: 7 Tage idle - Level 22 (KEEP_CHARACTER)
9393964: 0 Tage idle - Level 16
9166564: 0 Tage idle - Level 19
10243164: 0 Tage idle - Level 19 (KEEP_CHARACTER)
10324364: 43 Tage idle - Level 1 => LOESCHEN
10450664: 35 Tage idle - Level 3
9789964: 14 Tage idle - Level 3
8947764: 69 Tage idle - Level 4
9470064: 59 Tage idle - Level 7
8420464: 0 Tage idle - Level 17
9561564: 30 Tage idle - Level 4
8269364: 2 Tage idle - Level 1
8026064: 9 Tage idle - Level 14
10745564: 20 Tage idle - Level 1
8087064: 3 Tage idle - Level 37
9547264: 19 Tage idle - Level 9
8335264: 120 Tage idle - Level 11
8507964: 13 Tage idle - Level 24 (KEEP_CHARACTER)
8229564: 47 Tage idle - Level 1 => LOESCHEN
9243364: 93 Tage idle - Level 9
8107964: 1 Tage idle - Level 20
8533064: 0 Tage idle - Level 10 (KEEP_CHARACTER)
8710364: 106 Tage idle - Level 11
10939364: 5 Tage idle - Level 1
11046864: 2 Tage idle - Level 1
8159264: 114 Tage idle - Level 8
10123464: 1 Tage idle - Level 8
8407464: 49 Tage idle - Level 1 => LOESCHEN
9801364: 0 Tage idle - Level 7
8838264: 0 Tage idle - Level 21
8265664: 159 Tage idle - Level 7
10432664: 27 Tage idle - Level 1
10438264: 20 Tage idle - Level 1
9862364: 2 Tage idle - Level 9
10782264: 0 Tage idle - Level 7
11052064: 0 Tage idle - Level 5
8164564: 0 Tage idle - Level 38 (KEEP_CHARACTER)
9705964: 53 Tage idle - Level 4
9832164: 70 Tage idle - Level 6
10129764: 6 Tage idle - Level 1
8747464: 88 Tage idle - Level 18
10554964: 30 Tage idle - Level 1 => LOESCHEN
8630464: 3 Tage idle - Level 7
9442464: 25 Tage idle - Level 15
8479364: 11 Tage idle - Level 17
10524764: 32 Tage idle - Level 1 => LOESCHEN
10697064: 22 Tage idle - Level 1
8362364: 7 Tage idle - Level 1 (KEEP_CHARACTER)
8038964: 3 Tage idle - Level 6
10433964: 37 Tage idle - Level 1 => LOESCHEN
9235664: 14 Tage idle - Level 25
10722564: 10 Tage idle - Level 2
8352764: 54 Tage idle - Level 5
9610064: 62 Tage idle - Level 10
8368664: 75 Tage idle - Level 6
8403764: 0 Tage idle - Level 9
8611164: 131 Tage idle - Level 5
8039564: 31 Tage idle - Level 8 (KEEP_CHARACTER)
8186364: 0 Tage idle - Level 43 (KEEP_CHARACTER)
10160864: 48 Tage idle - Level 1 => LOESCHEN
7972164: 55 Tage idle - Level 1 (KEEP_CHARACTER)
8652264: 95 Tage idle - Level 7
8181364: 6 Tage idle - Level 19
7952264: 4 Tage idle - Level 1
7957964: 19 Tage idle - Level 18 (KEEP_CHARACTER)
10485964: 21 Tage idle - Level 2
9247164: 1 Tage idle - Level 14
8648264: 26 Tage idle - Level 1
8607864: 139 Tage idle - Level 4 => LOESCHEN
10131264: 53 Tage idle - Level 1 => LOESCHEN
9596864: 42 Tage idle - Level 1 (KEEP_CHARACTER)
10896864: 0 Tage idle - Level 9
9490064: 6 Tage idle - Level 9
10982664: 4 Tage idle - Level 1
8496864: 101 Tage idle - Level 8
10669464: 14 Tage idle - Level 2
8790064: 89 Tage idle - Level 4
10056364: 3 Tage idle - Level 13
8958064: 16 Tage idle - Level 14 (KEEP_CHARACTER)
9926864: 16 Tage idle - Level 4
10679764: 23 Tage idle - Level 1
11075864: 0 Tage idle - Level 1
9699164: 1 Tage idle - Level 1
8643964: 77 Tage idle - Level 2 => LOESCHEN
10446764: 36 Tage idle - Level 1 => LOESCHEN
8522264: 145 Tage idle - Level 6
10816564: 6 Tage idle - Level 1
8158064: 10 Tage idle - Level 23
10091864: 16 Tage idle - Level 4
10132564: 33 Tage idle - Level 5
8209064: 48 Tage idle - Level 10
10061664: 1 Tage idle - Level 1
10841764: 14 Tage idle - Level 1
10026864: 0 Tage idle - Level 25
8229664: 0 Tage idle - Level 1
8071964: 38 Tage idle - Level 10
9952664: 27 Tage idle - Level 1
9253764: 23 Tage idle - Level 3
10994164: 1 Tage idle - Level 6 (KEEP_CHARACTER)
10878164: 9 Tage idle - Level 5
10756564: 1 Tage idle - Level 7
7944564: 135 Tage idle - Level 1 (KEEP_CHARACTER)
8549064: 10 Tage idle - Level 14
8675364: 5 Tage idle - Level 24
9441264: 23 Tage idle - Level 12
8478164: 0 Tage idle - Level 17
9816764: 7 Tage idle - Level 7
8482864: 4 Tage idle - Level 5
10858264: 13 Tage idle - Level 5
8153764: 53 Tage idle - Level 22
10994864: 3 Tage idle - Level 1
8533864: 0 Tage idle - Level 4
9508164: 10 Tage idle - Level 1
10397664: 13 Tage idle - Level 9
9852164: 70 Tage idle - Level 3
8397664: 135 Tage idle - Level 8
9295464: 12 Tage idle - Level 5
9214564: 13 Tage idle - Level 11
9472764: 18 Tage idle - Level 4
8681264: 9 Tage idle - Level 9
8996064: 9 Tage idle - Level 10
10596064: 0 Tage idle - Level 1
9103864: 38 Tage idle - Level 1 => LOESCHEN
8763064: 11 Tage idle - Level 3
9489264: 44 Tage idle - Level 1 => LOESCHEN
10277264: 0 Tage idle - Level 12
10692164: 21 Tage idle - Level 1
9944964: 38 Tage idle - Level 8
8728264: 124 Tage idle - Level 8
9615864: 0 Tage idle - Level 1
8980864: 30 Tage idle - Level 2
9377964: 0 Tage idle - Level 16 (KEEP_CHARACTER)
10247064: 46 Tage idle - Level 1 => LOESCHEN
7947064: 59 Tage idle - Level 19 (KEEP_CHARACTER)
8140364: 12 Tage idle - Level 1 (KEEP_CHARACTER)
10587064: 28 Tage idle - Level 1
10211964: 15 Tage idle - Level 1
7942064: 38 Tage idle - Level 1 => LOESCHEN
8384264: 130 Tage idle - Level 11 (KEEP_CHARACTER)
8136364: 16 Tage idle - Level 1 (KEEP_CHARACTER)
8349464: 19 Tage idle - Level 18
10774664: 0 Tage idle - Level 9
10238064: 0 Tage idle - Level 11
10496264: 15 Tage idle - Level 11 (KEEP_CHARACTER)
9338764: 83 Tage idle - Level 8
9672464: 33 Tage idle - Level 1 => LOESCHEN
9009664: 116 Tage idle - Level 3 => LOESCHEN
8177464: 147 Tage idle - Level 14
9227364: 47 Tage idle - Level 10
8430264: 5 Tage idle - Level 4
8476364: 61 Tage idle - Level 1 (KEEP_CHARACTER)
10521764: 23 Tage idle - Level 1
10602964: 3 Tage idle - Level 1
9530964: 17 Tage idle - Level 8
9946864: 0 Tage idle - Level 6
10745064: 8 Tage idle - Level 1
8618864: 0 Tage idle - Level 15
8704664: 58 Tage idle - Level 5
8917764: 80 Tage idle - Level 9
7953664: 86 Tage idle - Level 1 (KEEP_CHARACTER)
9359964: 24 Tage idle - Level 1
9086164: 34 Tage idle - Level 3
9137164: 0 Tage idle - Level 8 (KEEP_CHARACTER)
8629764: 35 Tage idle - Level 1 => LOESCHEN
10477664: 13 Tage idle - Level 1 (KEEP_CHARACTER)
9040764: 7 Tage idle - Level 9
8441864: 75 Tage idle - Level 1 => LOESCHEN
9948064: 7 Tage idle - Level 2
10244664: 21 Tage idle - Level 2
9917964: 5 Tage idle - Level 7
8665164: 7 Tage idle - Level 8 (KEEP_CHARACTER)
9684664: 65 Tage idle - Level 8
8756664: 1 Tage idle - Level 12
9198864: 18 Tage idle - Level 1
10720864: 21 Tage idle - Level 1
8726464: 99 Tage idle - Level 11
8072664: 6 Tage idle - Level 30 (KEEP_CHARACTER)
10529264: 0 Tage idle - Level 9
9508264: 5 Tage idle - Level 14
10509364: 25 Tage idle - Level 1
10443064: 37 Tage idle - Level 1 => LOESCHEN
10823164: 15 Tage idle - Level 2
10048764: 57 Tage idle - Level 1 => LOESCHEN
10975664: 3 Tage idle - Level 1
10281364: 4 Tage idle - Level 2 (KEEP_CHARACTER)
8813564: 18 Tage idle - Level 8
10226664: 8 Tage idle - Level 1
7956864: 0 Tage idle - Level 65 (KEEP_CHARACTER)
10277364: 36 Tage idle - Level 2
8925564: 14 Tage idle - Level 2
8738664: 7 Tage idle - Level 19
8864964: 0 Tage idle - Level 16
9798564: 12 Tage idle - Level 1 (KEEP_CHARACTER)
8621664: 121 Tage idle - Level 8
11023364: 4 Tage idle - Level 1
9514864: 0 Tage idle - Level 9
8505664: 141 Tage idle - Level 9
8550764: 48 Tage idle - Level 15
10652464: 8 Tage idle - Level 7
10987164: 0 Tage idle - Level 1
9505164: 19 Tage idle - Level 11
9920064: 2 Tage idle - Level 11
10916564: 10 Tage idle - Level 1
8217664: 0 Tage idle - Level 21 (KEEP_CHARACTER)
9287864: 81 Tage idle - Level 5 (KEEP_CHARACTER)
8982164: 6 Tage idle - Level 6
10992464: 0 Tage idle - Level 4
8242864: 45 Tage idle - Level 11
9749064: 34 Tage idle - Level 4
8334264: 1 Tage idle - Level 14
10501264: 26 Tage idle - Level 1
10141764: 10 Tage idle - Level 2
9779964: 0 Tage idle - Level 12
9116064: 0 Tage idle - Level 39
10653764: 16 Tage idle - Level 6
10699864: 2 Tage idle - Level 6
8694164: 2 Tage idle - Level 8
10861164: 8 Tage idle - Level 1
8157664: 1 Tage idle - Level 1
10659364: 6 Tage idle - Level 8
8618964: 15 Tage idle - Level 2
10182864: 50 Tage idle - Level 1 => LOESCHEN
10639464: 0 Tage idle - Level 5
10846964: 14 Tage idle - Level 1
9941964: 48 Tage idle - Level 4
9825964: 1 Tage idle - Level 22
10122464: 53 Tage idle - Level 4
8872064: 38 Tage idle - Level 9
11025964: 3 Tage idle - Level 1
9897164: 20 Tage idle - Level 1 (KEEP_CHARACTER)
7954364: 89 Tage idle - Level 1 (KEEP_CHARACTER)
10360764: 32 Tage idle - Level 1 => LOESCHEN
9780164: 12 Tage idle - Level 16
8817364: 31 Tage idle - Level 9
10746464: 0 Tage idle - Level 2
10953964: 5 Tage idle - Level 1
9219064: 44 Tage idle - Level 1 => LOESCHEN
10842564: 4 Tage idle - Level 3
8756764: 0 Tage idle - Level 25 (KEEP_CHARACTER)
8553964: 9 Tage idle - Level 14
9447064: 71 Tage idle - Level 12
10402064: 39 Tage idle - Level 1 (KEEP_CHARACTER)
10660264: 24 Tage idle - Level 2
9391064: 28 Tage idle - Level 5
8058464: 120 Tage idle - Level 19
10028264: 0 Tage idle - Level 14
9579664: 85 Tage idle - Level 1 => LOESCHEN
10782564: 0 Tage idle - Level 4
9827864: 6 Tage idle - Level 14
9974664: 43 Tage idle - Level 1 => LOESCHEN
8630764: 141 Tage idle - Level 5
9523964: 23 Tage idle - Level 3
8970064: 53 Tage idle - Level 1 (KEEP_CHARACTER)
8691764: 4 Tage idle - Level 3
11002264: 5 Tage idle - Level 1
10610864: 25 Tage idle - Level 1
9129564: 106 Tage idle - Level 3 => LOESCHEN
8667164: 0 Tage idle - Level 59
8955864: 67 Tage idle - Level 1 (KEEP_CHARACTER)
9802964: 47 Tage idle - Level 1 => LOESCHEN
9600064: 15 Tage idle - Level 8
8687764: 0 Tage idle - Level 41 (KEEP_CHARACTER)
9656464: 13 Tage idle - Level 2
10570764: 16 Tage idle - Level 8
8647264: 1 Tage idle - Level 1
10160464: 47 Tage idle - Level 1 => LOESCHEN
9620664: 13 Tage idle - Level 1
9833764: 67 Tage idle - Level 5
9271364: 20 Tage idle - Level 3
10475264: 34 Tage idle - Level 2
9935464: 0 Tage idle - Level 8
10445064: 1 Tage idle - Level 8
8607464: 138 Tage idle - Level 7
10247964: 32 Tage idle - Level 3
10703564: 12 Tage idle - Level 1
10673064: 20 Tage idle - Level 2
9930464: 66 Tage idle - Level 2 => LOESCHEN
7958164: 92 Tage idle - Level 1 (KEEP_CHARACTER)
10167364: 0 Tage idle - Level 16
9130464: 2 Tage idle - Level 9
8820164: 0 Tage idle - Level 10
10420164: 38 Tage idle - Level 1 => LOESCHEN
8131564: 4 Tage idle - Level 21
8957764: 19 Tage idle - Level 11
7953164: 37 Tage idle - Level 1 => LOESCHEN
10259464: 41 Tage idle - Level 8
8056664: 83 Tage idle - Level 5
8836764: 32 Tage idle - Level 1 => LOESCHEN
10649864: 7 Tage idle - Level 8
9324264: 4 Tage idle - Level 9 (KEEP_CHARACTER)
10811164: 14 Tage idle - Level 1
9947664: 2 Tage idle - Level 8
10867564: 12 Tage idle - Level 1
10254464: 31 Tage idle - Level 6
9552264: 84 Tage idle - Level 4
10467564: 10 Tage idle - Level 2 (KEEP_CHARACTER)
10264764: 4 Tage idle - Level 15
9765364: 46 Tage idle - Level 9
8766464: 1 Tage idle - Level 6
8072164: 0 Tage idle - Level 22
8817464: 9 Tage idle - Level 8
8452264: 70 Tage idle - Level 4
10665364: 8 Tage idle - Level 6
9385964: 88 Tage idle - Level 2 => LOESCHEN
9010764: 88 Tage idle - Level 6
9811364: 6 Tage idle - Level 1
8280264: 2 Tage idle - Level 12
8493364: 8 Tage idle - Level 14
10250064: 43 Tage idle - Level 2
8129464: 11 Tage idle - Level 4
8879064: 119 Tage idle - Level 4
9482664: 8 Tage idle - Level 27
9852464: 6 Tage idle - Level 6
10195064: 50 Tage idle - Level 1 => LOESCHEN
10448964: 36 Tage idle - Level 1 => LOESCHEN
9539264: 4 Tage idle - Level 2
9700664: 27 Tage idle - Level 16
9300664: 23 Tage idle - Level 2
10555264: 30 Tage idle - Level 1 => LOESCHEN
9934264: 64 Tage idle - Level 6
10849564: 11 Tage idle - Level 1
8565564: 22 Tage idle - Level 2
8813764: 125 Tage idle - Level 4 => LOESCHEN
8748464: 28 Tage idle - Level 15
9889564: 61 Tage idle - Level 11
9104064: 36 Tage idle - Level 1 => LOESCHEN
10763364: 0 Tage idle - Level 8
8059864: 0 Tage idle - Level 35
9367964: 6 Tage idle - Level 6
8692464: 65 Tage idle - Level 10
10743464: 2 Tage idle - Level 4
10130364: 0 Tage idle - Level 3
9677064: 3 Tage idle - Level 6
8910464: 10 Tage idle - Level 1
10343464: 38 Tage idle - Level 14
11023564: 4 Tage idle - Level 4
10445164: 37 Tage idle - Level 1 => LOESCHEN
9378864: 0 Tage idle - Level 15
9338364: 65 Tage idle - Level 13
8455464: 44 Tage idle - Level 11
8744064: 87 Tage idle - Level 2 => LOESCHEN
10880664: 1 Tage idle - Level 5
9560764: 54 Tage idle - Level 1 => LOESCHEN
10228064: 6 Tage idle - Level 19
9363564: 31 Tage idle - Level 1 => LOESCHEN
8845864: 12 Tage idle - Level 26
10157164: 48 Tage idle - Level 10
10785164: 17 Tage idle - Level 1
9130564: 19 Tage idle - Level 13
8253264: 158 Tage idle - Level 8
10056064: 58 Tage idle - Level 1 => LOESCHEN
10304264: 44 Tage idle - Level 1 => LOESCHEN
8968064: 0 Tage idle - Level 39
11035064: 3 Tage idle - Level 1
7958964: 4 Tage idle - Level 1 (KEEP_CHARACTER)
9698964: 29 Tage idle - Level 8 (KEEP_CHARACTER)
9404964: 83 Tage idle - Level 5
10578364: 7 Tage idle - Level 1
9810164: 70 Tage idle - Level 6
8568764: 111 Tage idle - Level 4
10081964: 57 Tage idle - Level 1 => LOESCHEN
8609464: 27 Tage idle - Level 2
9299564: 50 Tage idle - Level 2
10249964: 14 Tage idle - Level 2
8583664: 41 Tage idle - Level 10
10421564: 38 Tage idle - Level 1 => LOESCHEN
8214064: 32 Tage idle - Level 11
8502764: 43 Tage idle - Level 1 => LOESCHEN
10072264: 3 Tage idle - Level 7
11006164: 4 Tage idle - Level 1
10498464: 33 Tage idle - Level 1 => LOESCHEN
8781464: 69 Tage idle - Level 3
8179664: 52 Tage idle - Level 6 (KEEP_CHARACTER)
9401164: 0 Tage idle - Level 4
8149464: 31 Tage idle - Level 13
8650164: 17 Tage idle - Level 12
9750864: 57 Tage idle - Level 1 => LOESCHEN
8499064: 4 Tage idle - Level 12
7945564: 6 Tage idle - Level 9 (KEEP_CHARACTER)
8483864: 118 Tage idle - Level 3 => LOESCHEN
10038764: 13 Tage idle - Level 1 (KEEP_CHARACTER)
10124564: 11 Tage idle - Level 8 (KEEP_CHARACTER)
10701864: 18 Tage idle - Level 1
8388364: 107 Tage idle - Level 3 => LOESCHEN
10251464: 47 Tage idle - Level 1 => LOESCHEN
10702464: 19 Tage idle - Level 1
10338264: 5 Tage idle - Level 8
8413864: 5 Tage idle - Level 14
8464564: 0 Tage idle - Level 24 (KEEP_CHARACTER)
10348564: 7 Tage idle - Level 7
10763464: 0 Tage idle - Level 4 (KEEP_CHARACTER)
9028664: 4 Tage idle - Level 5
9327564: 12 Tage idle - Level 11
11053864: 1 Tage idle - Level 1
10581164: 3 Tage idle - Level 3
8166264: 35 Tage idle - Level 19
8703064: 137 Tage idle - Level 4 => LOESCHEN
10804864: 8 Tage idle - Level 3
8065164: 33 Tage idle - Level 11
9494964: 10 Tage idle - Level 8
10237864: 7 Tage idle - Level 2
8693164: 3 Tage idle - Level 2
10116164: 5 Tage idle - Level 6
9535664: 24 Tage idle - Level 1
10323664: 43 Tage idle - Level 1 => LOESCHEN
10658364: 24 Tage idle - Level 1
8323664: 161 Tage idle - Level 7
10668664: 18 Tage idle - Level 6
9343064: 77 Tage idle - Level 6
9272164: 49 Tage idle - Level 1 => LOESCHEN
9560864: 0 Tage idle - Level 1
7968664: 82 Tage idle - Level 10 (KEEP_CHARACTER)
8238464: 135 Tage idle - Level 8
10167564: 50 Tage idle - Level 1 => LOESCHEN
10623164: 13 Tage idle - Level 3 (KEEP_CHARACTER)
8460864: 0 Tage idle - Level 41 (KEEP_CHARACTER)
10218564: 48 Tage idle - Level 1 => LOESCHEN
10344864: 37 Tage idle - Level 1 => LOESCHEN
10152264: 51 Tage idle - Level 1 => LOESCHEN
10603264: 27 Tage idle - Level 2
9323864: 0 Tage idle - Level 16 (KEEP_CHARACTER)
10796164: 8 Tage idle - Level 3
10674564: 5 Tage idle - Level 1
9643264: 5 Tage idle - Level 8
8634064: 139 Tage idle - Level 5
9076264: 8 Tage idle - Level 1
10118064: 32 Tage idle - Level 1 => LOESCHEN
11056364: 0 Tage idle - Level 5
10664964: 5 Tage idle - Level 8
11015964: 0 Tage idle - Level 4
10796864: 9 Tage idle - Level 1
9476964: 37 Tage idle - Level 22
9026164: 26 Tage idle - Level 4
8472364: 147 Tage idle - Level 4 => LOESCHEN
10801764: 13 Tage idle - Level 3
8715964: 19 Tage idle - Level 1
8974064: 7 Tage idle - Level 8
8518764: 146 Tage idle - Level 5
10695764: 0 Tage idle - Level 7
8979764: 83 Tage idle - Level 8
8569464: 131 Tage idle - Level 11
10169464: 51 Tage idle - Level 1 => LOESCHEN
8817664: 68 Tage idle - Level 6
10204564: 45 Tage idle - Level 1 => LOESCHEN
8614864: 94 Tage idle - Level 8
10954164: 1 Tage idle - Level 1
9264464: 4 Tage idle - Level 1
